WTeamID,LTeamID,MOV,WLoc
1267,1309,20,N
1277,1444,16,H
1292,1398,20,N
1307,1162,13,H
1319,1239,1,N
1320,1354,3,H
1339,1186,2,H
1359,1218,9,A
1371,1349,3,N
1375,1222,16,N
1378,1254,1,H
1382,1383,14,N
1385,1248,46,H
1390,1334,13,H
1402,1341,3,H
1425,1379,1,N
1435,1463,15,H
1438,1259,12,H
1441,1423,1,N
1449,1123,11,N
1464,1106,26,N
1103,1442,7,H
1106,1354,28,N
1111,1441,11,N
1112,1363,35,H
1122,1398,9,N
1123,1453,18,N
1129,1186,5,A
1140,1334,9,N
1141,1444,1,N
1149,1271,17,N
1151,1292,2,H
1154,1209,21,H
1155,1375,10,H
1156,1336,30,H
1160,1428,9,H
1173,1344,13,A
1174,1343,3,H
1177,1417,19,H
1181,1386,13,H
1183,1232,1,H
1193,1432,5,A
1202,1241,1,A
1203,1110,24,H
1222,1144,9,N
1227,1335,5,H
1228,1328,3,H
1229,1283,10,H
1231,1325,17,H
1233,1265,8,H
1234,1206,29,H
1235,1166,9,H
1238,1311,1,H
1239,1162,20,N
1242,1178,22,H
1248,1383,25,N
1256,1147,16,A
1257,1433,12,H
1258,1414,10,A
1260,1321,6,H
1261,1331,3,A
1264,1250,3,H
1266,1109,47,H
1268,1452,9,H
1269,1306,4,A
1272,1425,16,H
1276,1208,6,H
1277,1119,12,H
1278,1286,14,H
1285,1102,25,H
1290,1341,32,N
1310,1159,36,H
1319,1307,8,A
1323,1384,40,H
1326,1116,1,H
1329,1223,1,H
1333,1281,2,H
1337,1455,2,A
1345,1246,10,H
1347,1126,24,H
1348,1263,4,A
1349,1221,2,A
1352,1137,3,A
1361,1288,60,H
1368,1411,14,H
1371,1135,7,N
1374,1322,32,H
1376,1406,11,H
1379,1117,1,N
1380,1446,4,H
1385,1382,1,H
1390,1247,11,H
1403,1427,27,H
1405,1113,13,H
1408,1133,9,H
1410,1317,10,A
1418,1249,4,H
1423,1150,1,A
1424,1161,10,A
1437,1396,3,N
1438,1350,5,H
1449,1201,8,A
1451,1429,7,H
1456,1180,16,H
1458,1450,2,H
1462,1338,3,A
1464,1320,13,A
1130,1448,6,N
1314,1131,17,N
1104,1190,24,H
1139,1434,15,H
1168,1388,1,A
1179,1453,7,H
1200,1383,17,A
1203,1288,48,H
1211,1129,1,H
1223,1311,2,A
1249,1402,32,H
1256,1349,12,H
1261,1400,8,H
1281,1287,15,H
1298,1110,16,H
1301,1216,37,H
1304,1286,21,H
1314,1224,14,H
1338,1248,14,H
1356,1283,4,H
1360,1363,2,H
1368,1147,31,A
1373,1250,4,A
1376,1154,12,H
1380,1152,13,H
1419,1379,14,A
1426,1215,6,H
1431,1113,11,H
1435,1292,12,H
1438,1440,11,A
1439,1271,45,H
1449,1403,2,A
1455,1332,5,H
1462,1185,1,H
1112,1258,7,H
1114,1341,29,H
1132,1131,4,H
1163,1463,18,A
1173,1184,21,A
1180,1187,7,H
1192,1134,15,A
1196,1378,14,A
1217,1306,6,H
1222,1402,12,H
1225,1450,21,H
1235,1234,4,A
1241,1347,2,H
1266,1260,7,H
1273,1391,18,A
1296,1206,1,A
1308,1307,3,A
1323,1231,11,H
1344,1221,10,A
1353,1343,13,H
1359,1218,1,A
1365,1305,22,H
1374,1246,2,A
1389,1432,16,H
1393,1145,4,H
1395,1317,18,H
1398,1212,15,H
1425,1461,10,H
1428,1451,6,H
1429,1140,4,A
1433,1350,9,A
1130,1135,20,A
1133,1396,1,H
1152,1109,27,H
1161,1160,6,H
1177,1229,13,A
1178,1141,22,H
1181,1111,34,H
1199,1239,1,A
1216,1263,7,A
1232,1139,26,H
1243,1280,9,H
1245,1183,5,H
1250,1447,9,H
1261,1279,25,H
1264,1371,3,H
1265,1351,5,A
1268,1156,11,H
1272,1292,13,H
1275,1345,5,A
1276,1464,30,H
1293,1191,8,H
1301,1299,47,H
1330,1386,24,H
1336,1298,3,H
1356,1387,9,A
1376,1155,5,H
1380,1147,21,N
1382,1310,23,H
1384,1406,4,H
1385,1200,1,H
1401,1331,1,H
1408,1311,1,A
1412,1354,17,H
1416,1197,5,A
1419,1322,19,H
1427,1168,8,H
1437,1284,15,H
1448,1172,14,N
1452,1352,5,H
1456,1438,1,H
1134,1271,13,A
1163,1269,12,H
1228,1281,15,N
1248,1343,2,H
1259,1221,14,H
1266,1321,9,A
1322,1147,10,N
1348,1306,8,H
1361,1360,4,H
1375,1416,17,H
1389,1224,2,A
1402,1426,12,H
1419,1380,12,H
1435,1436,18,H
1440,1347,2,H
1449,1388,20,H
1450,1211,6,H
1461,1253,24,H
1113,1250,17,H
1190,1175,3,N
1226,1447,24,N
1227,1270,13,N
1228,1162,24,H
1233,1137,13,H
1234,1131,14,H
1249,1132,17,N
1254,1383,5,H
1256,1257,9,N
1285,1209,12,H
1308,1110,6,N
1318,1114,7,N
1325,1455,1,A
1333,1339,15,H
1334,1327,13,H
1356,1298,3,H
1378,1197,28,H
1391,1265,2,H
1393,1263,19,H
1403,1425,4,N
1431,1442,34,N
1443,1384,16,H
1462,1203,8,N
1102,1109,29,H
1110,1162,14,N
1112,1319,21,A
1113,1462,4,H
1114,1209,8,N
1116,1283,14,H
1120,1273,1,H
1129,1152,20,H
1132,1263,2,N
1134,1432,3,H
1137,1447,5,N
1153,1275,3,A
1154,1149,9,H
1155,1121,27,H
1172,1150,6,A
1174,1259,5,H
1177,1323,12,H
1178,1405,10,A
1181,1438,13,H
1185,1156,4,H
1191,1232,2,H
1196,1239,13,H
1200,1220,20,H
1203,1250,27,N
1207,1424,36,H
1216,1269,4,H
1221,1119,2,H
1222,1261,8,H
1224,1406,7,H
1227,1325,8,N
1228,1308,38,H
1229,1453,3,A
1231,1246,13,H
1233,1226,5,H
1234,1403,10,H
1235,1179,1,H
1243,1320,13,H
1247,1310,5,A
1256,1443,5,A
1257,1384,13,N
1258,1168,4,A
1265,1175,5,N
1266,1296,9,H
1268,1104,3,N
1270,1455,4,A
1272,1417,16,H
1276,1173,9,A
1278,1343,2,H
1279,1359,14,H
1281,1399,20,H
1285,1318,1,H
1293,1398,17,A
1298,1442,6,N
1299,1288,41,H
1301,1441,36,H
1304,1166,5,A
1305,1143,12,H
1309,1123,10,H
1311,1380,1,A
1314,1331,22,H
1326,1163,7,N
1328,1260,33,H
1329,1117,20,H
1330,1456,5,A
1332,1160,19,H
1333,1211,16,H
1338,1352,20,H
1344,1348,1,H
1345,1376,22,H
1349,1408,3,H
1351,1347,16,H
1360,1364,16,H
1365,1327,15,H
1373,1306,7,A
1374,1147,18,H
1375,1411,19,H
1382,1145,23,A
1386,1193,17,H
1387,1215,2,A
1391,1190,10,H
1393,1249,10,H
1396,1335,13,A
1397,1436,37,H
1400,1253,24,H
1401,1410,21,A
1409,1464,18,H
1414,1218,5,A
1418,1379,11,H
1425,1131,13,N
1427,1395,2,H
1429,1428,13,H
1431,1356,2,A
1433,1206,9,H
1435,1124,3,A
1439,1354,43,H
1448,1111,2,H
1450,1363,2,H
1451,1140,8,H
1452,1267,12,H
1458,1141,11,H
1463,1171,5,H
1192,1254,2,N
1284,1383,2,N
1323,1434,31,A
1385,1353,16,N
1104,1122,20,H
1108,1197,34,H
1112,1410,25,A
1149,1126,15,H
1201,1267,5,H
1204,1121,17,H
1216,1165,4,H
1242,1354,27,H
1256,1123,14,H
1276,1444,24,H
1277,1389,12,H
1281,1397,9,H
1287,1398,2,H
1299,1423,4,H
1304,1461,14,H
1339,1168,1,A
1344,1224,17,H
1350,1144,16,H
1352,1250,9,N
1356,1152,5,H
1380,1419,17,H
1426,1402,15,H
1427,1349,15,H
1109,1253,1,H
1130,1348,20,H
1131,1269,1,A
1133,1202,12,A
1193,1163,7,N
1200,1371,4,H
1208,1210,1,A
1217,1171,15,A
1220,1265,9,H
1231,1235,2,A
1232,1278,8,H
1247,1386,5,H
1248,1264,1,H
1268,1326,3,H
1272,1279,5,A
1280,1379,18,H
1310,1335,6,H
1319,1186,15,H
1361,1364,15,H
1373,1159,23,H
1408,1368,11,H
1429,1140,1,H
1431,1308,21,H
1443,1191,17,H
1450,1285,1,A
1120,1347,22,H
1132,1103,11,H
1153,1412,2,H
1177,1336,17,A
1201,1309,18,H
1207,1110,22,H
1233,1383,12,H
1234,1209,49,H
1263,1434,2,H
1273,1121,34,A
1275,1173,5,H
1276,1185,11,H
1277,1442,32,A
1284,1134,1,H
1290,1212,17,A
1293,1356,6,A
1304,1458,2,H
1310,1216,3,H
1331,1400,11,H
1353,1447,6,H
1385,1172,26,N
1393,1382,12,A
1425,1114,8,H
1432,1145,8,H
1187,1144,2,H
1260,1254,7,H
1268,1271,39,H
1285,1414,15,H
1352,1182,6,A
1116,1149,19,H
1140,1283,20,H
1179,1317,4,H
1220,1365,13,N
1231,1443,23,H
1256,1106,23,N
1267,1204,1,H
1329,1360,10,N
1368,1322,3,N
1374,1225,19,H
1386,1391,2,N
1397,1379,16,H
1401,1434,10,N
1418,1180,19,H
1429,1451,21,H
1439,1235,27,N
1458,1171,20,H
1461,1160,4,H
1103,1271,14,H
1113,1319,6,H
1116,1409,4,N
1122,1398,2,A
1130,1221,22,A
1132,1287,6,H
1140,1220,10,H
1145,1384,9,N
1150,1202,6,H
1155,1292,6,H
1163,1348,30,H
1180,1322,10,N
1184,1121,23,H
1191,1114,7,H
1193,1306,9,H
1204,1106,35,N
1207,1177,20,H
1208,1209,36,H
1210,1301,2,A
1217,1264,5,H
1225,1360,12,N
1227,1254,4,H
1228,1354,36,H
1229,1178,3,H
1231,1386,37,H
1232,1123,5,A
1233,1182,14,H
1235,1379,1,N
1239,1126,20,H
1242,1222,12,H
1243,1266,1,A
1245,1156,10,H
1256,1267,6,A
1257,1246,7,H
1260,1133,11,A
1263,1134,1,H
1265,1284,18,H
1269,1318,1,H
1272,1280,9,A
1277,1281,18,H
1278,1332,4,A
1279,1309,4,H
1304,1403,5,A
1305,1337,5,H
1310,1385,3,H
1311,1212,10,A
1314,1448,6,A
1321,1296,5,H
1326,1408,5,H
1330,1241,8,H
1333,1129,15,A
1338,1452,19,H
1339,1414,17,H
1351,1383,5,H
1353,1110,19,H
1356,1290,16,H
1361,1253,2,A
1364,1258,10,H
1365,1283,12,N
1368,1418,3,A
1371,1216,26,H
1374,1329,17,H
1376,1416,43,H
1378,1462,11,A
1389,1288,35,A
1395,1327,11,H
1396,1247,11,A
1397,1439,11,H
1399,1151,5,H
1401,1179,17,A
1405,1108,12,H
1412,1190,15,H
1417,1109,48,H
1427,1341,11,A
1431,1249,7,H
1433,1173,10,H
1434,1317,16,N
1435,1343,21,H
1437,1335,13,A
1443,1391,23,N
1451,1186,51,H
1461,1215,7,H
1464,1375,1,H
1152,1322,12,A
1104,1428,16,A
1152,1270,11,A
1161,1109,31,A
1173,1416,10,H
1179,1408,2,H
1181,1172,17,H
1185,1103,15,H
1208,1149,37,H
1209,1121,4,H
1211,1286,13,H
1223,1311,1,H
1256,1322,28,A
1272,1245,17,A
1276,1108,3,H
1278,1112,9,A
1307,1308,15,A
1309,1206,20,H
1325,1267,5,A
1337,1364,2,A
1345,1191,25,H
1374,1144,20,H
1399,1379,5,H
1409,1180,24,H
1412,1280,2,H
1435,1184,14,H
1116,1427,7,N
1132,1343,1,H
1143,1171,27,H
1166,1218,2,A
1210,1299,38,H
1227,1258,1,A
1228,1153,22,N
1260,1405,12,H
1277,1203,14,A
1329,1331,21,H
1333,1365,2,A
1368,1152,13,H
1378,1464,7,H
1388,1390,5,H
1395,1144,16,H
1397,1150,10,H
1424,1305,9,H
1140,1417,8,H
1152,1224,12,H
1155,1202,2,A
1161,1426,12,A
1178,1185,5,H
1181,1321,21,A
1186,1286,8,H
1192,1344,2,A
1197,1212,9,H
1207,1288,27,H
1273,1126,15,H
1290,1359,13,H
1301,1384,18,H
1309,1375,9,A
1326,1416,24,H
1347,1121,13,H
1374,1317,45,H
1380,1322,3,A
1408,1134,32,H
1439,1351,33,H
1444,1177,1,H
1448,1187,26,H
1104,1464,19,H
1116,1278,10,N
1124,1144,20,H
1133,1108,7,H
1266,1221,7,A
1285,1168,1,A
1293,1398,20,H
1314,1455,11,N
1345,1356,9,H
1350,1180,33,H
1361,1270,6,N
1397,1184,24,H
1414,1337,1,H
1419,1109,25,A
1424,1418,29,H
1428,1305,9,H
1449,1129,26,H
1450,1364,11,H
1451,1308,6,A
1113,1455,7,N
1123,1209,57,H
1141,1320,1,N
1151,1174,18,H
1153,1241,7,N
1191,1224,12,H
1199,1338,7,N
1206,1327,6,N
1210,1121,31,H
1217,1436,21,A
1218,1333,17,H
1220,1150,7,H
1222,1339,25,H
1223,1215,11,N
1229,1401,8,N
1239,1310,12,H
1246,1190,15,H
1261,1309,14,H
1279,1395,2,N
1307,1112,1,H
1349,1249,7,H
1351,1426,7,N
1360,1334,6,A
1361,1418,13,N
1375,1379,9,A
1388,1446,3,N
1390,1258,8,H
1408,1197,33,H
1410,1402,20,H
1412,1122,12,H
1424,1270,11,H
1433,1120,19,N
1437,1180,8,A
1461,1332,2,H
1116,1331,7,A
1117,1238,2,A
1120,1174,32,N
1123,1351,22,H
1129,1461,2,A
1131,1216,24,A
1133,1405,2,A
1140,1449,9,H
1143,1286,28,H
1168,1337,6,H
1173,1378,5,A
1177,1321,5,H
1178,1278,10,A
1179,1387,3,A
1184,1202,9,A
1185,1464,4,A
1191,1141,16,H
1192,1175,16,H
1196,1391,16,H
1200,1373,14,A
1204,1144,4,H
1206,1412,1,A
1207,1307,8,A
1208,1352,37,H
1215,1402,13,N
1222,1388,3,H
1224,1320,10,N
1229,1360,19,N
1231,1243,12,A
1232,1435,11,H
1234,1376,10,H
1235,1161,36,H
1239,1279,24,H
1241,1190,10,N
1242,1203,6,A
1245,1103,4,A
1246,1153,11,H
1249,1451,5,H
1250,1193,4,A
1260,1228,1,H
1261,1423,23,H
1264,1383,5,A
1267,1287,6,H
1268,1259,14,A
1272,1233,14,H
1273,1399,5,H
1276,1353,16,H
1277,1227,21,A
1285,1186,7,A
1314,1113,19,N
1326,1281,11,H
1327,1122,29,N
1332,1308,4,A
1359,1311,12,H
1361,1400,6,H
1363,1365,7,H
1371,1389,1,H
1374,1328,9,N
1385,1417,19,N
1386,1335,2,H
1393,1432,21,H
1395,1310,10,N
1396,1448,10,A
1397,1350,13,H
1401,1334,17,A
1409,1329,13,H
1410,1223,1,H
1411,1431,1,A
1419,1109,43,A
1425,1428,13,H
1426,1209,6,N
1427,1212,22,H
1429,1226,9,A
1433,1151,16,A
1437,1247,17,A
1439,1452,2,A
1446,1339,21,N
1450,1304,5,A
1458,1296,12,N
1462,1275,3,H
1114,1322,16,H
1145,1182,3,A
1344,1135,4,H
1443,1292,10,A
1238,1398,16,H
1210,1116,20,N
1218,1165,8,H
1268,1234,2,N
1328,1257,18,N
1449,1235,13,N
1116,1235,5,N
1210,1449,7,N
1234,1165,3,N
1268,1218,8,A
1278,1266,8,H
1453,1211,1,H
1456,1306,8,N
1104,1309,18,A
1114,1368,9,H
1143,1339,4,A
1177,1166,29,H
1186,1387,6,H
1201,1293,2,N
1210,1268,1,N
1234,1116,19,N
1235,1165,22,N
1243,1410,7,N
1301,1353,12,N
1321,1139,3,H
1326,1151,22,N
1332,1172,5,N
1333,1335,22,N
1375,1106,5,H
1385,1330,11,N
1389,1284,10,H
1391,1197,10,N
1397,1248,19,H
1403,1160,1,A
1424,1117,7,H
1438,1336,12,N
1449,1218,18,A
1464,1156,7,H
1104,1438,6,N
1108,1317,20,N
1130,1277,4,N
1133,1296,19,H
1137,1134,17,N
1143,1332,2,N
1151,1197,16,N
1155,1269,14,N
1168,1161,2,N
1173,1135,23,H
1181,1412,14,N
1182,1132,9,N
1185,1267,1,A
1200,1247,7,N
1207,1398,13,N
1208,1463,40,N
1211,1179,18,N
1220,1180,14,N
1224,1192,11,N
1229,1318,8,N
1233,1163,1,N
1245,1193,16,N
1261,1429,32,H
1266,1250,29,H
1273,1390,14,N
1293,1335,12,N
1304,1414,6,N
1305,1388,5,H
1309,1336,2,H
1326,1391,6,N
1330,1353,2,N
1333,1201,16,N
1339,1172,2,H
1343,1150,2,N
1344,1446,9,H
1345,1280,31,N
1360,1215,5,H
1363,1325,5,N
1365,1153,15,H
1371,1299,5,N
1373,1174,25,H
1378,1171,36,H
1385,1301,10,N
1393,1178,14,N
1395,1361,2,A
1396,1337,5,N
1400,1119,12,H
1405,1225,7,H
1409,1187,23,H
1410,1117,4,N
1424,1243,9,H
1425,1154,33,H
1428,1184,7,H
1431,1448,15,H
1432,1159,8,H
1433,1350,16,H
1435,1162,14,H
1437,1140,30,N
1439,1241,10,N
1450,1319,2,N
1458,1401,2,N
1461,1124,2,N
1120,1452,1,A
1129,1226,15,H
1130,1395,17,N
1131,1180,3,N
1133,1245,12,H
1134,1159,6,N
1139,1123,13,H
1140,1463,15,N
1145,1436,41,A
1150,1225,18,N
1152,1453,1,A
1155,1435,7,A
1156,1321,12,H
1161,1388,1,N
1162,1269,12,N
1163,1306,24,N
1178,1132,4,N
1179,1250,22,N
1181,1425,2,A
1187,1317,5,N
1192,1174,3,N
1196,1113,14,N
1199,1202,22,A
1203,1406,3,A
1207,1299,5,N
1208,1437,7,N
1211,1266,6,A
1229,1344,6,A
1231,1275,5,N
1233,1456,13,N
1247,1171,29,N
1256,1327,28,A
1260,1257,12,A
1277,1361,16,A
1281,1112,3,N
1293,1339,22,A
1296,1193,8,N
1305,1168,10,H
1319,1227,9,N
1325,1184,6,N
1328,1264,47,N
1332,1201,3,N
1333,1143,11,N
1335,1172,1,N
1337,1124,3,N
1338,1352,18,H
1345,1431,10,A
1349,1368,3,H
1350,1241,12,N
1363,1428,2,A
1364,1286,3,H
1365,1304,19,H
1371,1398,9,N
1373,1224,2,H
1378,1200,9,H
1382,1102,15,N
1387,1109,28,A
1389,1265,1,A
1390,1119,15,N
1393,1182,15,N
1396,1461,6,N
1397,1276,4,H
1400,1273,1,H
1402,1212,8,H
1403,1308,10,A
1405,1343,16,H
1408,1329,7,N
1409,1108,13,H
1412,1154,15,N
1414,1153,18,N
1417,1331,8,H
1432,1137,2,H
1433,1439,4,H
1443,1287,31,H
1446,1318,7,N
1448,1280,2,N
1455,1216,31,H
1458,1307,9,A
1462,1310,17,A
1135,1102,10,N
1166,1323,2,H
1173,1382,23,H
1231,1196,17,N
1261,1104,2,H
1275,1113,16,N
1281,1314,5,N
1327,1264,1,H
1328,1256,12,N
1329,1352,8,N
1338,1408,15,H
1246,1242,3,N
1319,1186,13,A
1334,1286,3,H
1356,1416,11,A
1380,1431,9,A
1449,1249,5,H
1116,1401,3,A
1130,1344,12,H
1133,1166,4,A
1141,1123,3,H
1145,1306,9,A
1153,1199,1,H
1155,1111,7,H
1160,1216,14,H
1172,1202,1,A
1173,1260,10,H
1180,1174,14,A
1183,1416,18,A
1185,1296,25,H
1193,1171,16,A
1196,1397,14,H
1197,1106,7,H
1204,1144,8,A
1206,1110,26,H
1207,1371,17,H
1211,1225,2,H
1222,1395,10,A
1231,1276,25,A
1245,1132,14,A
1246,1120,7,H
1248,1159,7,A
1250,1351,17,H
1261,1208,5,A
1266,1453,18,H
1267,1175,28,H
1268,1301,2,H
1330,1375,2,A
1373,1119,17,H
1374,1349,9,A
1385,1163,6,N
1398,1122,1,A
1403,1400,7,H
1406,1220,8,H
1418,1201,7,H
1424,1429,2,A
1427,1124,10,H
1435,1279,2,H
1437,1393,12,H
1438,1439,8,N
1444,1405,8,H
1448,1456,17,H
1114,1209,10,H
1121,1441,5,H
1140,1431,2,H
1147,1322,1,H
1161,1218,11,H
1177,1388,23,H
1182,1269,6,A
1187,1131,13,H
1191,1304,7,H
1200,1253,12,A
1203,1452,4,H
1210,1271,53,H
1226,1109,30,A
1229,1179,10,A
1233,1247,30,A
1234,1345,12,H
1235,1288,47,H
1242,1411,4,H
1257,1365,5,H
1259,1192,6,H
1264,1135,10,H
1265,1383,17,H
1277,1326,3,H
1278,1228,2,H
1280,1104,4,A
1285,1186,13,H
1308,1168,7,H
1314,1391,14,N
1318,1263,18,A
1325,1275,11,H
1329,1117,9,A
1331,1243,15,H
1333,1417,10,H
1337,1319,17,H
1347,1197,1,H
1353,1348,6,H
1359,1126,14,H
1361,1461,3,A
1363,1414,22,H
1378,1134,14,H
1387,1283,3,A
1396,1386,32,N
1402,1212,9,A
1409,1232,19,H
1425,1332,4,A
1426,1215,4,A
1428,1307,5,H
1432,1436,13,H
1449,1390,9,H
1450,1143,19,H
1455,1446,34,H
1463,1221,4,A
1161,1102,9,H
1254,1183,1,N
1286,1258,18,H
1347,1144,4,N
1412,1177,7,H
1104,1208,13,H
1108,1227,14,N
1110,1183,1,N
1111,1190,9,A
1112,1113,1,A
1114,1359,26,H
1117,1238,23,H
1120,1196,6,H
1123,1132,14,H
1129,1186,11,H
1133,1179,9,A
1137,1406,18,H
1145,1373,9,H
1147,1209,25,H
1149,1121,21,H
1153,1408,9,H
1154,1202,7,A
1156,1432,8,A
1165,1352,11,H
1166,1229,10,H
1168,1253,11,A
1171,1217,2,A
1173,1268,4,H
1174,1351,6,A
1181,1438,5,A
1191,1327,2,A
1201,1334,5,A
1203,1182,17,H
1207,1130,2,H
1211,1226,5,H
1220,1248,11,H
1221,1389,12,H
1223,1215,11,H
1224,1192,2,H
1232,1446,3,A
1233,1284,3,A
1234,1228,4,H
1242,1455,7,N
1243,1288,41,H
1245,1185,1,H
1246,1301,16,H
1247,1119,17,H
1256,1322,29,H
1260,1139,12,A
1266,1160,15,A
1269,1353,11,H
1273,1204,11,A
1275,1141,32,H
1276,1326,5,H
1277,1231,7,H
1280,1261,14,H
1281,1122,9,H
1285,1258,16,H
1290,1368,13,H
1296,1405,7,H
1298,1259,9,A
1306,1159,12,A
1307,1140,6,A
1311,1411,2,A
1314,1199,9,N
1318,1310,3,H
1323,1172,17,N
1328,1419,6,H
1329,1309,21,A
1331,1387,13,H
1333,1449,7,A
1337,1200,5,H
1338,1344,11,H
1339,1305,4,H
1343,1250,8,A
1345,1278,9,A
1349,1395,1,H
1354,1106,5,H
1360,1319,1,H
1361,1102,15,A
1364,1308,6,A
1365,1225,16,A
1374,1116,3,H
1375,1378,4,A
1376,1272,2,H
1382,1348,4,A
1385,1371,16,H
1396,1336,16,A
1397,1279,7,A
1398,1197,1,H
1400,1222,3,H
1401,1124,24,A
1403,1317,26,H
1409,1356,2,A
1414,1429,10,A
1416,1442,3,H
1417,1332,8,H
1423,1206,2,H
1424,1363,15,A
1426,1427,1,H
1431,1428,11,A
1433,1239,2,A
1437,1163,11,H
1439,1299,25,H
1440,1267,4,A
1443,1330,6,H
1444,1325,5,H
1448,1210,14,H
1450,1390,12,H
1451,1418,9,H
1452,1386,1,N
1458,1321,1,A
1461,1218,5,H
1462,1178,5,H
1463,1436,14,A
1464,1103,14,A
1161,1286,7,A
1186,1226,12,H
1139,1178,3,H
1150,1216,10,H
1166,1380,5,H
1174,1162,3,A
1184,1287,11,H
1201,1363,9,H
1206,1187,12,A
1223,1341,19,H
1227,1238,20,H
1242,1441,17,H
1246,1435,17,H
1248,1180,3,A
1256,1147,18,H
1257,1408,1,H
1258,1109,19,H
1259,1352,3,H
1265,1384,14,A
1267,1190,5,A
1270,1368,18,H
1281,1402,34,H
1283,1426,27,H
1293,1309,5,H
1298,1423,15,H
1331,1191,15,H
1349,1323,3,H
1364,1253,11,A
1385,1437,5,H
1387,1327,13,A
1399,1292,6,A
1416,1135,1,H
1419,1322,17,A
1431,1149,19,H
1447,1284,2,A
1462,1260,5,H
1119,1200,4,H
1131,1159,3,A
1152,1238,9,H
1155,1210,9,A
1156,1183,11,H
1207,1371,20,N
1241,1330,12,H
1264,1389,10,H
1299,1111,26,H
1301,1438,6,H
1307,1149,5,H
1310,1306,2,A
1311,1212,8,H
1317,1215,2,H
1318,1263,24,H
1337,1160,26,H
1405,1245,9,H
1443,1239,11,H
1448,1202,15,A
1104,1261,12,H
1116,1395,8,H
1123,1185,2,A
1137,1220,15,H
1145,1165,17,A
1151,1441,12,H
1152,1380,11,H
1174,1110,8,H
1180,1406,17,H
1181,1187,24,H
1197,1121,5,A
1201,1414,6,A
1222,1403,9,H
1233,1178,5,A
1243,1186,38,H
1246,1279,12,A
1247,1193,6,A
1249,1267,8,A
1250,1248,3,A
1272,1398,33,H
1275,1132,6,A
1280,1208,1,H
1281,1320,14,A
1293,1122,17,A
1296,1444,3,H
1298,1350,4,A
1314,1268,1,H
1325,1141,9,A
1326,1458,11,H
1333,1332,5,H
1344,1163,9,H
1373,1383,7,A
1374,1124,32,H
1376,1216,12,H
1378,1199,2,A
1391,1135,3,H
1393,1130,6,H
1397,1120,12,H
1400,1349,12,A
