WTeamID,LTeamID,MOV,WLoc
1438,1207,10,N
1444,1333,11,H
1450,1225,32,H
1452,1352,10,H
1454,1287,4,H
1458,1148,26,H
1104,1301,11,N
1106,1322,5,N
1124,1368,15,H
1129,1170,27,H
1150,1177,5,H
1153,1187,36,H
1160,1273,17,H
1199,1380,20,H
1208,1254,40,N
1216,1138,17,H
1222,1414,22,A
1224,1274,9,A
1228,1218,5,H
1234,1119,34,H
1256,1132,20,N
1259,1291,4,H
1266,1162,8,H
1283,1288,46,H
1284,1293,1,N
1335,1298,8,H
1336,1383,10,N
1343,1220,12,N
1345,1341,46,H
1360,1147,16,N
1361,1411,19,N
1362,1265,28,H
1372,1226,4,N
1378,1461,17,N
1386,1460,10,N
1389,1186,5,N
1391,1421,3,H
1393,1184,6,H
1400,1317,17,H
1412,1238,21,H
1420,1406,9,H
1425,1245,12,N
1441,1212,25,N
1449,1354,14,N
1453,1141,10,N
1463,1250,21,N
1103,1249,3,H
1108,1302,29,H
1111,1117,11,H
1112,1261,20,H
1113,1307,2,A
1114,1239,3,H
1123,1441,27,H
1129,1372,8,H
1130,1217,39,A
1132,1119,15,N
1135,1221,3,H
1140,1241,3,A
1141,1341,60,N
1147,1288,33,N
1150,1104,5,H
1152,1405,1,H
1155,1149,20,H
1160,1208,11,H
1163,1263,14,H
1181,1145,36,A
1184,1460,14,N
1186,1265,3,N
1190,1379,11,H
1191,1359,24,H
1196,1455,11,A
1201,1339,7,A
1203,1110,8,A
1206,1318,5,A
1210,1151,13,H
1218,1354,6,N
1222,1245,24,N
1226,1170,5,N
1228,1449,21,H
1234,1256,19,H
1235,1320,18,H
1238,1322,2,N
1242,1253,6,A
1243,1175,61,H
1246,1231,2,N
1250,1138,21,N
1251,1440,9,A
1259,1420,9,A
1267,1461,5,H
1268,1452,10,H
1269,1462,19,H
1273,1254,32,N
1275,1232,16,H
1276,1156,19,A
1277,1173,9,A
1280,1435,3,A
1281,1116,11,A
1283,1360,7,H
1284,1391,21,A
1285,1169,19,A
1286,1369,3,H
1291,1406,14,N
1292,1290,20,A
1293,1421,24,N
1301,1177,14,N
1304,1166,5,A
1305,1365,4,H
1308,1431,2,A
1310,1165,1,A
1314,1416,29,H
1326,1333,26,H
1328,1164,27,H
1329,1143,14,N
1336,1266,4,A
1343,1124,7,A
1344,1348,3,H
1349,1402,30,H
1350,1193,8,H
1351,1248,4,H
1352,1464,11,H
1353,1424,6,H
1356,1122,8,A
1362,1389,11,H
1364,1258,1,A
1368,1220,13,N
1371,1233,16,H
1373,1247,3,A
1381,1229,3,A
1383,1162,3,N
1384,1137,1,H
1387,1375,2,H
1388,1319,7,H
1393,1386,2,H
1396,1182,16,H
1400,1361,27,H
1401,1358,5,H
1403,1161,6,A
1408,1374,9,A
1411,1317,5,N
1412,1106,22,H
1417,1337,40,H
1423,1299,4,A
1425,1414,9,A
1426,1209,25,H
1429,1451,14,A
1433,1330,15,A
1434,1198,5,H
1444,1227,25,H
1448,1192,23,A
1450,1363,24,H
1453,1345,16,A
1454,1148,19,H
1456,1439,6,H
1458,1157,34,H
1463,1216,18,A
1131,1185,6,H
1178,1209,14,H
1264,1298,4,A
1108,1114,11,H
1130,1220,13,H
1139,1273,23,H
1154,1457,25,H
1173,1200,10,H
1207,1175,17,H
1211,1363,5,H
1247,1437,4,N
1276,1152,50,H
1323,1434,5,A
1347,1433,1,H
1356,1375,9,H
1381,1191,5,A
1386,1335,1,N
1422,1416,3,H
1453,1411,15,H
1454,1263,14,H
1116,1243,11,A
1129,1362,6,H
1144,1422,2,A
1149,1354,4,A
1174,1284,10,A
1182,1352,11,A
1193,1192,14,H
1225,1170,3,A
1231,1435,37,H
1234,1320,15,A
1235,1426,14,H
1246,1402,46,H
1249,1133,30,H
1257,1268,17,H
1269,1306,21,H
1280,1179,29,H
1307,1401,22,A
1328,1400,15,H
1329,1256,6,A
1344,1221,7,H
1350,1119,23,H
1382,1145,6,A
1396,1228,36,H
1429,1428,2,A
1439,1203,2,H
1444,1373,4,A
1450,1186,21,A
1130,1323,24,H
1132,1443,7,H
1139,1434,3,A
1164,1420,10,A
1177,1110,26,H
1201,1305,16,H
1233,1220,14,H
1253,1410,11,H
1254,1389,1,A
1278,1103,27,H
1283,1282,13,H
1304,1458,19,H
1371,1353,5,A
1395,1334,5,H
1433,1206,8,A
1447,1134,19,H
1452,1138,45,H
1461,1160,2,A
1462,1245,8,H
1211,1226,9,A
1246,1287,17,N
1269,1221,12,A
1275,1173,12,A
1276,1185,14,H
1302,1460,1,A
1325,1352,11,H
1337,1168,10,A
1373,1216,18,H
1454,1286,2,H
1117,1311,26,H
1129,1169,21,H
1140,1429,16,H
1144,1447,3,N
1171,1148,20,H
1218,1388,16,H
1231,1131,41,H
1270,1410,15,N
1354,1380,5,N
1419,1332,2,N
1442,1145,1,N
1444,1310,18,H
1458,1358,23,H
1464,1138,4,H
1104,1330,38,H
1117,1354,12,H
1120,1379,15,H
1124,1402,12,A
1139,1232,15,H
1140,1343,6,H
1145,1138,14,N
1155,1398,25,H
1156,1185,14,A
1158,1399,16,H
1163,1400,17,A
1168,1339,4,A
1171,1144,16,H
1173,1291,26,H
1179,1249,2,A
1181,1276,3,A
1184,1161,14,H
1190,1419,9,N
1191,1356,1,H
1192,1263,13,H
1202,1204,3,A
1203,1269,12,H
1210,1209,18,H
1218,1270,20,H
1222,1227,9,A
1225,1108,12,H
1229,1226,32,H
1231,1141,47,H
1233,1200,1,A
1235,1234,14,H
1241,1375,23,H
1242,1177,29,H
1243,1106,18,H
1245,1434,31,H
1246,1113,26,H
1251,1271,25,A
1253,1372,8,A
1256,1147,22,H
1257,1206,19,H
1259,1420,2,H
1260,1288,50,H
1273,1151,4,H
1275,1462,15,H
1277,1178,16,H
1280,1239,3,H
1281,1424,12,H
1282,1290,16,H
1284,1306,17,A
1285,1337,1,A
1286,1387,9,A
1293,1292,24,H
1311,1380,12,N
1320,1418,5,H
1321,1318,27,H
1325,1267,11,H
1326,1224,61,H
1329,1455,28,H
1333,1283,9,H
1336,1132,3,H
1360,1363,8,A
1362,1334,14,H
1371,1389,22,H
1381,1451,13,H
1383,1134,4,A
1385,1264,36,N
1388,1410,5,N
1390,1365,16,A
1393,1395,17,H
1397,1272,1,A
1409,1149,45,H
1412,1278,6,H
1417,1361,20,A
1428,1169,17,H
1437,1110,14,H
1442,1464,6,A
1443,1122,19,H
1447,1148,19,N
1452,1338,1,H
1112,1307,12,A
1130,1221,10,H
1211,1186,7,H
1266,1170,44,H
1332,1190,15,N
1345,1208,3,H
1378,1196,2,A
1134,1254,27,H
1150,1299,31,H
1151,1422,2,A
1153,1282,4,A
1155,1202,4,N
1164,1464,17,H
1166,1133,2,A
1183,1318,4,H
1199,1314,12,A
1212,1147,3,H
1258,1414,11,H
1272,1418,8,H
1276,1141,16,H
1280,1184,19,A
1321,1226,24,H
1381,1285,9,H
1405,1224,18,H
1416,1198,17,H
1450,1108,38,H
1117,1279,2,N
1123,1232,2,A
1171,1217,3,A
1261,1368,37,H
1266,1290,25,H
1277,1227,24,H
1278,1178,2,H
1314,1239,11,A
1325,1161,16,H
1345,1391,26,H
1356,1387,25,H
1374,1456,11,H
1375,1317,7,H
1379,1399,15,H
1380,1197,16,H
1412,1409,15,H
1424,1120,3,H
1104,1154,40,H
1112,1319,46,H
1129,1388,4,H
1156,1166,8,H
1177,1296,13,H
1208,1210,1,N
1241,1291,50,H
1249,1416,6,H
1282,1238,12,H
1309,1438,2,H
1326,1364,7,A
1336,1180,15,A
1343,1301,3,A
1351,1254,19,H
1397,1187,35,H
1423,1111,3,H
1439,1251,29,H
1448,1440,31,H
1140,1270,40,H
1191,1157,23,H
1209,1273,1,A
1239,1126,17,H
1257,1287,14,H
1260,1414,33,H
1264,1159,25,H
1272,1278,3,H
1279,1108,44,H
1305,1322,29,H
1308,1403,8,A
1338,1267,24,A
1349,1212,40,H
1369,1410,2,A
1418,1311,1,H
1443,1293,4,H
1178,1103,1,N
1186,1175,34,N
1204,1337,6,N
1218,1226,12,H
1285,1449,5,H
1304,1401,23,H
1361,1197,4,H
1372,1106,2,N
1374,1274,9,A
1375,1292,5,N
1376,1203,11,N
1378,1199,4,H
1412,1402,17,H
1417,1258,26,H
1422,1170,9,A
1436,1217,11,A
1102,1245,8,H
1104,1379,23,N
1113,1111,31,H
1116,1112,6,H
1117,1114,3,A
1122,1190,4,H
1123,1434,21,H
1138,1265,4,A
1140,1451,13,H
1158,1441,9,A
1159,1134,2,A
1160,1319,24,H
1168,1169,21,H
1177,1124,15,A
1178,1218,2,A
1182,1462,4,A
1191,1293,7,A
1196,1198,25,A
1201,1333,11,H
1202,1354,31,H
1203,1197,6,N
1207,1271,42,H
1208,1336,16,N
1210,1246,1,N
1220,1383,18,A
1222,1143,6,A
1226,1103,6,N
1228,1420,13,H
1229,1283,10,A
1231,1385,5,A
1233,1301,14,H
1241,1164,12,H
1249,1243,41,H
1251,1206,11,A
1256,1368,23,H
1257,1261,1,A
1260,1321,15,H
1264,1119,18,A
1266,1126,36,H
1268,1406,7,H
1275,1193,9,A
1276,1349,17,H
1277,1153,1,H
1280,1399,6,A
1281,1238,23,H
1285,1157,22,H
1286,1381,12,H
1299,1387,4,A
1304,1186,35,H
1305,1362,4,H
1307,1398,48,H
1311,1302,1,A
1318,1310,4,A
1328,1288,63,H
1337,1402,22,N
1343,1247,1,A
1344,1436,7,H
1345,1139,6,A
1348,1216,7,A
1353,1254,14,H
1356,1232,17,H
1363,1365,1,A
1375,1120,20,N
1376,1361,2,A
1384,1180,10,A
1386,1200,12,A
1388,1334,8,H
1390,1438,14,H
1393,1248,29,H
1397,1433,14,A
1401,1175,2,N
1408,1273,26,H
1410,1282,1,H
1412,1204,18,H
1414,1133,4,A
1416,1209,1,H
1423,1391,3,A
1424,1185,20,N
1425,1326,2,H
1427,1411,27,H
1428,1455,22,A
1435,1173,20,H
1444,1192,8,A
1447,1382,1,A
1448,1350,14,A
1452,1439,1,A
1453,1152,19,H
1458,1224,7,H
1460,1106,6,H
1464,1347,5,H
1211,1225,18,H
1221,1389,4,A
1339,1456,12,N
1360,1169,21,H
1373,1166,11,A
1400,1364,13,H
1461,1320,5,A
1113,1274,5,H
1116,1409,10,A
1129,1363,12,A
1139,1123,6,A
1145,1310,4,H
1151,1379,5,H
1160,1427,15,H
1163,1193,30,H
1174,1134,18,A
1190,1241,20,H
1199,1352,16,H
1226,1296,5,H
1227,1152,16,H
1246,1325,10,N
1266,1358,31,H
1268,1351,14,H
1272,1238,14,H
1278,1451,40,H
1281,1228,17,N
1309,1411,15,H
1330,1452,1,H
1338,1165,39,H
1344,1171,27,H
1345,1283,9,H
1362,1201,9,H
1371,1192,26,H
1388,1422,22,H
1408,1380,3,H
1417,1168,6,H
1424,1249,25,H
1443,1126,27,H
1449,1239,10,H
1450,1170,34,H
1104,1133,9,N
1113,1135,7,H
1129,1102,9,H
1163,1148,54,H
1190,1462,3,A
1202,1206,12,N
1203,1336,14,N
1209,1180,16,N
1211,1263,15,H
1218,1298,7,H
1231,1403,17,N
1232,1245,14,N
1234,1139,22,N
1235,1193,33,N
1242,1379,33,N
1256,1375,1,A
1269,1217,35,N
1272,1386,17,N
1274,1267,15,N
1275,1229,12,N
1277,1122,11,H
1278,1332,25,N
1291,1271,19,H
1299,1225,11,N
1307,1137,13,H
1308,1175,36,H
1309,1241,20,H
1321,1166,19,N
1325,1111,16,N
1328,1287,19,N
1333,1247,12,N
1338,1279,2,N
1348,1405,11,A
1378,1302,19,H
1385,1200,17,H
1390,1373,22,N
1395,1157,26,N
1396,1243,3,N
1412,1365,11,A
1437,1201,8,N
1444,1220,1,N
1450,1458,22,N
1452,1130,15,N
1454,1286,3,A
1461,1131,6,H
1463,1436,4,N
1104,1437,2,N
1111,1131,6,N
1112,1191,7,H
1113,1321,19,H
1116,1238,23,N
1120,1184,12,N
1123,1170,23,A
1129,1444,16,H
1130,1365,17,A
1134,1138,13,A
1135,1166,1,N
1137,1229,18,N
1139,1302,33,N
1143,1363,6,A
1148,1206,11,N
1156,1384,17,A
1158,1426,13,H
1160,1161,18,A
1163,1202,19,H
1168,1179,12,H
1169,1186,6,H
1173,1387,11,A
1180,1271,31,N
1193,1217,14,N
1200,1386,11,N
1201,1133,21,N
1203,1274,14,N
1207,1126,44,A
1208,1399,15,H
1210,1273,30,H
1211,1463,11,H
1220,1102,5,N
1231,1232,50,N
1239,1233,3,H
1241,1279,8,N
1242,1396,24,N
1243,1379,11,N
1246,1257,14,H
1247,1332,30,N
1260,1345,8,H
1261,1319,73,H
1263,1436,6,N
1264,1388,16,A
1269,1235,20,N
1276,1140,3,N
1277,1390,10,H
1281,1293,40,H
1284,1349,1,H
1287,1157,14,N
1291,1209,5,H
1296,1152,6,H
1307,1275,8,H
1309,1338,1,H
1328,1395,5,N
1333,1278,12,N
1336,1267,14,N
1344,1106,17,N
1348,1299,14,N
1350,1433,1,A
1353,1268,16,N
1356,1455,2,A
1360,1250,12,H
1371,1197,41,A
1373,1122,4,N
1374,1406,19,H
1376,1380,29,H
1378,1234,7,H
1381,1361,22,H
1385,1272,21,H
1389,1216,8,A
1400,1155,8,N
1402,1401,2,A
1403,1245,10,N
1405,1225,8,H
1410,1114,1,H
1412,1452,4,N
1414,1248,8,H
1418,1270,15,A
1424,1305,21,H
1425,1352,15,H
1431,1320,34,H
1438,1330,16,N
1450,1218,2,A
1451,1428,16,H
1458,1298,35,N
1461,1325,5,H
1464,1398,8,H
1104,1450,3,N
1112,1353,23,H
1150,1456,8,N
1151,1120,12,H
1155,1320,3,N
1159,1265,4,A
1191,1268,11,N
1199,1182,15,H
1201,1458,3,N
1218,1437,7,H
1221,1335,2,N
1298,1133,12,N
1310,1171,17,N
1326,1110,26,H
1329,1409,6,A
1330,1433,1,A
1350,1438,6,N
1416,1108,8,H
1431,1400,4,H
1435,1306,33,H
1439,1196,22,N
1103,1398,11,H
1114,1369,8,H
1116,1375,19,A
1124,1317,14,H
1140,1196,6,N
1143,1264,26,H
1159,1310,1,N
1161,1226,4,H
1165,1457,22,H
1170,1179,2,H
1171,1265,2,A
1173,1440,28,H
1181,1456,6,H
1185,1178,8,H
1210,1382,38,H
1222,1168,16,H
1224,1406,5,H
1228,1227,7,A
1233,1391,3,A
1249,1358,69,H
1253,1352,3,H
1256,1238,4,H
1258,1250,9,H
1261,1311,62,H
1266,1420,30,H
1276,1439,12,N
1280,1359,24,H
1281,1183,27,H
1282,1401,6,A
1286,1111,14,H
1304,1453,8,H
1309,1135,1,H
1328,1290,22,N
1335,1306,38,N
1337,1248,13,H
1344,1148,12,H
1349,1193,1,A
1365,1387,5,H
1376,1172,28,H
1384,1145,1,H
1389,1119,13,A
1393,1455,25,H
1395,1362,30,H
1397,1202,18,H
1399,1204,2,H
1408,1414,19,A
1418,1198,11,H
1419,1186,4,A
1422,1441,2,H
1424,1361,16,H
1427,1374,20,H
1428,1454,16,H
1429,1451,12,H
1435,1221,4,H
1442,1152,2,H
1443,1301,2,N
1460,1464,14,A
1462,1296,10,A
1117,1293,4,H
1153,1378,20,H
1260,1263,10,A
1283,1200,13,H
1328,1249,10,A
1358,1290,5,N
1416,1347,5,H
1106,1398,24,H
1112,1309,18,H
1131,1119,2,H
1134,1148,26,H
1137,1174,18,A
1143,1162,28,H
1156,1245,3,H
1163,1274,23,H
1164,1354,12,H
1166,1183,1,H
1179,1161,18,H
1181,1438,6,A
1184,1224,15,H
1187,1144,38,H
1196,1401,27,H
1199,1421,53,H
1209,1416,9,H
1210,1350,7,H
1242,1337,6,H
1243,1461,6,A
1246,1323,21,H
1253,1363,3,H
1257,1222,4,H
1258,1265,4,A
1264,1233,15,A
1266,1152,37,H
1284,1318,37,H
1285,1451,2,H
1286,1226,3,H
1296,1434,11,H
1304,1405,5,A
1305,1225,18,H
1308,1414,4,A
1310,1351,25,H
1311,1322,2,H
1314,1345,28,H
1317,1402,7,H
1319,1129,5,H
1325,1460,16,A
1326,1336,10,H
1333,1170,15,H
1338,1371,9,H
1347,1391,9,A
1348,1396,12,A
1353,1182,16,H
1360,1298,17,H
1362,1177,15,A
1364,1334,7,H
1365,1206,7,H
1373,1259,16,H
1375,1239,18,H
1382,1273,10,A
1385,1437,10,A
1390,1381,18,H
1393,1130,10,A
1409,1368,27,H
1412,1380,18,H
1419,1270,6,A
1420,1384,19,H
1424,1168,12,A
1426,1427,5,H
1453,1160,9,H
1463,1361,7,A
1145,1193,5,H
1241,1333,12,A
1261,1400,1,N
1307,1428,6,H
1388,1169,2,H
1431,1449,5,A
1103,1296,13,H
1104,1280,14,A
1106,1341,45,H
1108,1212,3,A
1113,1360,3,H
1114,1249,10,H
1116,1120,18,H
1117,1379,10,H
1137,1165,2,H
1140,1399,27,H
1150,1157,15,H
1158,1423,10,H
1163,1228,4,A
1173,1191,2,H
1175,1126,6,H
1180,1248,21,H
1197,1271,1,A
1211,1186,18,A
1220,1447,3,H
1221,1291,33,H
1224,1299,9,H
1225,1319,4,A
1227,1460,23,H
1229,1166,7,A
1231,1153,21,A
1232,1133,10,A
1234,1147,45,H
1235,1278,3,A
1242,1374,12,A
1246,1376,17,A
1247,1233,32,H
1253,1334,8,H
1256,1141,19,H
1260,1209,21,H
1263,1198,7,A
1264,1200,1,A
1265,1119,7,H
1269,1328,13,N
1272,1412,4,A
1279,1391,20,H
1281,1332,21,A
1282,1454,8,H
1283,1387,7,A
1285,1226,13,H
1288,1354,4,H
1290,1380,16,H
1301,1172,20,H
1302,1442,2,H
1304,1183,13,H
1305,1129,6,H
1309,1410,7,H
1314,1160,21,H
1320,1409,15,A
1322,1270,9,A
1339,1102,25,H
1343,1259,1,A
1345,1444,16,H
1348,1185,11,H
1351,1138,21,A
1352,1148,18,A
1353,1174,23,H
1356,1179,15,H
1362,1162,11,H
1364,1363,7,H
1369,1122,3,H
1371,1130,3,A
1372,1358,27,A
1375,1124,29,A
1378,1395,11,H
1385,1274,14,H
1386,1110,14,H
1388,1170,39,H
1389,1455,3,A
1390,1169,21,H
1393,1344,13,H
1396,1452,1,A
1397,1435,16,H
1406,1464,15,A
1408,1257,4,A
1411,1238,9,A
1416,1422,14,H
1417,1208,7,H
1418,1239,30,A
1419,1311,9,A
1424,1414,14,A
1426,1402,26,H
1427,1317,10,A
1429,1201,5,A
1433,1318,10,A
1436,1159,1,H
1437,1207,2,A
1438,1199,9,A
1439,1330,16,H
1448,1155,15,A
1451,1286,21,A
1453,1156,11,A
1456,1250,17,H
1458,1266,18,H
1462,1306,32,A
1112,1365,19,H
1177,1258,32,H
