WTeamID,LTeamID,MOV,WLoc
1326,1107,25,H
1329,1373,18,N
1338,1352,24,H
1340,1113,10,A
1344,1122,9,N
1349,1249,29,H
1351,1137,13,H
1382,1156,15,A
1390,1381,18,H
1395,1431,22,N
1399,1354,14,H
1403,1374,3,A
1408,1147,16,H
1414,1337,3,H
1424,1311,43,H
1428,1129,15,H
1433,1190,8,H
1436,1171,19,A
1439,1348,23,H
1442,1184,9,A
1443,1191,26,H
1447,1250,7,A
1104,1272,11,N
1117,1115,43,H
1124,1426,24,H
1130,1306,3,H
1138,1152,8,A
1173,1141,16,H
1181,1123,12,N
1207,1157,25,H
1208,1204,21,H
1226,1339,6,A
1238,1372,9,H
1242,1371,18,N
1265,1375,10,H
1266,1397,11,N
1278,1421,27,H
1280,1114,12,H
1281,1234,1,N
1292,1237,4,H
1305,1388,5,A
1319,1159,1,A
1322,1373,8,N
1329,1395,18,N
1336,1248,9,H
1344,1431,9,N
1345,1347,7,H
1361,1313,7,H
1363,1170,2,H
1383,1389,7,H
1393,1277,11,N
1417,1376,12,N
1434,1232,17,A
1437,1212,14,H
1438,1224,49,H
1444,1454,1,H
1448,1201,1,N
1160,1349,28,H
1210,1183,5,N
1211,1385,7,N
1228,1335,7,N
1356,1235,9,N
1387,1216,33,N
1400,1333,10,N
1151,1251,25,N
1161,1354,18,N
1179,1331,5,A
1199,1189,30,H
1201,1277,5,N
1203,1127,17,N
1211,1400,3,N
1218,1273,17,N
1220,1245,3,N
1228,1210,39,N
1229,1414,6,N
1235,1387,5,N
1264,1221,13,H
1266,1231,1,N
1284,1103,3,N
1301,1154,10,H
1307,1334,19,H
1335,1183,17,N
1338,1324,17,N
1356,1216,32,N
1378,1352,27,A
1385,1333,3,N
1393,1448,7,N
1407,1267,5,A
1429,1428,13,A
1435,1214,15,N
1444,1276,6,H
1451,1261,1,N
1452,1379,7,N
1463,1392,20,N
1110,1192,7,H
1114,1115,24,H
1117,1305,30,H
1124,1357,26,H
1127,1392,2,N
1129,1225,9,H
1130,1336,23,H
1133,1442,15,A
1135,1447,3,H
1138,1145,2,H
1140,1113,12,H
1141,1209,24,H
1142,1388,20,H
1144,1421,5,H
1150,1253,19,A
1153,1424,13,H
1155,1459,3,H
1156,1436,3,A
1157,1441,6,H
1161,1218,2,N
1164,1288,2,H
1168,1258,14,H
1171,1306,2,A
1174,1247,6,H
1178,1105,23,H
1183,1216,16,N
1197,1126,21,A
1198,1343,5,H
1200,1373,9,H
1203,1463,14,H
1206,1405,3,H
1207,1406,51,H
1214,1103,8,N
1217,1250,2,A
1226,1381,2,H
1228,1356,3,N
1231,1400,6,N
1239,1125,21,H
1245,1352,28,A
1246,1287,19,H
1260,1296,12,H
1266,1211,9,N
1268,1175,24,H
1269,1265,7,H
1272,1368,19,H
1273,1354,11,N
1274,1248,10,H
1278,1186,18,H
1279,1243,2,A
1280,1418,8,A
1281,1462,12,H
1282,1271,3,H
1283,1369,10,H
1284,1435,14,N
1292,1422,16,H
1298,1102,18,H
1304,1457,8,H
1308,1361,15,H
1309,1311,14,A
1319,1318,3,A
1321,1152,38,H
1323,1151,13,N
1329,1317,19,H
1330,1439,9,H
1332,1257,27,N
1334,1379,15,N
1335,1235,7,N
1338,1229,19,N
1344,1162,14,H
1346,1107,14,H
1348,1233,5,H
1350,1412,1,A
1351,1180,13,H
1353,1120,1,H
1358,1403,4,A
1360,1340,15,A
1364,1362,20,A
1378,1220,19,N
1382,1310,15,H
1383,1224,13,H
1384,1137,15,H
1385,1397,14,N
1387,1210,13,N
1390,1345,16,N
1398,1191,23,H
1401,1249,3,A
1408,1313,22,H
1409,1289,47,H
1410,1411,33,H
1414,1324,7,N
1416,1187,10,A
1423,1219,8,A
1434,1454,13,H
1437,1173,2,H
1443,1293,24,H
1449,1365,20,H
1450,1341,48,H
1451,1458,4,N
1452,1307,3,A
1455,1204,20,H
1456,1149,11,A
1461,1184,20,H
1103,1251,34,N
1131,1389,12,H
1139,1232,20,H
1159,1331,12,H
1177,1464,38,H
1181,1339,42,H
1218,1458,3,N
1220,1229,2,N
1245,1414,11,N
1261,1273,30,N
1320,1453,4,A
1323,1284,37,N
1324,1352,24,A
1378,1338,6,N
1386,1160,6,H
1407,1263,2,A
1419,1395,4,A
1435,1151,12,N
1451,1161,3,N
1104,1428,15,H
1117,1238,11,A
1125,1292,6,H
1137,1165,9,H
1150,1111,2,H
1154,1456,5,H
1163,1306,52,H
1182,1436,5,H
1202,1144,3,A
1207,1212,34,H
1208,1359,6,H
1224,1169,34,H
1259,1192,11,A
1264,1254,27,A
1271,1185,4,A
1274,1194,26,H
1309,1313,7,H
1325,1298,6,A
1330,1175,11,H
1333,1360,9,H
1347,1423,13,H
1376,1190,17,H
1403,1431,25,H
1418,1126,10,A
1425,1364,11,H
1459,1197,5,H
1461,1176,3,A
1113,1415,9,H
1114,1369,9,A
1120,1270,4,H
1124,1374,2,H
1139,1345,6,A
1142,1340,21,H
1162,1250,6,H
1166,1443,3,H
1171,1221,11,H
1181,1234,18,N
1209,1149,11,H
1217,1318,7,H
1218,1322,2,H
1227,1191,3,H
1243,1398,6,H
1247,1437,3,A
1248,1389,3,H
1249,1411,29,H
1268,1228,13,H
1269,1332,4,N
1282,1283,6,H
1326,1301,14,H
1331,1127,16,A
1348,1193,2,A
1365,1363,2,H
1372,1349,4,H
1373,1107,12,H
1379,1108,6,H
1393,1159,19,H
1399,1260,11,H
1408,1433,4,A
1412,1133,32,H
1422,1189,15,A
1434,1296,20,A
1439,1187,28,H
1442,1179,6,H
1444,1288,20,H
1448,1278,6,H
1453,1152,16,H
1106,1197,13,H
1116,1409,4,A
1130,1382,14,N
1132,1276,6,H
1135,1344,7,A
1143,1307,9,H
1153,1173,22,H
1155,1336,13,A
1158,1110,6,A
1178,1461,16,H
1183,1232,2,H
1190,1421,6,A
1196,1306,52,A
1200,1233,4,A
1201,1334,8,A
1203,1131,3,H
1206,1164,36,H
1207,1126,30,H
1210,1458,1,H
1231,1314,13,A
1246,1245,14,N
1261,1406,37,H
1279,1289,47,H
1280,1105,25,H
1285,1450,4,H
1287,1440,11,H
1290,1117,2,H
1304,1427,18,H
1305,1362,25,H
1321,1199,7,H
1323,1119,37,H
1328,1141,17,H
1335,1180,9,H
1337,1417,7,A
1339,1225,5,A
1343,1351,12,H
1350,1347,10,A
1353,1392,39,H
1364,1140,10,H
1375,1368,28,H
1376,1459,15,A
1378,1341,23,H
1386,1174,27,A
1388,1170,14,H
1395,1402,3,H
1403,1308,1,A
1414,1258,12,A
1429,1226,5,H
1449,1424,13,H
1455,1426,13,H
1462,1275,29,A
1463,1357,13,H
1104,1270,29,H
1124,1168,36,H
1125,1144,12,H
1148,1216,14,A
1154,1298,36,H
1166,1212,38,H
1186,1129,5,H
1194,1391,11,H
1204,1229,11,H
1211,1115,50,H
1222,1349,1,H
1265,1248,6,A
1274,1224,16,H
1281,1238,38,H
1293,1151,9,H
1310,1457,5,N
1320,1410,8,H
1325,1182,13,H
1329,1309,48,H
1346,1254,30,H
1348,1138,2,H
1352,1291,9,H
1356,1227,8,H
1359,1273,9,A
1371,1284,21,H
1393,1165,18,H
1396,1150,8,H
1397,1111,31,H
1407,1240,18,H
1416,1239,1,H
1420,1384,2,A
1433,1299,13,H
1434,1464,30,H
1435,1142,5,H
1439,1318,23,H
1447,1192,9,A
1460,1398,12,H
1102,1286,5,N
1114,1387,3,A
1120,1198,12,H
1122,1127,3,N
1123,1189,41,H
1148,1310,5,N
1155,1157,29,H
1171,1250,5,H
1201,1415,17,H
1216,1457,3,H
1234,1106,9,H
1235,1454,9,H
1249,1263,14,N
1264,1176,24,H
1266,1411,36,H
1324,1103,7,N
1328,1116,15,A
1333,1381,10,H
1345,1456,17,H
1358,1296,7,N
1374,1247,9,N
1401,1253,15,H
1106,1247,13,N
1111,1251,18,H
1113,1341,38,H
1117,1379,24,H
1123,1122,21,H
1125,1209,9,H
1126,1271,14,A
1129,1225,26,A
1130,1276,9,A
1131,1221,12,A
1132,1265,3,H
1135,1219,12,A
1138,1306,1,H
1147,1380,30,H
1149,1154,4,H
1152,1464,9,H
1153,1182,33,H
1156,1373,17,H
1158,1157,17,H
1159,1165,13,A
1162,1248,4,H
1172,1298,2,H
1173,1287,44,H
1175,1354,15,A
1178,1444,5,H
1180,1241,13,A
1189,1127,7,N
1194,1416,12,H
1201,1102,16,H
1202,1144,30,H
1206,1279,1,A
1208,1160,8,H
1211,1340,35,H
1214,1288,8,A
1217,1392,5,H
1220,1233,13,N
1224,1299,7,A
1232,1237,10,H
1234,1374,17,H
1239,1391,10,H
1242,1112,8,A
1245,1151,19,H
1256,1238,2,A
1257,1398,18,H
1266,1358,19,H
1269,1301,7,A
1272,1184,37,H
1273,1240,18,H
1275,1460,6,H
1277,1249,9,H
1278,1410,17,H
1281,1212,24,H
1282,1320,15,H
1283,1309,16,H
1284,1447,4,H
1286,1415,10,N
1293,1412,5,H
1296,1411,22,N
1305,1365,25,H
1307,1108,32,H
1308,1431,2,H
1313,1164,4,A
1323,1177,27,N
1329,1455,2,H
1330,1227,6,H
1335,1110,10,A
1344,1348,12,A
1347,1292,19,H
1349,1124,15,H
1352,1420,15,H
1353,1259,12,H
1356,1231,12,H
1357,1192,3,A
1359,1407,3,A
1361,1169,10,H
1363,1235,2,A
1364,1388,11,H
1372,1402,11,H
1376,1161,8,H
1378,1143,20,H
1382,1405,6,A
1383,1346,4,A
1384,1291,21,H
1385,1200,9,H
1386,1145,6,H
1396,1336,12,H
1399,1185,7,A
1400,1390,8,N
1403,1395,13,H
1406,1351,2,H
1409,1331,7,A
1419,1270,6,H
1421,1441,6,A
1422,1389,16,H
1424,1204,15,H
1425,1133,10,A
1427,1229,6,H
1428,1337,7,H
1429,1140,9,H
1433,1350,11,A
1437,1137,24,H
1438,1439,8,H
1442,1369,13,A
1449,1360,4,A
1450,1115,16,H
1458,1453,13,H
1461,1168,15,H
1462,1362,15,A
1463,1119,10,H
1141,1260,7,H
1163,1203,8,N
1181,1155,16,H
1196,1408,16,H
1222,1317,6,H
1258,1401,2,A
1261,1322,37,H
1268,1343,8,N
1280,1375,7,H
1304,1459,19,H
1314,1210,6,H
1326,1423,26,H
1334,1285,13,A
1339,1332,1,H
1345,1324,18,H
1393,1107,26,A
1435,1443,5,H
1436,1250,8,H
1456,1103,12,N
1104,1151,6,H
1159,1463,12,H
1170,1381,11,H
1178,1185,26,A
1191,1275,4,H
1203,1343,3,N
1214,1164,12,A
1232,1293,8,H
1264,1216,38,H
1267,1457,6,A
1268,1163,12,N
1270,1311,7,H
1271,1197,31,H
1274,1198,18,H
1279,1419,35,H
1281,1387,2,A
1299,1175,13,H
1313,1288,13,A
1318,1259,11,A
1354,1224,5,H
1376,1344,19,H
1383,1148,13,A
1396,1458,3,A
1439,1440,1,H
1112,1228,5,H
1113,1428,9,H
1116,1402,22,H
1130,1289,25,H
1131,1217,10,H
1172,1189,7,H
1190,1157,14,A
1194,1251,11,A
1201,1362,10,H
1202,1421,11,H
1209,1208,5,H
1211,1186,10,H
1219,1184,10,H
1221,1269,11,A
1222,1411,3,A
1231,1323,1,H
1235,1115,23,H
1242,1448,7,H
1256,1120,1,A
1261,1418,18,H
1292,1349,13,H
1320,1234,2,H
1337,1253,10,H
1347,1110,11,H
1374,1317,8,A
1378,1296,5,A
1392,1156,8,H
1393,1220,26,H
1395,1166,5,H
1405,1373,3,A
1409,1283,17,H
1412,1108,41,H
1423,1278,8,A
1425,1348,28,H
1429,1286,5,H
1447,1233,15,H
1450,1225,26,H
1454,1152,37,H
1102,1117,4,H
1107,1137,1,A
1114,1122,14,H
1132,1182,2,A
1138,1165,11,A
1140,1451,18,H
1147,1372,11,H
1155,1111,10,H
1160,1161,5,A
1162,1119,5,A
1181,1396,25,H
1183,1191,10,A
1196,1277,4,H
1203,1330,4,A
1206,1141,11,H
1241,1452,16,H
1246,1440,42,H
1248,1180,4,A
1258,1364,7,H
1264,1389,17,A
1266,1173,22,H
1270,1238,7,A
1280,1350,14,A
1282,1352,7,A
1285,1305,7,H
1287,1460,8,H
1301,1459,38,H
1304,1442,19,H
1307,1308,2,A
1325,1177,2,A
1328,1382,6,H
1331,1398,16,H
1335,1437,1,H
1336,1250,13,H
1338,1384,22,H
1345,1462,4,H
1353,1247,25,A
1360,1361,5,H
1371,1351,12,A
1379,1375,10,A
1388,1363,8,A
1401,1368,1,H
1408,1309,11,H
1410,1339,2,A
1417,1415,15,H
1422,1187,2,H
1426,1133,1,A
1433,1406,23,H
1434,1150,7,A
1435,1369,5,H
1436,1357,23,N
1443,1103,10,A
1455,1243,9,A
1463,1254,36,A
1143,1387,25,H
1148,1291,11,A
1170,1168,6,H
1174,1219,15,A
1176,1289,16,A
1179,1115,29,H
1186,1225,11,A
1207,1376,2,A
1209,1273,11,H
1211,1201,10,N
1221,1135,13,H
1233,1193,4,A
1265,1373,8,H
1267,1347,4,A
1281,1380,50,H
1310,1259,20,H
1324,1178,26,H
1337,1425,1,N
1391,1441,2,H
1397,1374,17,A
1404,1292,5,H
1420,1346,7,H
1431,1449,12,H
1461,1169,22,H
1110,1299,14,A
1208,1278,22,H
1257,1454,15,H
1279,1272,4,H
1283,1380,27,H
1293,1439,3,N
1427,1226,9,N
1448,1354,40,H
1450,1410,3,H
1106,1289,13,A
1112,1345,13,N
1114,1161,9,A
1124,1317,14,H
1127,1119,12,A
1130,1269,2,H
1138,1103,19,H
1139,1191,36,H
1140,1166,9,H
1148,1420,4,A
1150,1350,20,H
1153,1164,51,H
1154,1172,19,H
1159,1217,12,A
1162,1131,21,H
1163,1318,36,H
1173,1184,12,H
1177,1193,4,N
1181,1276,21,A
1183,1442,9,A
1185,1175,13,H
1190,1347,25,H
1196,1378,19,A
1203,1344,6,A
1204,1273,23,H
1212,1322,3,H
1214,1313,28,H
1216,1192,17,H
1220,1392,9,H
1225,1285,1,H
1226,1380,5,H
1228,1116,3,N
1229,1359,11,H
1231,1123,13,H
1234,1235,25,A
1241,1251,10,A
1242,1282,11,H
1246,1314,20,H
1247,1180,10,N
1248,1165,29,H
1250,1306,23,H
1257,1293,15,H
1258,1170,18,H
1260,1271,25,H
1264,1385,17,A
1266,1200,24,H
1267,1296,3,H
1270,1402,10,H
1274,1401,9,A
1280,1117,8,H
1292,1398,9,H
1301,1393,14,A
1304,1331,6,H
1305,1169,9,H
1307,1399,7,H
1309,1368,11,A
1320,1133,6,A
1321,1243,23,H
1323,1275,1,A
1324,1102,4,A
1328,1256,4,H
1329,1238,49,H
1330,1187,1,A
1334,1363,15,H
1338,1336,30,H
1340,1339,2,N
1343,1284,6,H
1346,1291,22,A
1353,1447,16,H
1356,1206,7,A
1360,1129,26,H
1361,1201,15,H
1364,1337,17,H
1372,1411,26,H
1373,1310,12,H
1376,1155,22,A
1382,1453,10,H
1386,1335,6,A
1404,1319,3,H
1405,1464,14,H
1406,1288,5,H
1409,1455,6,A
1412,1424,6,H
1415,1381,2,A
1416,1197,25,H
1417,1104,22,N
1422,1174,15,H
1423,1182,12,H
1427,1283,1,A
1428,1407,31,H
1433,1194,4,A
1434,1348,25,H
1435,1147,2,H
1437,1396,4,N
1438,1120,5,N
1441,1199,10,A
1443,1122,2,A
1449,1308,1,A
1451,1429,3,H
1452,1198,13,H
1454,1439,2,N
1458,1325,6,A
1460,1219,22,A
1462,1254,51,H
1463,1107,12,H
1142,1186,5,A
1179,1232,14,H
1208,1210,13,H
1229,1141,9,H
1233,1145,10,H
1259,1389,1,H
1263,1357,6,A
1265,1351,11,A
1268,1178,25,H
1277,1311,54,H
1326,1237,13,H
1354,1157,8,A
1387,1176,14,H
1116,1422,15,H
1117,1290,45,H
1132,1423,1,H
1153,1405,13,H
1160,1285,13,H
1207,1288,26,H
1218,1108,14,H
1224,1110,9,H
1278,1332,3,H
1381,1226,17,H
1386,1180,21,H
1400,1450,27,H
1408,1435,10,H
1462,1458,9,H
1119,1107,8,A
1130,1235,5,H
1137,1420,3,H
1143,1201,22,H
1163,1269,10,A
1193,1383,4,H
1211,1449,20,A
1268,1284,36,H
1271,1406,15,H
1293,1177,4,A
1313,1263,3,H
1351,1145,17,A
1360,1414,11,H
1371,1389,15,H
1373,1216,16,H
1385,1310,8,A
1418,1133,1,H
1437,1392,22,H
1453,1185,30,H
1460,1324,20,H
1463,1348,11,H
1129,1461,3,H
1131,1171,21,H
1148,1254,31,A
1166,1304,6,H
1176,1102,10,H
1209,1144,14,H
1217,1306,5,A
1234,1179,42,H
1242,1343,16,A
1257,1164,26,H
1326,1365,47,H
1333,1340,5,A
1334,1225,4,A
1375,1126,13,H
1382,1325,12,H
1425,1253,18,A
1440,1149,21,H
1444,1439,4,A
1113,1286,3,H
1119,1392,11,H
1160,1380,32,H
1278,1271,47,H
1353,1216,10,H
1358,1419,8,H
1371,1192,22,H
1410,1249,11,H
1416,1152,33,H
1104,1240,42,H
1153,1462,20,A
1284,1389,8,A
1332,1337,24,H
1361,1218,3,A
1374,1331,18,H
1403,1222,7,A
1409,1401,34,N
1105,1238,10,A
1106,1212,7,A
1108,1341,2,A
1120,1267,18,H
1122,1114,19,H
1123,1237,22,A
1129,1381,18,H
1132,1191,12,A
1139,1320,12,H
1140,1225,22,H
1142,1333,4,H
1151,1229,11,H
1155,1189,10,H
1156,1103,13,H
1158,1423,2,A
1161,1176,13,A
1168,1170,9,H
1173,1345,11,N
1178,1405,23,H
1179,1235,14,H
1183,1260,16,H
1190,1241,27,H
1196,1150,21,N
1207,1313,19,H
1208,1375,9,A
1211,1450,23,H
1217,1171,17,H
1224,1384,21,H
1227,1296,17,H
1234,1281,18,A
1242,1354,33,H
1243,1317,14,H
1256,1147,20,H
1257,1326,5,H
1261,1270,23,H
1269,1148,15,A
1272,1397,2,H
1274,1231,5,N
1277,1112,14,H
1280,1419,37,H
1282,1453,13,H
1290,1115,12,H
1291,1259,9,H
1301,1421,38,H
1305,1340,22,H
1321,1197,3,H
1325,1324,1,H
1328,1219,44,H
1330,1157,14,H
1334,1362,3,A
1338,1348,7,H
1339,1186,7,H
1351,1174,16,H
1353,1420,16,H
1358,1304,4,A
1379,1289,26,H
1382,1172,9,H
1387,1369,26,H
1390,1253,17,H
1395,1427,6,H
1400,1239,6,H
1407,1311,12,H
1410,1292,2,H
1411,1380,19,H
1417,1414,1,H
1424,1258,2,A
1428,1451,11,A
1433,1412,6,H
1439,1347,7,H
1444,1454,8,A
1452,1352,16,H
1458,1202,8,H
1460,1365,14,H
1461,1286,13,H
1464,1245,5,H
1130,1221,24,H
1166,1232,24,H
1177,1254,26,H
1181,1299,42,H
1210,1393,16,H
1222,1402,27,H
1228,1442,36,H
1247,1371,3,A
1279,1404,11,N
1280,1209,9,A
1307,1308,21,H
1314,1127,1,H
1328,1126,37,H
1332,1319,35,H
1356,1169,14,A
1357,1284,27,A
1385,1220,14,H
1391,1125,11,H
1425,1275,4,H
1448,1199,21,H
1106,1238,8,A
1108,1411,5,A
1124,1147,33,H
1139,1291,20,A
1153,1350,31,H
1207,1224,19,H
1208,1337,17,A
1212,1105,1,H
1239,1455,2,A
1240,1416,3,H
1257,1399,4,H
1277,1421,20,H
1283,1401,11,H
1290,1369,12,A
1321,1251,17,H
1329,1322,35,H
1331,1426,53,H
1341,1380,14,H
1345,1227,7,H
1359,1194,2,H
1372,1368,13,A
1397,1347,6,H
1403,1418,17,H
1438,1149,20,H
1104,1396,3,N
1114,1288,27,H
1120,1375,15,H
1129,1319,11,H
1150,1431,28,H
1161,1356,18,H
1171,1346,2,A
1173,1122,15,H
1177,1152,16,H
1180,1318,11,H
1181,1246,3,N
1196,1219,54,H
1214,1330,7,A
1228,1229,14,H
1237,1287,9,H
1258,1253,8,A
1260,1388,2,A
1274,1197,28,H
1309,1261,1,H
1328,1183,59,H
1340,1365,13,N
1376,1354,19,H
1390,1125,34,H
1395,1374,12,H
1428,1381,24,H
1436,1217,20,H
1457,1155,5,A
1125,1365,7,N
1139,1123,9,A
1178,1141,9,A
1182,1452,7,A
1194,1240,3,A
1199,1156,13,H
1200,1175,10,H
1210,1172,14,H
1218,1339,7,H
1233,1221,12,N
1241,1336,16,A
1266,1115,51,H
1277,1324,28,H
1301,1149,20,H
1329,1282,12,A
1338,1326,7,A
1344,1357,9,H
1352,1464,7,A
1359,1416,1,H
1372,1311,13,A
1387,1202,14,H
1390,1340,24,H
1400,1270,13,H
1407,1144,7,A
1412,1256,18,H
1441,1243,2,A
1442,1184,13,H
1443,1166,34,H
1448,1384,29,H
1461,1232,14,H
1112,1333,3,A
1116,1151,14,H
1120,1421,45,H
1142,1168,1,A
1153,1419,36,N
1187,1292,10,H
1198,1164,4,N
1208,1117,12,N
1224,1406,20,N
1227,1401,4,N
1257,1397,1,H
1261,1222,4,H
1272,1396,10,A
1275,1130,6,N
1280,1350,2,N
1285,1298,17,N
1293,1398,31,H
1308,1434,17,N
1318,1351,12,H
1331,1239,9,N
1332,1113,13,H
1345,1283,1,N
1361,1186,28,H
1362,1380,15,A
1364,1415,12,A
1376,1154,16,H
1382,1373,4,A
1385,1383,7,H
1393,1378,12,H
1395,1111,34,H
1402,1358,3,H
1409,1138,5,N
1410,1310,6,N
1417,1449,6,A
1422,1313,15,H
1424,1305,12,H
1425,1360,4,A
1426,1368,9,A
1427,1249,7,H
1429,1169,17,H
1435,1110,28,H
1438,1207,6,A
1460,1341,33,H
1462,1245,6,H
1104,1105,36,H
1114,1212,24,A
1124,1198,4,N
1130,1117,6,N
1133,1214,3,H
1138,1298,9,N
1143,1291,28,H
1153,1280,34,N
1157,1144,11,H
1158,1314,6,N
1159,1171,8,H
1163,1346,16,H
1208,1275,5,N
1209,1386,5,N
1210,1459,9,H
1217,1357,12,H
1218,1233,11,H
1221,1339,17,N
1227,1283,6,N
1264,1220,7,H
1279,1237,7,N
1310,1239,12,N
1317,1399,6,H
1328,1268,16,H
1343,1248,6,H
1349,1147,9,H
1350,1419,22,N
1359,1287,12,H
1401,1345,7,N
1409,1285,10,N
1410,1331,9,N
1423,1330,4,A
1428,1226,17,H
1431,1290,7,H
1434,1162,16,N
1455,1441,29,H
1457,1404,26,H
1102,1251,12,A
1106,1289,31,H
1110,1199,5,A
1117,1339,3,N
1123,1232,14,A
1130,1221,10,N
1132,1178,17,H
1135,1392,27,H
1140,1390,5,H
1148,1259,17,H
1151,1293,13,H
1153,1345,17,N
1155,1149,37,H
1156,1341,37,H
1158,1209,7,N
1162,1298,2,N
1165,1250,8,H
1169,1225,1,A
1172,1335,4,A
1173,1387,6,H
1174,1206,27,A
1175,1192,6,A
1177,1396,2,A
1187,1347,4,H
1191,1453,8,H
1196,1309,16,H
1200,1321,3,N
1218,1208,10,H
1228,1281,11,N
1233,1275,6,N
1234,1243,19,H
1237,1290,12,N
