WTeamID,LTeamID,MOV,WLoc
1267,1296,3,H
1268,1420,28,H
1280,1115,52,N
1318,1135,10,A
1319,1113,16,A
1337,1414,13,H
1338,1384,26,H
1368,1212,9,H
1382,1251,10,H
1393,1159,53,H
1397,1169,19,H
1425,1361,47,H
1108,1375,18,H
1110,1224,16,A
1166,1282,21,A
1171,1436,5,A
1173,1237,10,H
1174,1175,13,H
1182,1452,9,H
1183,1232,7,H
1191,1404,13,A
1207,1209,15,A
1217,1130,1,A
1221,1216,4,H
1229,1453,11,H
1231,1412,37,H
1241,1299,13,A
1245,1464,11,H
1248,1343,16,H
1256,1124,9,A
1283,1281,3,A
1301,1144,51,H
1314,1208,7,H
1326,1352,12,H
1330,1214,14,H
1331,1117,5,A
1345,1211,15,H
1346,1119,1,H
1351,1137,15,A
1362,1364,1,A
1371,1180,13,H
1385,1269,4,H
1388,1363,19,H
1395,1309,13,H
1396,1279,16,H
1409,1238,39,H
1429,1428,8,H
1433,1443,2,H
1448,1422,37,H
1455,1194,3,H
1104,1399,26,H
1120,1416,35,H
1122,1151,4,H
1153,1348,17,A
1155,1441,26,H
1163,1350,20,H
1190,1439,9,A
1204,1240,11,H
1234,1320,16,H
1246,1273,31,H
1249,1170,4,A
1250,1463,13,A
1259,1420,12,N
1275,1397,6,H
1276,1178,7,H
1313,1270,4,A
1329,1266,3,N
1333,1226,10,H
1337,1201,7,H
1379,1418,6,H
1381,1285,4,A
1393,1164,18,H
1401,1372,12,A
1403,1427,9,H
1406,1288,4,H
1408,1341,46,H
1417,1365,13,H
1437,1304,15,N
1451,1140,3,H
1462,1139,7,A
1116,1438,2,N
1148,1135,20,H
1193,1254,25,H
1196,1199,16,A
1206,1339,2,N
1210,1154,23,H
1228,1387,5,H
1229,1103,15,H
1266,1311,3,N
1268,1220,30,H
1298,1318,13,H
1304,1450,11,N
1306,1175,12,N
1308,1458,14,N
1326,1336,8,H
1338,1460,11,A
1390,1283,25,H
1396,1277,1,H
1425,1424,3,A
1114,1115,6,A
1116,1308,6,N
1124,1426,5,H
1126,1197,13,A
1129,1258,7,A
1130,1284,18,H
1133,1404,21,H
1145,1382,3,A
1148,1306,12,H
1149,1389,10,H
1159,1171,17,A
1165,1137,13,H
1168,1361,3,H
1175,1135,10,N
1176,1331,7,H
1181,1354,64,H
1182,1138,19,H
1183,1260,1,A
1187,1144,28,A
1192,1263,3,H
1193,1206,2,H
1232,1139,20,H
1247,1224,23,H
1259,1406,9,A
1261,1270,17,H
1271,1310,6,H
1272,1419,10,H
1278,1111,14,H
1280,1322,29,N
1288,1420,1,N
1296,1309,16,H
1301,1157,25,H
1319,1198,20,H
1328,1164,26,H
1330,1150,16,H
1337,1253,4,A
1339,1254,11,N
1343,1423,7,A
1344,1410,10,H
1346,1162,2,A
1349,1222,5,H
1350,1251,3,A
1356,1433,1,H
1360,1186,3,A
1373,1216,17,A
1378,1400,17,A
1380,1411,22,H
1388,1170,14,A
1395,1431,5,A
1401,1147,9,H
1403,1317,9,A
1422,1384,3,H
1435,1323,5,H
1436,1221,8,H
1448,1273,15,H
1454,1141,6,H
1458,1438,10,N
1462,1152,40,H
1104,1131,23,H
1160,1372,28,H
1177,1106,4,A
1245,1123,13,A
1257,1443,21,H
1275,1173,14,H
1326,1119,41,H
1345,1248,5,H
1353,1241,22,A
1363,1169,12,H
1365,1291,29,H
1412,1409,17,H
1437,1116,13,N
1438,1450,9,N
1458,1304,37,N
1103,1198,11,H
1108,1411,16,H
1120,1140,19,H
1133,1260,17,H
1142,1170,43,H
1150,1274,7,H
1174,1351,10,H
1196,1126,30,H
1207,1212,28,H
1208,1267,5,H
1228,1404,36,H
1231,1243,1,N
1235,1152,31,H
1246,1460,22,N
1256,1369,12,A
1263,1436,2,A
1268,1182,34,H
1276,1155,3,N
1281,1122,10,H
1283,1282,6,H
1298,1172,7,H
1314,1214,11,A
1320,1398,4,A
1335,1396,3,H
1336,1250,26,H
1340,1360,8,H
1347,1389,2,H
1358,1222,4,A
1359,1419,13,A
1362,1387,8,H
1376,1459,49,H
1380,1341,27,H
1385,1162,16,H
1395,1117,9,H
1428,1113,17,N
1433,1271,16,H
1457,1202,1,H
1461,1305,4,A
1462,1288,33,H
1130,1200,13,N
1138,1145,1,H
1144,1157,9,H
1163,1216,37,H
1177,1423,15,H
1178,1132,2,A
1179,1175,13,H
1180,1284,15,H
1187,1418,6,H
1199,1225,13,H
1207,1237,12,H
1217,1221,14,H
1220,1464,3,H
1227,1296,8,H
1231,1428,3,N
1232,1184,24,H
1240,1197,5,A
1243,1113,4,N
1265,1292,4,H
1278,1371,7,H
1319,1372,40,H
1322,1212,1,A
1326,1399,27,H
1330,1440,34,H
1334,1363,8,H
1337,1455,10,H
1338,1410,8,H
1339,1364,5,H
1344,1301,11,H
1348,1135,18,H
1373,1382,19,H
1378,1141,3,H
1379,1375,13,H
1393,1276,12,N
1397,1151,11,H
1402,1124,8,A
1405,1206,1,A
1408,1311,5,H
1409,1427,13,H
1412,1156,31,H
1424,1451,18,H
1425,1253,26,H
1429,1361,3,A
1431,1238,21,H
1435,1287,10,H
1439,1251,34,A
1444,1454,9,H
1448,1456,18,H
1103,1443,2,A
1104,1270,11,H
1108,1341,13,H
1112,1400,16,H
1129,1185,1,A
1143,1186,31,A
1148,1119,5,H
1153,1381,13,N
1155,1243,34,N
1161,1410,11,A
1166,1234,2,A
1174,1224,19,A
1235,1388,2,N
1261,1299,13,H
1313,1209,15,H
1314,1345,7,N
1321,1383,3,H
1390,1385,2,A
1391,1149,8,H
1393,1231,13,N
1403,1308,27,H
1428,1276,17,N
1438,1214,50,H
1181,1323,29,N
1246,1160,12,N
1338,1462,18,N
1417,1362,7,N
1120,1353,15,N
1153,1235,8,N
1163,1447,65,H
1181,1201,11,N
1210,1309,3,N
1229,1282,2,N
1242,1424,28,N
1265,1159,14,H
1268,1417,16,N
1275,1131,17,N
1277,1416,23,H
1293,1114,25,N
1307,1165,13,H
1314,1390,8,N
1318,1247,7,N
1328,1441,51,H
1329,1218,21,A
1338,1246,12,N
1345,1385,1,A
1379,1220,1,N
1382,1351,3,H
1387,1191,30,N
1388,1381,8,N
1433,1124,20,N
1436,1162,1,N
1437,1291,3,H
1448,1172,1,H
1452,1453,1,N
1461,1286,14,N
1462,1160,13,N
1102,1298,9,H
1103,1182,2,A
1104,1240,43,H
1112,1140,4,A
1114,1441,19,N
1116,1419,22,H
1117,1176,8,A
1123,1232,7,H
1129,1226,26,H
1132,1227,35,H
1152,1442,1,H
1153,1181,2,N
1159,1162,11,N
1161,1185,5,H
1165,1247,2,N
1169,1360,8,H
1173,1266,32,H
1177,1143,3,H
1178,1411,21,H
1179,1249,16,H
1187,1251,24,A
1192,1264,11,H
1193,1130,5,A
1198,1137,15,H
1200,1221,3,H
1210,1452,5,N
1211,1450,9,H
1218,1455,22,H
1222,1237,1,H
1225,1285,3,H
1228,1410,15,A
1229,1379,11,N
1233,1433,7,N
1235,1201,9,N
1245,1259,1,A
1246,1417,4,N
1250,1217,2,A
1253,1361,5,A
1258,1364,1,A
1263,1135,19,A
1265,1436,9,H
1267,1287,20,H
1268,1338,35,N
1271,1241,7,A
1273,1157,4,H
1274,1320,9,H
1277,1444,24,H
1278,1457,9,H
1279,1122,43,H
1280,1404,18,H
1282,1220,1,N
1293,1328,4,A
1296,1204,12,N
1301,1149,36,H
1304,1299,18,H
1307,1318,32,H
1308,1431,11,A
1309,1453,15,N
1321,1202,7,H
1323,1381,4,N
1329,1395,5,H
1330,1151,14,A
1331,1401,3,H
1332,1356,6,A
1333,1414,10,H
1334,1170,13,A
1336,1206,14,A
1340,1142,39,H
1343,1284,27,A
1344,1156,6,A
1350,1347,31,H
1362,1462,13,N
1376,1154,13,H
1384,1422,7,H
1408,1391,20,H
1409,1386,11,H
1416,1423,11,N
1418,1403,4,H
1421,1399,14,H
1427,1407,11,H
1434,1313,20,A
1435,1326,6,H
1449,1387,9,N
1456,1214,21,A
1458,1348,6,A
1463,1306,24,H
1464,1260,2,A
1137,1204,14,N
1150,1203,8,H
1166,1147,37,H
1168,1337,10,H
1190,1292,16,H
1191,1309,12,N
1198,1296,24,H
1208,1400,1,A
1229,1233,8,N
1243,1209,7,H
1248,1389,10,A
1281,1402,18,H
1282,1124,3,N
1345,1183,13,H
1353,1455,10,N
1374,1194,30,H
1379,1433,3,N
1412,1375,14,A
1444,1423,6,N
1449,1210,16,N
1452,1387,3,N
1111,1187,1,A
1120,1218,27,A
1131,1110,2,H
1141,1352,9,H
1155,1347,33,H
1196,1157,42,H
1207,1126,3,A
1211,1186,22,A
1222,1261,12,H
1227,1106,7,A
1228,1434,4,H
1256,1322,22,A
1272,1115,44,H
1276,1406,15,H
1278,1332,11,H
1280,1358,13,H
1310,1254,6,A
1314,1292,21,A
1339,1414,14,H
1344,1263,7,H
1376,1239,17,H
1385,1383,34,H
1397,1441,43,H
1405,1290,32,H
1418,1270,31,H
1425,1382,9,H
1435,1197,11,H
1448,1440,14,A
1456,1422,14,A
1138,1264,2,A
1140,1176,18,H
1156,1135,30,A
1158,1269,2,H
1161,1333,14,N
1163,1449,21,N
1174,1159,2,A
1177,1152,42,H
1178,1444,12,A
1180,1350,8,H
1194,1329,2,A
1199,1438,3,A
1201,1170,37,H
1206,1224,51,H
1221,1171,12,H
1231,1323,4,A
1232,1454,13,H
1234,1179,4,A
1243,1260,28,A
1246,1242,18,N
1265,1217,17,H
1266,1318,14,H
1281,1311,9,H
1301,1119,61,H
1309,1113,6,A
1336,1396,1,H
1349,1372,14,H
1359,1408,3,A
1362,1286,7,H
1365,1363,1,A
1393,1346,28,H
1395,1317,53,H
1401,1104,7,H
1409,1304,3,A
1412,1426,31,H
1431,1427,17,H
1437,1386,12,H
1439,1421,7,H
1451,1129,8,H
1103,1185,18,H
1114,1198,6,A
1147,1368,7,A
1154,1456,3,H
1160,1433,2,H
1166,1124,14,H
1168,1258,13,A
1181,1277,6,N
1193,1141,1,A
1202,1149,3,H
1203,1110,21,A
1207,1288,18,H
1208,1452,12,A
1229,1108,13,H
1241,1251,34,H
1245,1150,3,A
1276,1133,30,H
1279,1419,33,H
1280,1240,19,H
1307,1115,25,H
1320,1235,4,H
1325,1132,7,H
1347,1267,8,H
1348,1428,7,N
1354,1299,1,H
1373,1259,8,H
1378,1182,10,A
1385,1220,21,H
1388,1285,1,H
1397,1272,1,H
1400,1331,10,A
1403,1374,11,H
1416,1457,22,H
1417,1175,42,H
1423,1144,9,H
1424,1305,15,A
1434,1313,35,H
1450,1340,3,H
1458,1296,15,H
1459,1119,8,H
1462,1275,8,H
1120,1421,31,H
1137,1384,14,H
1143,1222,15,H
1148,1200,6,N
1155,1190,28,H
1164,1209,10,N
1169,1218,10,A
1204,1151,17,H
1216,1463,5,N
1238,1379,1,A
1268,1448,23,H
1293,1287,31,A
1335,1250,17,H
1338,1341,14,H
1353,1162,35,H
1360,1319,6,H
1369,1122,9,A
1381,1464,12,H
1398,1183,8,H
1401,1358,3,A
1404,1184,11,A
1420,1291,9,H
1443,1292,6,N
1461,1226,21,H
1159,1172,3,N
1169,1164,16,N
1174,1180,8,A
1178,1211,1,N
1200,1463,5,N
1208,1202,16,H
1209,1218,10,A
1216,1148,7,N
1227,1365,13,N
1233,1145,14,A
1234,1375,24,H
1235,1317,27,H
1239,1354,3,N
1248,1224,13,A
1256,1410,3,N
1265,1373,6,H
1266,1165,17,H
1271,1214,8,A
1278,1201,12,A
1283,1411,30,H
1304,1402,9,H
1310,1389,13,H
1314,1330,2,N
1325,1393,6,A
1333,1115,18,H
1351,1264,5,H
1362,1221,16,H
1376,1158,11,N
1409,1436,11,N
1425,1364,6,A
1442,1343,1,N
1451,1349,6,N
1103,1138,12,A
1104,1408,1,A
1108,1374,1,A
1112,1461,10,N
1113,1424,9,N
1122,1183,13,H
1123,1239,18,H
1124,1305,14,H
1129,1449,8,H
1132,1185,2,A
1139,1191,6,A
1143,1348,7,H
1147,1322,3,H
1150,1439,5,H
1158,1314,2,N
1160,1226,27,H
1161,1429,3,A
1162,1119,11,H
1163,1277,14,H
1166,1356,26,H
1168,1388,10,H
1172,1402,4,N
1179,1260,17,H
1181,1301,20,H
1182,1347,4,A
1187,1110,6,H
1193,1259,6,A
1196,1149,13,H
1206,1241,2,A
1210,1111,2,H
1211,1375,17,N
1222,1170,2,A
1228,1133,5,N
1231,1396,1,H
1232,1320,13,H
1234,1178,1,H
1235,1442,7,H
1242,1337,7,N
1245,1382,15,H
1246,1274,9,H
1258,1361,8,H
1267,1269,22,H
1272,1435,9,H
1279,1257,19,H
1281,1225,8,H
1283,1256,26,H
1287,1404,10,H
1292,1399,11,H
1293,1184,42,A
1298,1459,15,A
1299,1422,4,N
1304,1159,12,H
1318,1131,1,H
1321,1173,4,H
1323,1141,27,H
1325,1227,9,N
1328,1116,30,H
1330,1376,3,N
1331,1237,10,A
1332,1140,31,H
1336,1437,17,H
1340,1102,9,H
1343,1317,20,N
1344,1135,21,H
1345,1462,14,A
1349,1221,34,N
1352,1383,1,A
1353,1192,21,H
1358,1454,1,A
1360,1400,4,H
1362,1451,7,H
1363,1285,27,A
1369,1398,21,A
1371,1247,18,H
1372,1403,1,A
1378,1194,36,H
1380,1368,31,H
1385,1130,19,A
1386,1151,15,H
1387,1212,11,H
1391,1154,23,H
1393,1365,20,H
1395,1431,7,H
1405,1326,1,H
1407,1197,2,H
1409,1266,16,A
1410,1411,12,N
1412,1443,15,A
1414,1319,14,H
1417,1329,3,N
1418,1379,9,H
1420,1384,28,H
1428,1253,7,A
1434,1282,3,H
1436,1165,11,N
1438,1306,41,H
1447,1254,10,A
1450,1186,19,A
1453,1275,18,H
1455,1427,9,H
1456,1350,1,H
1457,1144,6,H
1458,1229,17,A
1460,1176,22,H
1120,1199,12,A
1173,1386,14,H
1177,1203,8,A
1265,1264,2,A
1268,1390,2,N
1291,1137,7,A
1310,1233,14,H
1313,1271,9,H
1389,1145,10,A
1397,1338,3,H
1401,1249,8,H
1444,1276,7,N
1115,1290,13,H
1116,1441,36,H
1119,1463,3,H
1143,1164,2,H
1190,1421,7,H
1192,1148,1,H
1201,1334,17,H
1214,1175,7,H
1234,1228,22,H
1237,1282,4,H
1241,1182,15,H
1254,1352,12,H
1257,1406,33,H
1259,1176,16,H
1268,1177,17,N
1288,1224,4,H
1291,1384,3,H
1346,1284,6,A
1351,1193,20,A
1381,1226,10,A
1383,1447,4,H
1390,1203,14,A
1423,1110,16,H
1434,1331,9,H
1440,1422,2,A
1104,1106,21,H
1113,1372,17,H
1123,1460,14,H
1131,1217,4,A
1139,1443,11,A
1150,1172,9,A
1156,1325,3,H
1191,1183,19,A
1208,1111,3,A
1211,1449,11,H
1220,1233,16,A
1234,1242,4,A
1235,1179,1,H
1243,1455,17,H
1246,1231,9,N
1260,1339,4,A
1266,1454,21,H
1272,1238,8,H
1274,1130,13,H
1275,1267,2,H
1280,1147,5,H
1286,1362,15,H
1307,1410,7,H
1314,1138,49,H
1323,1344,3,A
1330,1386,7,H
1345,1229,14,H
1347,1433,24,H
1353,1207,6,A
1369,1117,1,A
1373,1159,14,A
1379,1311,23,H
1395,1403,19,H
1409,1317,34,H
1412,1240,20,H
1438,1251,25,H
1450,1140,1,H
1453,1187,27,H
1457,1154,15,A
1126,1391,6,H
1133,1336,9,H
1135,1221,16,H
1149,1354,3,H
1163,1269,5,A
1178,1141,9,H
1181,1196,30,H
1202,1273,1,H
1216,1306,17,H
1265,1110,23,A
1276,1185,23,A
1281,1115,56,H
1283,1253,28,H
1304,1166,16,H
1305,1361,19,H
1318,1389,6,A
1343,1137,41,H
1363,1170,3,A
1371,1437,13,H
1375,1161,3,H
1385,1338,21,H
1401,1408,6,H
1405,1462,7,H
1425,1258,36,H
1428,1451,13,H
1436,1463,11,H
1452,1393,14,H
1458,1396,7,A
1461,1160,1,H
1148,1291,4,H
1150,1440,35,H
1168,1286,6,H
1183,1442,13,H
1201,1429,5,H
1248,1162,20,H
1264,1119,14,H
1271,1175,13,H
1277,1190,33,A
1352,1447,27,H
1369,1184,20,H
1379,1290,20,H
1380,1209,2,A
1383,1284,9,A
1384,1254,14,H
1386,1397,2,H
1420,1346,16,A
1132,1212,42,N
1140,1256,8,H
1159,1217,4,H
1169,1381,6,N
1225,1464,1,N
1228,1183,3,H
1231,1129,24,H
1247,1186,8,N
1274,1416,10,H
1285,1388,7,H
1345,1434,8,H
1353,1344,5,H
1104,1375,14,N
1120,1412,13,A
1122,1204,5,A
1124,1270,3,H
1129,1212,12,N
1139,1123,13,H
1140,1169,6,H
1145,1138,10,H
1153,1418,26,H
1155,1421,9,H
1158,1206,4,H
1161,1304,26,H
1163,1338,1,A
1174,1248,14,N
1176,1460,22,H
1177,1410,11,H
1179,1166,3,H
1181,1276,44,H
1186,1434,4,N
1187,1191,3,H
1193,1362,22,H
1194,1126,12,H
1196,1239,7,H
1200,1233,2,H
1203,1330,3,H
1214,1313,5,A
1220,1406,13,H
1226,1339,11,H
1229,1455,7,H
1231,1132,26,H
1232,1260,5,A
1234,1235,20,H
1237,1184,13,H
1241,1347,16,H
1242,1425,29,H
1243,1253,13,A
1245,1156,2,A
1246,1268,12,H
1256,1381,8,N
1258,1334,9,A
1261,1238,19,H
1263,1216,25,H
1265,1165,7,A
1269,1130,30,N
1272,1279,6,H
1275,1141,12,A
1278,1185,19,H
1280,1368,37,H
1281,1374,11,A
1282,1454,20,A
1283,1356,14,A
1285,1225,7,H
1288,1164,1,A
1291,1346,4,A
1293,1106,2,A
1299,1197,7,H
1301,1222,27,H
1309,1147,5,H
1314,1150,2,H
1328,1311,20,H
1329,1114,47,H
1332,1340,11,H
1336,1335,16,H
1345,1247,21,H
1348,1325,12,A
1351,1284,9,H
1352,1254,16,H
1360,1286,7,H
1371,1393,16,A
1373,1192,8,H
1382,1310,9,A
1384,1447,32,H
1385,1438,27,A
1386,1103,11,H
1387,1168,34,H
1388,1464,35,N
1400,1428,5,H
1403,1426,25,H
1405,1173,1,A
1408,1249,6,H
1417,1424,5,H
1420,1148,7,A
1433,1251,27,H
1437,1452,4,H
1448,1439,5,A
1453,1320,6,H
1458,1337,6,H
1461,1317,20,A
1171,1306,13,H
1210,1208,5,H
1277,1227,44,H
1378,1266,12,A
1409,1331,5,H
1112,1414,23,H
1153,1311,34,H
1164,1224,24,H
1202,1182,5,N
1313,1175,9,H
1320,1460,8,H
1321,1454,36,H
1326,1404,36,H
1332,1365,15,A
1396,1199,9,H
1431,1359,3,H
1120,1459,28,H
1126,1299,2,A
1142,1380,32,H
1151,1122,6,H
1200,1198,14,H
1270,1416,4,H
1305,1388,6,A
1308,1411,36,H
1309,1176,21,H
1325,1296,28,A
1343,1412,12,A
1354,1197,12,H
1356,1387,12,H
1383,1233,14,A
1437,1269,11,H
1458,1400,3,A
1116,1368,38,H
1153,1278,1,A
1155,1376,4,A
1171,1217,19,A
1191,1399,40,H
1210,1459,13,H
1249,1418,15,H
1261,1341,22,H
1359,1426,8,A
1374,1251,14,H
1427,1282,2,A
1448,1157,27,H
1464,1192,3,A
1104,1419,17,H
1117,1176,29,H
1142,1186,31,H
1199,1239,19,A
1227,1198,8,H
1242,1177,8,H
1287,1240,4,H
1301,1457,30,H
1314,1257,5,H
1325,1452,18,H
1326,1194,29,H
1328,1358,31,H
1354,1126,7,H
1365,1364,10,H
1378,1416,14,H
1390,1305,44,A
1403,1410,13,H
1431,1411,15,H
1183,1218,1,A
1274,1209,21,A
1319,1382,11,N
1333,1152,31,H
1350,1147,18,N
1103,1260,10,A
1112,1235,14,N
1113,1401,5,A
1114,1350,8,H
1116,1272,25,H
1120,1298,18,A
1130,1221,16,H
1133,1442,35,H
1143,1140,1,A
1151,1374,17,A
1153,1424,13,A
1156,1341,33,H
1173,1185,25,H
1187,1376,22,A
1191,1232,7,H
1201,1208,4,N
1211,1152,46,H
1217,1318,5,A
1227,1423,17,H
1229,1179,8,A
1234,1281,14,H
1237,1194,12,H
1238,1106,7,A
1242,1228,10,N
1243,1282,28,H
1246,1210,41,N
1247,1180,2,H
1249,1296,38,A
1256,1317,28,H
1257,1177,27,H
1259,1291,12,A
1261,1400,2,H
1266,1124,10,H
1268,1343,23,H
1269,1178,13,H
1273,1421,5,H
1278,1304,4,A
1285,1464,7,A
1293,1443,12,H
1307,1170,31,H
1309,1263,3,H
1314,1171,14,A
1319,1183,4,N
1323,1184,5,H
1332,1108,10,H
1339,1168,43,H
1345,1139,9,A
1360,1361,1,A
1363,1186,16,H
1371,1321,11,H
1379,1419,37,H
1382,1218,9,A
1385,1200,31,H
1388,1364,1,H
1389,1447,6,A
1390,1334,13,A
1395,1283,2,A
1396,1353,18,A
1397,1378,7,A
1398,1407,11,N
1405,1245,8,H
1417,1169,17,H
1420,1406,24,H
1426,1102,9,A
1428,1258,34,H
1433,1313,10,H
1435,1144,44,H
1444,1267,11,H
1448,1190,24,H
1449,1308,20,H
1451,1429,10,N
1452,1439,1,H
1453,1132,6,H
1455,1197,19,H
1460,1287,6,H
1462,1145,30,H
1111,1457,21,H
1161,1176,16,H
1165,1159,15,A
1166,1329,6,H
1181,1299,35,H
1196,1254,58,H
1199,1204,37,H
1231,1362,52,H
1233,1288,7,H
1241,1414,14,A
1263,1407,9,N
1309,1398,7,H
1349,1380,23,H
1387,1150,5,H
1431,1198,3,H
1450,1225,15,A
1103,1156,25,H
1104,1451,4,N
1106,1212,19,A
1132,1444,1,H
1135,1346,11,H
1141,1138,21,H
1143,1184,35,H
1154,1157,8,A
1155,1354,25,H
1160,1426,25,H
1174,1149,12,A
1217,1216,14,A
1243,1164,26,H
1245,1185,11,H
1257,1173,3,A
1267,1421,9,A
1276,1214,16,H
1277,1337,12,N
1279,1386,5,N
1298,1171,17,H
1301,1292,32,N
1307,1270,44,H
1323,1391,24,H
1326,1412,7,N
1336,1137,4,H
1340,1334,6,H
1356,1227,26,H
1365,1456,12,N
1371,1119,41,H
1374,1372,20,A
1379,1320,7,A
1402,1359,7,A
1409,1403,34,N
1418,1280,2,N
1425,1110,15,H
1447,1250,28,A
1460,1341,32,H
1461,1108,37,H
1462,1258,45,H
1104,1333,10,N
1113,1265,8,H
1117,1331,2,A
1124,1239,15,H
1129,1226,1,A
1131,1264,20,H
1133,1232,10,H
1143,1418,29,H
1145,1182,17,H
1148,1318,5,A
1153,1222,37,H
1158,1174,25,H
1166,1290,23,H
1169,1241,13,H
1181,1246,11,N
1196,1287,47,H
1198,1375,31,H
1201,1152,23,H
1207,1271,28,H
1208,1187,17,H
1210,1314,2,H
1211,1225,39,H
1220,1464,2,A
1235,1309,10,H
1248,1406,7,A
1261,1407,18,H
1274,1272,16,H
1275,1360,6,N
1277,1409,10,N
1278,1286,14,H
1279,1328,3,N
1280,1184,13,N
1281,1228,5,N
1282,1142,6,H
1283,1369,11,H
1296,1170,15,H
1308,1361,11,A
1325,1123,12,H
1326,1301,17,N
1329,1424,12,A
1332,1435,20,N
1338,1224,36,H
1345,1376,16,N
1349,1388,11,N
1353,1343,11,A
1363,1339,22,H
1378,1254,31,H
1385,1192,27,H
1389,1284,12,A
1390,1365,45,H
1397,1422,32,H
1403,1337,2,N
1410,1256,6,H
1412,1292,25,N
1414,1140,7,H
1428,1384,25,H
1431,1114,14,H
1437,1351,13,H
1438,1440,18,H
1452,1352,15,H
1453,1434,27,A
1116,1448,16,A
1139,1199,12,H
1163,1193,35,H
1201,1275,11,H
1209,1433,19,H
1229,1227,12,H
1234,1164,14,H
1235,1349,5,H
1247,1310,3,H
1268,1317,75,H
1277,1104,17,N
1298,1420,3,A
1301,1328,4,N
1309,1388,4,N
1321,1130,10,H
1326,1279,5,N
1348,1362,19,H
1360,1152,39,N
1373,1203,7,H
1387,1242,14,H
1409,1333,2,N
1412,1386,14,N
1417,1110,10,H
1439,1157,20,H
1443,1356,9,H
1444,1260,6,A
1451,1403,17,N
1458,1266,16,A
1449,1307,9,H
1155,1202,13,A
1203,1133,20,H
1220,1210,19,N
1257,1246,9,H
1335,1233,6,N
1117,1361,8,A
1123,1137,4,N
1139,1226,12,H
1150,1293,13,N
1156,1348,1,H
1196,1276,16,N
1200,1264,13,A
1210,1233,7,N
1218,1418,3,H
1220,1335,5,N
1231,1179,56,N
1274,1326,8,N
1285,1227,6,A
1304,1362,10,A
1321,1253,20,H
1323,1383,11,H
1343,1199,4,N
1344,1345,5,H
1353,1250,25,H
1363,1168,25,H
1393,1382,16,H
1400,1280,4,N
1405,1444,10,A
1424,1162,29,H
1437,1224,38,H
1438,1174,8,H
1447,1463,15,N
1458,1201,22,H
1461,1256,18,N
1108,1237,5,A
1112,1221,48,H
1113,1298,12,H
1144,1421,7,H
1148,1138,2,N
1150,1218,2,A
1153,1173,2,N
1158,1441,29,H
