WTeamID,LTeamID,MOV,WLoc
1226,1427,6,N
1229,1197,17,H
1232,1205,14,H
1234,1421,27,H
1274,1419,18,H
1286,1224,3,N
1321,1152,16,H
1345,1359,16,H
1349,1450,15,N
1403,1190,11,H
1428,1392,3,A
1438,1291,9,H
1455,1214,3,N
1456,1251,27,H
1463,1157,5,N
1111,1247,11,N
1112,1319,34,H
1113,1168,7,H
1125,1298,17,A
1128,1106,10,H
1130,1455,3,N
1150,1299,63,H
1151,1331,2,A
1153,1324,29,H
1155,1219,7,H
1173,1141,19,N
1178,1444,21,H
1193,1385,5,A
1211,1176,32,H
1216,1269,6,A
1218,1365,13,N
1233,1436,3,N
1237,1453,11,H
1248,1389,3,H
1261,1270,10,H
1263,1126,5,A
1264,1162,15,N
1284,1214,12,N
1305,1424,12,A
1308,1426,10,H
1314,1172,23,N
1323,1296,9,H
1335,1180,6,H
1337,1160,17,H
1347,1456,3,H
1350,1362,7,N
1361,1326,22,N
1376,1283,13,N
1387,1366,40,H
1400,1358,51,H
1401,1115,29,H
1412,1204,21,H
1423,1239,18,H
1435,1231,13,H
1449,1415,13,H
1452,1241,17,A
1104,1368,7,H
1116,1212,18,H
1123,1462,12,H
1135,1447,6,H
1139,1320,2,A
1156,1197,9,A
1159,1165,7,A
1173,1361,5,N
1174,1110,9,A
1177,1321,12,H
1182,1341,20,H
1196,1286,39,H
1203,1198,9,H
1207,1157,13,H
1208,1194,15,H
1221,1217,8,H
1227,1191,4,H
1234,1179,18,H
1242,1277,7,H
1243,1252,35,H
1245,1236,1,A
1250,1392,15,H
1256,1238,14,H
1258,1169,11,H
1268,1206,15,H
1279,1147,12,H
1283,1362,21,N
1288,1192,1,H
1301,1224,20,H
1318,1419,16,N
1326,1141,6,N
1328,1409,8,H
1339,1333,8,A
1348,1274,1,N
1353,1138,25,H
1357,1119,4,A
1372,1124,22,A
1373,1200,18,H
1376,1350,6,N
1378,1434,2,A
1379,1411,14,H
1382,1114,14,H
1386,1131,15,A
1390,1414,13,A
1394,1108,40,H
1408,1380,6,H
1422,1144,12,A
1429,1451,6,A
1433,1443,5,H
1437,1365,2,N
1439,1441,2,H
1458,1183,34,H
1461,1313,42,H
1125,1122,3,H
1133,1274,1,N
1143,1140,1,H
1150,1393,4,A
1158,1416,9,H
1160,1142,11,A
1173,1218,10,N
1186,1176,4,H
1199,1311,45,H
1210,1163,16,N
1228,1273,32,H
1261,1407,9,H
1276,1219,35,H
1280,1375,9,H
1296,1229,11,H
1326,1437,1,N
1329,1161,33,N
1336,1384,9,H
1338,1352,14,H
1345,1402,11,N
1347,1299,27,A
1348,1419,32,N
1356,1240,35,H
1365,1141,14,N
1401,1105,35,H
1403,1428,11,N
1405,1464,4,H
1424,1442,20,H
1463,1137,1,A
1181,1334,13,N
1251,1145,17,N
1102,1298,40,A
1145,1334,3,N
1163,1428,32,N
1181,1251,29,N
1196,1112,1,N
1199,1354,35,H
1203,1111,14,H
1204,1366,20,A
1210,1403,20,N
1235,1273,23,H
1246,1399,27,H
1301,1197,30,H
1338,1107,29,H
1343,1221,6,H
1345,1371,12,N
1351,1346,19,N
1360,1374,3,H
1381,1450,19,H
1397,1398,25,H
1416,1154,14,A
1438,1439,15,H
1456,1383,20,N
1103,1347,10,A
1105,1184,6,H
1113,1415,9,H
1116,1239,20,N
1120,1212,49,N
1124,1394,7,H
1130,1131,23,H
1133,1132,13,H
1142,1363,8,H
1148,1149,11,H
1153,1164,20,H
1155,1459,7,H
1161,1179,7,A
1165,1119,13,N
1166,1382,20,H
1170,1168,7,A
1176,1152,7,A
1177,1232,12,N
1180,1159,5,A
1187,1157,17,H
1190,1423,5,H
1192,1110,1,H
1203,1456,16,H
1206,1233,9,A
1207,1175,9,H
1211,1208,6,H
1227,1427,26,A
1228,1396,15,A
1231,1462,3,N
1234,1257,1,N
1243,1205,3,H
1245,1283,1,A
1248,1247,20,H
1249,1317,16,H
1254,1216,1,H
1258,1127,11,N
1261,1419,31,H
1263,1135,10,H
1264,1200,13,H
1267,1287,14,H
1268,1220,15,H
1272,1122,14,H
1277,1335,25,H
1279,1368,4,H
1280,1443,6,A
1281,1324,5,A
1282,1313,24,H
1285,1369,11,H
1286,1225,6,H
1290,1240,25,H
1293,1379,40,H
1304,1185,8,H
1306,1217,6,A
1309,1359,2,H
1310,1137,19,N
1314,1156,6,A
1318,1452,7,A
1321,1322,8,H
1323,1291,14,H
1329,1337,2,H
1333,1236,2,H
1334,1402,7,N
1336,1138,3,A
1339,1253,6,H
1344,1104,5,H
1345,1181,10,N
1346,1171,1,N
1356,1454,4,A
1357,1250,2,H
1365,1201,5,H
1371,1251,18,N
1372,1108,17,A
1373,1182,10,A
1376,1144,29,H
1378,1460,15,H
1383,1111,5,H
1385,1392,11,A
1386,1330,3,A
1387,1299,33,H
1388,1364,14,N
1389,1284,13,H
1400,1147,35,H
1401,1341,9,H
1406,1259,4,A
1408,1115,30,H
1409,1395,12,A
1412,1350,8,H
1417,1436,1,H
1424,1143,2,H
1426,1410,6,A
1429,1229,5,H
1431,1340,13,H
1433,1214,16,A
1435,1404,34,H
1448,1463,25,N
1449,1186,13,H
1453,1442,15,H
1455,1319,17,H
1458,1353,12,H
1461,1292,21,H
1464,1384,16,H
1125,1102,8,H
1127,1149,4,N
1141,1265,4,H
1150,1421,27,A
1235,1320,3,H
1241,1298,5,H
1258,1148,1,A
1276,1139,1,A
1277,1177,8,H
1278,1202,7,H
1285,1388,7,H
1335,1232,38,A
1351,1171,4,N
1362,1174,2,A
1369,1364,2,N
1375,1106,17,H
1390,1349,4,A
1393,1348,4,H
1405,1325,6,A
1407,1361,9,A
1425,1169,6,H
1438,1219,15,H
1103,1214,14,A
1111,1154,10,A
1120,1161,30,H
1122,1191,8,H
1131,1464,22,H
1151,1398,7,A
1158,1172,6,H
1160,1333,15,H
1163,1250,20,H
1168,1337,4,A
1194,1198,2,H
1199,1321,18,H
1204,1273,10,H
1209,1409,5,N
1237,1252,10,A
1240,1238,8,H
1242,1395,19,A
1246,1267,13,N
1266,1323,13,H
1280,1270,23,H
1331,1319,13,H
1339,1307,6,A
1374,1403,3,H
1423,1144,12,A
1439,1288,10,H
1450,1236,20,H
1110,1347,14,A
1114,1108,35,H
1130,1221,13,H
1140,1129,6,A
1147,1322,23,H
1153,1434,19,A
1159,1107,3,H
1162,1357,6,A
1175,1447,11,A
1179,1442,9,A
1196,1197,24,H
1200,1193,3,A
1206,1187,11,H
1208,1406,30,H
1219,1441,2,A
1220,1385,17,A
1227,1183,17,A
1233,1259,17,H
1234,1453,26,H
1245,1185,9,A
1248,1180,1,A
1260,1282,8,A
1263,1217,11,A
1268,1458,6,H
1269,1436,12,H
1274,1391,21,H
1276,1301,7,H
1281,1164,9,H
1284,1373,13,A
1314,1228,7,N
1320,1256,3,H
1328,1115,70,H
1332,1340,7,H
1343,1420,12,A
1344,1378,24,H
1386,1362,32,H
1397,1401,24,H
1399,1226,25,H
1448,1231,33,H
1451,1381,14,A
1452,1387,9,N
1455,1264,17,A
1457,1184,1,H
1104,1150,7,H
1111,1203,3,H
1116,1331,6,H
1123,1139,2,H
1131,1325,3,A
1133,1141,6,A
1138,1132,18,H
1143,1414,8,H
1166,1126,20,H
1169,1285,9,H
1172,1214,13,H
1173,1275,6,H
1174,1254,13,A
1176,1286,2,H
1178,1324,16,H
1181,1277,22,A
1190,1421,22,A
1199,1279,6,H
1207,1313,23,H
1210,1326,20,A
1211,1449,24,A
1224,1384,7,H
1243,1461,13,H
1247,1241,8,H
1258,1142,1,H
1272,1404,20,H
1280,1419,24,H
1287,1460,5,H
1293,1395,6,A
1304,1113,6,H
1308,1307,19,H
1309,1408,3,A
1310,1145,3,A
1321,1137,8,H
1329,1427,30,H
1336,1156,11,H
1338,1182,14,A
1345,1155,12,H
1348,1135,4,A
1349,1222,10,A
1350,1433,18,H
1353,1396,10,H
1356,1369,13,H
1361,1360,3,A
1364,1337,3,H
1365,1363,2,A
1374,1124,4,A
1376,1154,32,A
1380,1317,17,H
1389,1383,10,A
1393,1382,9,N
1394,1358,10,H
1403,1431,13,H
1405,1117,1,A
1412,1128,23,H
1417,1415,14,H
1422,1202,8,H
1424,1425,9,A
1428,1429,11,H
1435,1237,18,H
1438,1278,8,H
1454,1341,17,A
1125,1209,18,A
1161,1411,25,H
1189,1110,3,H
1196,1416,20,N
1206,1216,21,A
1257,1443,30,N
1265,1373,2,H
1267,1347,2,A
1273,1252,8,H
1282,1410,24,H
1292,1106,23,H
1330,1439,2,A
1339,1305,16,H
1400,1459,31,H
1453,1152,5,H
1456,1423,1,H
1463,1357,14,H
1107,1119,6,H
1127,1254,14,H
1159,1306,4,A
1208,1197,18,H
1226,1114,4,N
1234,1186,16,H
1235,1236,27,H
1266,1212,16,H
1283,1164,29,H
1296,1227,1,N
1351,1233,21,H
1359,1457,2,A
1379,1214,2,N
1414,1343,2,N
1436,1165,13,H
1438,1440,22,A
1451,1402,11,N
1103,1241,8,H
1104,1122,18,H
1110,1422,20,H
1112,1387,1,A
1114,1236,12,N
1117,1358,19,H
1128,1352,8,H
1129,1225,12,A
1130,1269,1,H
1138,1464,20,H
1139,1191,1,H
1140,1329,5,N
1141,1323,1,A
1142,1170,16,H
1145,1382,14,A
1147,1270,6,H
1150,1330,3,A
1158,1157,1,A
1160,1143,18,H
1161,1205,30,H
1163,1119,28,H
1166,1175,29,H
1168,1319,15,H
1173,1447,2,H
1174,1420,12,A
1176,1381,13,H
1181,1385,21,H
1182,1259,9,H
1190,1204,6,H
1196,1391,13,H
1199,1192,37,H
1202,1320,9,A
1203,1452,6,H
1207,1172,18,H
1209,1252,8,H
1210,1398,51,H
1211,1268,14,N
1219,1291,8,A
1220,1162,3,A
1222,1249,6,H
1227,1186,15,N
1228,1116,23,N
1229,1185,11,H
1232,1183,15,A
1234,1296,8,H
1235,1226,26,H
1239,1366,12,H
1246,1417,2,N
1250,1217,9,H
1256,1115,12,A
1272,1279,11,A
1273,1125,2,H
1274,1198,17,H
1278,1442,22,H
1280,1412,2,H
1281,1231,5,A
1283,1451,5,H
1287,1394,1,H
1290,1404,10,H
1304,1378,23,H
1310,1373,5,A
1313,1406,4,H
1321,1132,17,A
1324,1401,32,H
1325,1135,9,H
1326,1439,5,H
1328,1277,3,N
1331,1409,6,H
1332,1267,29,N
1333,1243,5,H
1334,1305,6,H
1337,1253,14,H
1338,1336,27,H
1339,1340,7,H
1343,1201,5,A
1345,1152,18,H
1347,1224,1,A
1348,1344,10,H
1356,1179,9,A
1362,1285,1,A
1363,1169,6,H
1365,1286,18,A
1368,1380,5,H
1369,1282,17,H
1372,1108,7,H
1376,1155,15,A
1379,1359,20,N
1384,1137,5,H
1386,1335,8,A
1390,1242,6,N
1396,1180,9,N
1399,1292,24,H
1402,1164,10,N
1403,1307,9,A
1408,1349,6,H
1410,1427,3,A
1416,1298,28,H
1424,1258,17,A
1425,1388,1,A
1428,1360,43,H
1431,1308,9,A
1433,1456,11,H
1435,1276,20,H
1437,1247,13,N
1441,1421,11,H
1444,1275,23,H
1448,1350,15,H
1450,1395,21,H
1457,1214,10,H
1458,1178,26,H
1460,1123,14,H
1461,1449,16,H
1120,1102,19,H
1165,1306,16,A
1177,1133,3,H
1193,1463,14,A
1200,1318,21,H
1211,1203,5,A
1248,1127,5,H
1257,1221,16,H
1264,1351,18,H
1293,1443,5,A
1301,1454,6,H
1314,1206,34,H
1452,1268,1,N
1110,1224,4,A
1117,1251,1,A
1180,1346,17,H
1249,1411,12,H
1250,1162,3,A
1304,1175,29,H
1307,1170,14,H
1357,1254,2,H
1366,1184,1,H
1389,1259,14,A
1395,1372,22,H
1431,1222,27,H
1434,1232,6,H
1102,1394,3,A
1112,1400,8,N
1113,1396,4,N
1116,1369,10,H
1131,1217,44,H
1138,1159,23,A
1143,1461,25,H
1148,1269,1,N
1173,1418,7,H
1177,1325,3,A
1193,1265,14,H
1214,1313,10,H
1274,1420,9,H
1278,1253,30,H
1317,1124,4,H
1320,1234,11,H
1344,1228,19,N
1354,1154,14,H
1360,1283,14,H
1385,1383,6,H
1386,1130,10,H
1408,1322,17,H
1422,1144,18,H
1425,1168,6,H
1437,1335,10,A
1457,1208,20,A
1462,1275,19,A
1120,1285,22,H
1129,1226,9,A
1133,1139,4,H
1160,1161,6,A
1164,1288,2,H
1166,1304,7,H
1174,1259,5,H
1187,1299,33,H
1201,1334,15,A
1203,1406,19,H
1221,1200,9,H
1231,1323,3,A
1236,1132,6,H
1243,1455,4,H
1254,1107,13,H
1257,1371,9,H
1268,1196,1,A
1282,1176,4,H
1284,1220,8,H
1311,1380,3,H
1353,1336,13,A
1382,1233,3,H
1403,1395,7,H
1405,1373,24,A
1435,1398,21,H
1439,1440,24,H
1454,1434,4,A
1458,1453,16,H
1147,1372,3,H
1150,1172,11,H
1228,1271,42,H
1251,1151,16,H
1275,1460,15,H
1328,1345,2,H
1388,1170,14,A
1389,1463,2,H
1392,1119,25,A
1105,1398,1,H
1159,1217,18,A
1209,1375,32,H
1278,1331,20,H
1290,1410,18,H
1337,1252,21,A
1437,1318,19,H
1108,1240,2,H
1112,1266,10,H
1117,1379,7,H
1129,1225,15,H
1138,1310,2,A
1140,1425,24,H
1145,1224,5,A
1150,1111,21,H
1156,1313,12,A
1163,1346,33,H
1166,1201,8,A
1168,1186,7,H
1173,1237,2,H
1176,1161,17,H
1178,1405,4,H
1179,1381,15,H
1191,1183,10,H
1192,1254,3,A
1207,1189,21,H
1208,1155,5,N
1210,1387,13,N
1211,1281,7,N
1219,1422,13,A
1227,1229,12,H
1228,1272,10,H
1231,1139,12,H
1232,1123,1,H
1235,1251,18,H
1236,1287,3,H
1242,1332,10,N
1246,1277,5,N
1247,1198,9,A
1256,1115,35,H
1257,1196,8,H
1260,1434,7,A
1267,1296,9,H
1276,1132,17,H
1280,1462,12,H
1284,1282,15,H
1291,1259,4,H
1293,1152,20,H
1301,1216,29,H
1304,1397,15,H
1305,1451,12,H
1326,1359,18,H
1328,1341,27,H
1330,1288,15,H
1338,1464,15,H
1340,1238,17,H
1345,1141,41,N
1350,1378,12,A
1351,1174,3,H
1352,1384,3,H
1353,1343,2,H
1362,1325,7,H
1363,1170,8,H
1364,1360,20,H
1365,1334,11,H
1371,1389,29,H
1372,1212,18,H
1390,1424,15,H
1392,1220,1,A
1393,1127,21,H
1394,1401,2,A
1395,1317,4,H
1396,1336,11,H
1403,1361,10,H
1411,1311,18,H
1417,1258,3,H
1419,1114,4,H
1420,1406,8,A
1427,1124,8,A
1428,1366,48,H
1429,1226,11,A
1435,1399,19,H
1439,1347,13,H
1443,1122,16,H
1444,1200,21,H
1450,1285,14,A
1452,1182,4,H
1455,1283,18,A
1458,1454,18,H
1459,1149,6,H
1461,1286,8,N
1106,1197,6,H
1130,1357,2,H
1181,1339,41,H
1199,1274,9,A
1202,1421,4,A
1268,1337,24,H
1306,1171,11,N
1314,1103,11,H
1318,1265,2,H
1323,1177,13,A
1348,1245,11,A
1358,1410,26,H
1386,1180,22,N
1400,1309,34,H
1409,1308,12,H
1436,1217,6,H
1453,1442,17,A
1155,1190,14,H
1178,1152,11,H
1186,1365,10,H
1194,1205,20,A
1204,1447,19,A
1218,1333,3,H
1266,1145,3,H
1331,1260,2,A
1356,1460,6,A
1368,1380,18,A
1375,1330,13,H
1390,1198,27,H
1396,1376,10,H
1407,1391,20,H
1411,1126,12,H
1415,1319,3,H
1416,1144,7,A
1418,1270,6,H
1433,1299,54,H
1441,1459,14,A
1444,1412,7,N
1448,1374,12,A
1104,1151,4,H
1124,1419,6,H
1129,1340,1,H
1171,1263,3,A
1229,1443,1,H
1238,1285,7,A
1240,1366,13,A
1258,1176,2,A
1261,1428,14,H
1277,1378,13,H
1280,1309,18,N
1438,1241,10,H
1451,1339,7,H
1103,1182,3,H
1112,1388,6,H
1114,1380,14,H
1116,1256,12,H
1117,1115,32,H
1127,1383,8,A
1133,1260,16,H
1138,1352,13,H
1153,1155,23,H
1181,1343,18,H
1190,1399,7,A
1194,1144,13,A
1197,1459,25,H
1210,1105,33,H
1222,1126,11,H
1245,1156,50,H
1272,1125,6,H
1273,1189,17,H
1279,1191,3,A
1283,1282,3,A
1292,1106,5,A
1293,1356,4,H
1310,1382,9,H
1317,1410,6,A
1321,1113,2,H
1326,1202,2,H
1332,1365,23,H
1338,1152,28,H
1364,1417,1,A
1376,1149,35,H
1379,1204,4,H
1387,1212,38,H
1393,1264,6,H
1397,1154,50,H
1403,1358,34,H
1407,1239,8,H
1416,1205,11,A
1423,1421,39,H
1431,1308,25,H
1442,1313,20,H
1452,1237,3,H
1461,1398,53,H
1111,1374,3,A
1128,1366,5,A
1132,1178,4,H
1157,1422,5,H
1158,1145,9,A
1199,1447,21,H
1206,1270,33,H
1208,1375,2,H
1319,1424,1,A
1330,1251,21,H
1349,1249,6,A
1361,1142,19,H
1384,1110,12,H
1401,1427,13,A
1412,1433,10,A
1414,1337,2,H
1429,1238,25,H
1460,1464,10,A
1160,1398,27,H
1187,1205,17,H
1214,1456,7,A
1218,1411,30,H
1309,1226,14,N
1318,1217,3,H
1340,1339,19,H
1363,1296,12,N
1425,1201,3,A
1428,1169,16,H
1438,1258,8,A
1102,1149,21,H
1103,1156,2,A
1104,1332,1,N
1129,1333,2,A
1130,1245,4,H
1139,1232,18,H
1140,1451,21,H
1153,1292,35,H
1155,1354,3,H
1157,1144,29,H
1161,1391,9,A
1162,1392,5,A
1163,1233,50,H
1166,1114,25,H
1170,1414,8,H
1173,1341,13,H
1176,1286,2,A
1178,1145,3,A
1180,1351,21,H
1181,1400,28,N
1184,1366,34,H
1189,1151,18,H
1196,1452,13,N
1199,1152,5,N
1202,1219,11,H
1206,1182,10,A
1207,1224,31,H
1218,1309,28,H
1222,1449,15,H
1227,1321,19,H
1235,1179,6,A
1237,1123,18,H
1241,1194,3,A
1242,1364,20,N
1243,1394,39,H
1246,1231,39,N
1247,1291,19,H
1248,1165,8,H
1250,1171,3,A
1257,1122,17,H
1261,1379,15,H
1263,1288,6,N
1264,1350,8,H
1269,1267,18,H
1274,1396,6,H
1276,1141,10,H
1279,1419,2,H
1280,1365,5,A
1283,1387,11,H
1304,1126,44,H
1305,1106,27,H
1308,1115,29,H
1310,1463,17,A
1319,1360,10,H
1320,1229,3,A
1324,1464,3,A
1325,1298,11,A
1328,1238,22,H
1329,1116,15,A
1330,1203,10,H
1334,1249,2,A
1335,1137,9,A
1336,1383,4,H
1337,1133,1,H
1338,1293,21,H
1345,1236,11,H
1349,1410,11,H
1353,1254,26,H
1357,1107,6,A
1361,1186,13,H
1362,1420,16,H
1363,1124,15,N
1368,1408,3,A
1371,1326,16,H
1374,1275,11,N
1376,1301,3,H
1378,1198,17,H
1380,1197,2,A
1381,1253,1,A
1382,1317,19,H
1386,1143,2,N
1389,1192,11,H
1390,1211,7,N
1393,1373,13,H
1397,1209,16,H
1399,1111,8,H
1404,1290,29,H
1405,1177,12,A
1407,1322,2,N
1411,1226,10,N
1412,1105,13,H
1417,1277,6,H
1424,1120,13,H
1435,1459,31,H
1439,1406,7,A
1442,1183,5,H
1443,1191,10,H
1444,1260,18,A
1448,1314,5,A
1450,1225,7,H
1455,1409,8,H
1458,1266,4,H
1461,1457,30,H
1462,1418,4,H
1128,1311,8,A
1210,1385,13,H
1221,1135,26,H
1275,1236,11,N
1281,1422,8,H
1305,1242,14,H
1307,1164,18,H
1323,1110,4,H
1344,1148,5,H
1348,1306,29,H
1352,1271,7,H
1356,1285,11,H
1364,1106,10,N
1374,1345,1,A
1384,1440,4,A
1401,1212,2,H
1436,1265,5,A
1107,1250,8,H
1112,1361,12,H
1113,1270,20,H
1117,1395,6,A
1124,1296,10,N
1131,1156,2,H
1142,1425,15,A
1151,1398,4,H
1155,1347,16,H
1158,1423,4,A
1161,1378,1,A
1166,1461,5,A
1169,1340,16,H
1178,1442,37,H
1192,1138,15,H
1196,1318,17,H
1201,1450,17,H
1207,1154,23,A
1208,1149,20,H
1209,1120,5,A
1232,1404,27,H
1239,1366,5,A
1243,1126,14,H
1248,1343,3,A
1266,1197,20,H
1272,1359,1,H
1274,1299,19,H
1276,1175,5,H
1278,1182,5,H
1279,1240,8,H
1304,1252,23,H
1307,1308,16,H
1329,1410,35,H
1332,1339,18,A
1333,1170,3,H
1338,1199,7,H
1349,1298,26,H
1351,1217,6,A
1365,1420,2,H
1369,1317,7,H
1371,1172,23,H
1372,1147,12,H
1376,1354,36,H
1390,1381,30,H
1393,1159,38,H
1397,1399,18,H
1403,1234,6,N
1405,1460,37,H
1415,1388,12,H
1416,1310,2,A
1431,1115,43,H
1433,1247,1,A
1435,1111,15,H
1437,1162,8,H
1438,1157,15,H
1441,1116,3,A
1447,1152,7,N
1451,1457,2,H
1453,1139,7,A
1455,1426,14,H
1464,1282,8,H
1130,1392,18,H
1153,1173,29,H
1174,1373,26,H
1187,1214,24,H
1193,1203,8,H
1206,1382,14,H
1210,1265,50,H
1220,1389,10,H
1222,1152,6,H
1228,1281,1,N
1231,1287,20,H
1233,1200,8,H
1235,1462,7,H
1246,1184,29,H
1253,1258,3,H
1257,1440,51,H
1260,1141,7,H
1261,1408,19,H
1268,1422,27,H
1269,1263,7,H
1292,1122,14,H
1323,1346,17,H
1326,1183,19,H
1344,1350,1,A
1348,1150,6,H
1362,1334,1,H
1375,1238,13,H
1383,1291,9,H
1394,1341,29,H
1409,1402,38,H
1412,1256,12,H
1428,1160,20,A
1429,1140,2,H
1439,1456,26,H
1443,1123,9,A
1454,1227,16,H
1102,1341,13,N
1104,1273,57,H
1143,1162,19,H
1147,1152,22,H
1153,1275,20,H
1170,1253,22,H
1180,1216,20,N
1187,1439,7,N
1196,1184,46,H
1198,1358,19,H
1201,1362,9,H
1218,1249,6,H
1219,1299,25,H
1222,1401,9,H
1237,1190,4,N
1245,1382,28,N
1256,1270,1,A
1257,1246,9,A
1261,1412,16,N
1272,1281,2,H
1274,1194,25,H
1276,1417,4,H
1280,1408,22,A
1291,1298,1,A
1338,1306,14,H
1340,1271,19,A
1345,1191,20,H
1353,1321,5,N
1371,1177,14,H
1386,1334,18,H
1387,1139,18,H
1431,1290,21,H
1449,1361,11,A
1458,1325,23,N
1102,1143,5,A
1112,1251,16,H
1131,1200,8,A
1162,1341,3,N
1163,1123,39,H
1180,1198,32,A
1182,1352,21,H
1193,1132,10,N
1199,1268,4,H
1211,1450,38,H
1216,1358,2,N
1225,1186,4,H
1260,1128,3,N
1264,1221,2,H
1265,1319,9,H
1269,1107,16,H
1279,1311,33,H
1284,1351,5,H
1290,1321,2,N
1293,1175,9,A
1301,1438,17,H
1307,1322,36,H
1314,1423,17,N
1323,1287,15,H
1326,1171,13,H
1333,1238,12,H
1335,1385,2,A
1336,1117,12,N
1337,1110,13,N
1339,1129,5,A
1344,1373,7,H
1348,1233,11,H
1356,1229,17,H
1388,1389,21,H
1390,1217,41,H
1393,1421,18,H
1418,1434,24,N
1424,1133,18,H
1425,1248,22,H
1431,1353,26,H
1437,1422,21,H
1452,1236,13,H
1460,1135,3,A
1462,1189,17,H
1110,1132,9,N
1113,1360,19,H
1117,1322,3,N
1128,1389,16,N
1137,1313,16,N
1140,1226,24,N
1151,1292,7,H
1158,1254,27,H
1170,1415,11,H
1173,1459,17,H
1181,1172,34,H
1190,1249,13,N
1193,1337,4,N
1202,1126,13,H
1204,1156,15,N
1210,1433,21,H
1218,1237,18,H
1231,1317,9,A
1239,1399,4,H
1242,1127,32,H
1247,1354,13,N
1252,1149,16,N
1266,1357,5,H
1272,1324,6,H
1286,1288,24,H
1304,1278,17,A
1307,1336,19,H
1308,1427,9,N
1309,1426,2,N
1328,1410,15,H
1330,1440,22,H
1335,1264,2,A
1343,1259,20,A
1350,1214,31,H
1365,1454,2,H
1378,1375,11,H
1383,1165,2,H
1385,1221,3,H
1388,1260,22,H
1394,1179,6,H
1395,1212,28,H
1400,1203,16,H
1407,1451,20,N
1428,1381,33,H
1429,1362,26,H
1441,1368,1,N
1444,1457,5,N
1453,1366,21,H
1103,1460,18,H
1104,1458,15,H
1110,1190,5,N
1111,1241,3,H
1112,1418,3,H
1114,1419,26,H
1116,1409,7,A
1120,1379,18,H
1125,1281,4,A
1131,1276,1,A
