WTeamID,LTeamID,MOV,WLoc
1243,1244,15,H
1403,1290,32,H
1140,1430,10,H
1155,1300,20,H
1141,1152,41,H
1384,1288,20,H
1210,1249,19,H
1157,1144,10,A
1268,1298,21,A
1208,1366,34,H
1103,1464,29,N
1161,1115,25,H
1125,1229,11,H
1226,1129,2,A
1133,1369,11,H
1193,1137,2,A
1207,1148,7,H
1150,1329,2,H
1265,1162,6,H
1174,1389,3,A
1213,1175,42,H
1462,1191,6,H
1211,1411,37,H
1459,1219,8,A
1319,1239,15,H
1362,1263,43,H
1262,1447,4,H
1393,1287,14,H
1293,1460,19,H
1340,1415,7,H
1222,1105,47,H
1139,1275,22,H
1173,1164,30,H
1237,1183,6,H
1333,1461,19,H
1437,1346,33,H
1381,1363,7,A
1443,1404,15,H
1345,1123,9,H
1266,1126,33,H
1182,1456,14,H
1248,1247,1,A
1301,1271,46,H
1279,1444,26,H
1124,1380,27,H
1184,1151,3,A
1158,1441,3,A
1276,1221,19,H
1448,1299,12,H
1342,1399,15,A
1252,1398,7,H
1223,1200,3,H
1258,1424,11,A
1315,1454,3,A
1457,1188,12,A
1426,1320,9,H
1409,1354,22,H
1387,1407,4,H
1382,1238,31,H
1245,1156,4,A
1317,1339,5,N
1104,1111,8,H
1112,1142,21,H
1312,1135,3,H
1159,1165,16,A
1353,1180,29,H
1438,1203,19,H
1280,1216,18,H
1234,1453,11,H
1283,1391,13,H
1171,1259,2,A
1395,1331,17,H
1277,1195,24,H
1267,1220,4,H
1295,1364,19,H
1379,1374,10,A
1435,1425,4,A
1370,1136,23,N
1163,1282,28,H
1187,1249,6,H
1256,1358,7,H
1181,1119,22,H
1166,1190,6,H
1304,1368,52,H
1450,1311,17,H
1388,1430,29,H
1199,1408,11,A
1317,1218,17,A
1130,1383,5,H
1194,1416,1,A
1326,1236,46,H
1321,1110,12,H
1378,1122,4,H
1125,1292,19,H
1433,1132,11,H
1138,1356,9,A
1139,1178,21,H
1325,1144,8,H
1213,1239,17,H
1235,1411,12,H
1242,1436,16,H
1420,1264,23,H
1314,1390,18,H
1377,1319,16,H
1410,1394,7,A
1243,1176,8,H
1177,1288,28,H
1349,1105,14,H
1113,1253,32,H
1182,1227,1,H
1336,1240,15,H
1278,1428,9,H
1310,1382,8,H
1386,1284,15,H
1328,1427,20,A
1116,1413,23,H
1124,1341,11,H
1449,1360,3,H
1400,1419,10,H
1359,1244,14,H
1268,1299,23,H
1338,1407,9,H
1465,1331,1,A
1148,1262,12,H
1254,1193,2,A
1202,1205,2,H
1204,1206,9,H
1207,1228,8,A
1217,1269,3,A
1250,1265,6,H
1274,1372,38,H
1301,1421,51,H
1458,1462,9,A
1158,1348,11,H
1259,1175,29,H
1376,1313,17,H
1424,1415,21,H
1335,1248,30,H
1294,1337,8,H
1444,1324,8,A
1422,1423,21,A
1198,1454,3,H
1396,1208,4,H
1209,1273,2,H
1344,1221,9,H
1261,1272,9,H
1387,1466,11,H
1114,1398,16,A
1307,1233,7,H
1255,1271,3,A
1145,1137,9,A
1153,1300,22,H
1160,1179,29,H
1258,1169,15,H
1311,1225,3,A
1429,1290,35,H
1403,1368,19,H
1257,1380,50,H
1140,1322,25,H
1366,1399,14,H
1149,1354,17,H
1229,1152,4,H
1397,1210,13,H
1143,1214,14,H
1408,1157,5,H
1112,1431,33,H
1133,1240,9,H
1136,1389,8,H
1161,1286,4,H
1260,1310,13,H
1319,1303,10,A
1388,1308,15,A
1347,1323,3,A
1329,1427,22,H
1350,1383,22,H
1425,1391,36,H
1460,1405,10,H
1237,1130,7,A
1298,1164,19,H
1461,1212,8,H
1276,1437,27,A
1361,1411,39,H
1222,1349,11,H
1231,1266,23,H
1267,1291,23,H
1412,1309,7,H
1131,1107,10,A
1181,1185,38,H
1220,1299,20,H
1304,1371,23,H
1440,1367,6,H
1370,1450,9,N
1374,1441,33,H
1196,1247,13,H
1246,1315,38,H
1277,1419,21,H
1410,1341,13,H
1155,1358,15,H
1318,1104,16,N
1439,1123,9,N
1338,1146,26,H
1163,1393,7,N
1174,1165,17,A
1211,1401,23,H
1216,1346,14,A
1227,1456,5,H
1132,1300,15,H
1172,1455,4,N
1452,1284,18,N
1345,1111,22,N
1177,1336,2,H
1334,1226,7,A
1414,1365,12,A
1395,1201,8,H
1386,1448,20,N
1125,1252,4,A
1443,1434,12,N
1101,1176,6,A
1141,1167,12,N
1234,1332,8,N
1428,1290,35,H
1451,1363,8,N
1140,1331,20,H
1379,1407,15,A
1416,1168,16,N
1326,1166,9,A
1420,1102,5,N
1110,1306,24,H
1122,1148,2,N
1321,1127,28,H
1135,1262,8,H
1409,1465,3,H
1292,1149,3,H
1241,1150,5,A
1400,1154,28,H
1464,1162,11,N
1243,1184,27,N
1453,1186,4,A
1204,1194,10,N
1195,1355,6,H
1260,1212,16,H
1219,1377,4,N
1224,1269,5,A
1285,1230,27,N
1369,1239,6,N
1242,1418,13,H
1250,1343,15,H
1257,1436,8,H
1297,1421,27,H
1335,1320,7,N
1378,1325,27,N
1438,1164,57,H
1348,1217,2,H
1350,1237,8,H
1273,1404,17,H
1275,1295,11,N
1310,1461,5,A
1373,1313,3,N
1394,1426,6,A
1173,1236,11,H
1435,1108,25,H
1305,1114,28,H
1139,1279,7,H
1280,1253,28,H
1314,1399,50,H
1424,1324,13,H
1337,1406,9,N
1385,1353,19,A
1213,1117,24,H
1375,1151,19,H
1208,1358,11,H
1221,1392,14,N
1261,1256,7,H
1396,1259,14,H
1287,1282,10,N
1333,1330,5,N
1255,1175,16,H
1357,1119,1,N
1153,1454,11,H
1160,1303,4,H
1200,1198,6,H
1258,1207,13,N
1124,1311,27,H
1281,1244,3,N
1417,1384,37,H
1429,1430,19,H
1210,1187,25,H
1103,1152,41,H
1264,1157,2,N
1205,1366,20,A
1129,1238,17,H
1144,1197,7,N
1268,1220,11,H
1251,1245,7,A
1156,1354,15,H
1416,1386,20,N
1451,1141,2,N
1234,1163,19,N
1345,1172,21,N
1455,1111,6,N
1434,1284,11,N
1104,1123,18,N
1439,1318,28,N
1332,1393,15,N
1448,1168,7,N
1443,1452,6,N
1274,1126,8,H
1185,1131,18,H
1227,1133,1,H
1165,1312,13,A
1339,1169,3,A
1179,1402,6,H
1180,1247,5,A
1447,1193,6,A
1276,1203,23,N
1458,1223,37,H
1239,1375,23,A
1301,1263,19,H
1297,1264,6,H
1338,1466,5,H
1460,1316,17,H
1202,1437,8,A
1272,1463,7,H
1413,1394,3,N
1135,1357,5,H
1182,1347,5,N
1364,1286,19,H
1344,1376,9,N
1107,1145,9,A
1369,1151,21,N
1198,1162,11,N
1206,1380,4,H
1266,1342,19,H
1387,1371,2,A
1308,1307,4,A
1249,1341,7,H
1262,1119,7,N
1190,1457,2,A
1200,1464,6,H
1349,1322,28,H
1317,1271,34,H
1352,1290,9,H
1368,1391,12,H
1140,1105,31,H
1356,1115,30,H
1323,1456,9,H
1157,1421,26,N
1183,1442,2,H
1252,1374,6,A
1194,1406,14,N
1204,1337,10,N
1230,1295,2,N
1453,1287,17,N
1330,1244,18,N
1285,1275,2,N
1320,1184,5,N
1167,1363,1,N
1186,1282,7,H
1420,1219,9,N
1392,1313,7,N
1245,1108,31,H
1144,1122,6,N
1359,1156,13,A
1329,1158,12,H
1191,1411,22,H
1218,1319,17,H
1362,1254,32,N
1264,1421,16,N
1298,1136,4,H
1426,1413,9,H
1383,1248,12,A
1262,1357,4,N
1277,1399,68,H
1278,1401,5,N
1239,1151,8,N
1198,1464,9,N
1207,1378,3,N
1246,1440,10,H
1328,1459,11,H
1381,1370,3,A
1116,1231,1,H
1135,1119,20,H
1200,1162,1,H
1407,1146,5,H
1326,1354,28,H
1268,1291,15,H
1297,1157,6,H
1258,1325,9,N
1449,1365,14,N
1148,1197,14,N
1448,1434,6,N
1123,1111,8,N
1221,1373,12,N
1295,1406,25,N
1168,1284,24,N
1104,1455,4,N
1276,1344,19,N
1194,1230,3,N
1102,1377,3,N
1452,1386,7,N
1376,1203,35,N
1337,1275,6,N
1281,1333,6,N
1172,1318,12,N
1141,1363,2,N
1416,1443,16,N
1243,1335,16,N
1204,1285,3,N
1439,1345,6,N
1167,1451,1,N
1112,1235,5,N
1113,1280,5,N
1409,1114,10,H
1159,1127,8,H
1132,1214,2,N
1450,1142,14,H
1418,1161,18,N
1353,1185,27,H
1405,1195,28,N
1208,1229,12,N
1211,1228,6,N
1356,1224,14,H
1260,1350,16,N
1352,1391,9,A
1408,1355,4,N
1375,1369,21,H
1403,1425,15,N
1414,1427,9,N
1130,1461,12,N
1351,1164,20,H
1178,1259,28,H
1429,1388,17,N
1120,1462,9,N
1305,1465,35,H
1253,1233,1,N
1181,1361,26,N
1187,1410,5,H
1209,1382,10,N
1267,1299,24,H
1304,1283,23,N
1417,1342,15,H
1433,1396,6,N
1150,1255,3,H
1422,1341,8,H
1166,1129,12,N
1153,1444,26,H
1222,1322,27,H
1430,1216,7,N
1314,1384,25,H
1435,1251,9,H
1155,1103,3,N
1358,1238,15,N
1199,1145,32,H
1385,1143,3,N
1269,1115,32,H
1190,1152,25,H
1184,1244,19,N
1219,1102,7,N
1377,1420,6,N
1320,1330,1,N
1333,1335,16,N
1243,1281,15,N
1303,1126,20,A
1133,1374,13,N
1154,1241,9,A
1163,1165,17,H
1454,1254,5,H
1372,1265,4,H
1301,1389,28,H
1346,1306,6,A
1312,1447,11,A
1347,1456,9,A
1170,1413,3,N
1206,1300,15,H
1231,1426,14,H
1288,1298,24,H
1323,1182,11,H
1273,1271,38,H
1316,1379,16,N
1424,1334,26,H
1336,1460,18,N
1240,1441,31,N
1169,1398,3,H
1252,1395,9,A
1332,1453,11,H
1221,1107,4,A
1360,1160,6,H
1317,1263,11,H
1279,1311,20,H
1326,1359,18,H
1236,1354,4,H
1245,1366,20,H
1449,1401,4,N
1278,1365,14,N
1290,1368,10,H
1229,1103,5,N
1355,1427,20,N
1161,1195,8,N
1155,1208,15,N
1361,1462,5,N
1238,1152,13,N
1129,1382,20,N
1414,1408,12,N
1259,1214,9,N
1396,1143,17,N
1235,1228,16,N
1190,1358,14,N
1425,1283,19,N
1166,1209,25,N
1178,1132,15,H
1405,1418,13,N
1385,1433,1,N
1181,1120,6,N
1403,1304,18,N
1211,1112,17,N
1234,1106,27,H
1180,1131,19,H
1173,1139,5,N
1402,1142,12,N
1393,1159,21,H
1192,1343,11,A
1362,1217,4,H
1294,1230,26,A
1397,1257,11,N
1438,1292,22,N
1138,1171,39,H
1220,1168,9,H
1250,1373,11,A
1436,1463,9,H
1242,1266,9,N
1179,1282,3,A
1299,1291,14,A
1338,1387,2,N
1116,1286,22,H
1434,1188,5,H
1187,1341,12,H
1328,1196,5,N
1258,1148,2,H
1246,1457,13,H
1458,1390,16,N
1140,1349,27,H
1210,1410,28,H
1378,1197,10,H
1459,1164,34,H
1404,1442,2,H
1278,1449,2,N
1339,1367,17,H
1211,1181,2,N
1430,1253,15,N
1461,1350,2,N
1418,1408,7,N
1130,1260,12,N
1405,1414,7,N
1166,1155,5,N
1280,1388,4,N
1462,1228,9,N
1113,1429,5,N
1120,1112,16,N
1133,1336,3,N
1374,1460,1,N
1103,1382,12,N
1427,1195,11,N
1379,1441,5,N
1229,1129,3,N
1355,1161,13,N
1233,1216,5,N
1235,1361,30,N
1240,1316,5,N
1209,1208,24,N
1201,1321,19,N
1371,1213,7,N
1218,1428,11,N
1274,1247,36,N
1269,1356,22,N
1329,1272,20,N
1400,1314,3,N
1437,1145,27,N
1277,1417,20,N
1334,1415,20,H
1261,1158,12,N
1101,1189,16,N
1199,1412,18,N
1305,1409,10,N
1458,1328,20,N
1438,1173,7,N
1196,1390,23,N
1139,1292,31,N
1114,1224,21,H
1115,1465,8,N
1353,1131,10,H
1339,1142,5,H
1183,1205,1,N
1223,1448,2,A
1410,1249,2,H
1296,1331,21,N
1149,1164,26,N
1231,1413,14,H
1237,1383,20,N
1402,1367,32,N
1424,1381,5,H
1359,1236,8,A
1279,1124,8,N
1324,1241,8,H
1245,1435,2,A
1364,1340,7,N
1345,1352,38,H
1454,1107,9,H
1423,1117,14,N
1276,1151,28,H
1370,1176,19,H
1401,1375,12,H
1444,1380,15,N
1440,1391,8,A
1116,1426,18,H
1246,1398,15,H
1101,1334,2,A
1322,1105,4,H
1153,1206,16,N
1415,1189,13,N
1399,1419,6,H
1311,1300,14,N
1330,1320,7,H
1210,1341,11,H
1255,1193,2,N
1251,1108,22,H
1212,1310,6,A
1268,1267,37,H
1422,1174,19,A
1326,1156,27,H
1328,1173,11,N
1437,1329,19,N
1272,1145,8,N
1274,1201,2,N
1438,1458,7,N
1314,1417,16,N
1199,1261,3,N
1321,1247,17,N
1277,1400,10,N
1266,1257,3,N
1390,1292,13,N
1158,1412,23,N
1428,1213,9,N
1139,1196,7,N
1242,1397,6,N
1305,1269,23,N
1371,1218,10,N
1356,1409,10,N
1110,1420,4,A
1325,1122,3,H
1123,1191,10,H
1138,1265,27,H
1207,1144,8,H
1154,1378,3,A
1163,1306,25,H
1172,1318,9,H
1450,1175,28,H
1178,1185,4,A
1205,1423,9,N
1203,1264,27,H
1217,1388,6,A
1433,1220,2,H
1232,1443,9,H
1241,1296,4,N
1243,1250,19,H
1312,1254,7,A
1301,1273,4,H
1293,1283,11,H
1343,1284,3,A
1303,1286,24,H
1403,1294,31,H
1402,1339,23,A
1439,1384,38,H
1142,1367,1,N
1159,1373,5,A
1170,1168,5,H
1362,1171,19,H
1323,1177,25,H
1392,1348,10,A
1351,1447,24,A
1127,1357,5,H
1364,1225,11,N
1344,1233,12,H
1422,1256,7,N
1324,1331,11,H
1365,1363,8,A
1183,1117,4,N
1387,1146,12,H
1219,1187,3,A
1441,1239,12,H
1456,1386,2,H
1190,1295,18,H
1307,1431,6,H
1452,1434,12,H
1101,1415,12,N
1176,1255,2,N
1160,1102,37,A
1275,1119,30,H
1334,1189,8,H
1125,1244,38,A
1430,1315,6,H
1317,1389,9,H
1222,1140,14,A
1370,1193,3,H
1407,1466,19,H
1366,1108,5,N
1360,1238,18,H
1304,1442,24,H
1133,1152,16,H
1416,1297,13,H
1258,1197,8,H
1153,1279,14,N
1300,1380,12,N
1311,1444,1,N
1224,1465,2,N
1124,1206,11,N
1115,1114,9,N
1237,1212,11,N
1383,1310,12,N
1132,1180,10,H
1135,1136,24,H
1137,1436,8,A
1423,1183,17,N
1194,1195,17,H
1202,1421,14,A
1214,1350,20,A
1188,1230,12,H
1331,1241,9,N
1346,1263,8,H
1288,1291,10,H
1236,1156,3,A
1182,1262,12,H
1248,1192,4,A
1333,1253,3,A
1296,1324,20,A
1455,1349,29,H
1117,1205,8,N
1252,1287,32,A
1425,1167,15,H
1370,1255,20,H
1200,1105,31,H
1228,1290,19,H
1406,1259,16,H
1251,1366,26,H
1193,1176,1,N
1359,1354,17,H
1412,1145,10,N
1437,1199,6,N
1321,1428,22,N
1201,1218,15,N
1329,1261,13,N
1158,1272,3,N
1213,1247,12,N
1371,1274,2,N
1104,1293,6,H
1126,1391,10,H
1211,1295,42,H
1427,1223,4,A
1235,1303,27,H
1410,1394,9,H
1395,1185,18,H
1459,1376,20,A
1130,1278,12,H
1143,1365,12,H
1174,1256,4,H
1337,1226,15,H
1411,1332,5,A
1280,1108,23,H
1304,1155,2,A
1179,1129,9,H
1172,1150,20,H
1154,1219,25,H
1356,1161,15,A
1163,1262,22,H
1450,1169,9,H
1335,1175,28,A
1449,1186,24,H
1323,1228,2,H
1325,1233,24,H
1234,1338,1,H
1374,1249,14,H
1297,1287,22,A
1458,1301,4,H
1392,1313,6,A
1409,1426,14,H
1124,1377,6,H
1266,1149,21,H
1344,1192,10,H
1357,1216,9,H
1257,1277,4,H
1305,1260,14,A
1385,1271,21,H
1336,1439,1,H
1110,1440,10,A
1181,1231,21,H
1423,1187,9,H
1396,1281,2,A
1448,1441,7,H
1190,1204,5,A
1196,1316,32,H
1153,1115,56,H
1286,1315,5,H
1419,1322,28,A
1208,1244,33,H
1328,1317,16,H
1435,1366,35,H
1361,1238,43,H
1103,1106,32,H
1113,1303,18,H
1146,1114,13,H
1131,1306,29,A
1318,1137,18,A
1245,1178,4,A
1312,1180,3,A
1397,1184,28,H
1207,1350,8,H
1436,1203,16,A
1417,1218,19,H
1246,1284,46,H
1343,1263,14,A
1269,1346,7,H
1353,1274,3,A
1276,1314,17,H
1308,1431,4,A
1453,1296,2,H
1405,1466,21,H
1390,1340,12,H
1352,1464,20,H
1378,1391,4,H
1414,1388,5,A
1237,1133,12,H
1348,1135,20,H
1463,1136,42,A
1177,1156,10,H
1294,1176,16,A
1191,1461,8,H
1205,1367,13,A
1206,1288,7,H
1220,1373,8,H
1222,1410,5,H
1232,1363,29,A
1462,1275,27,H
1452,1351,14,H
1236,1183,44,A
1120,1389,50,H
1382,1145,15,H
1165,1248,5,A
1425,1253,10,H
1418,1309,4,A
1402,1349,14,H
1379,1375,4,H
1141,1358,16,A
1198,1195,1,A
1201,1334,3,H
1209,1408,4,A
1217,1221,11,H
1386,1227,14,H
1330,1433,10,H
1383,1342,4,A
1102,1283,19,H
1434,1424,8,A
1279,1360,7,H
1119,1127,11,H
1160,1339,24,H
1166,1285,26,H
1457,1399,12,A
1442,1188,25,H
1393,1326,10,A
1158,1354,13,H
1267,1456,20,H
1251,1298,18,A
1438,1268,5,A
1229,1140,3,H
1355,1282,28,H
1321,1210,6,H
1199,1345,1,H
1429,1320,19,H
1412,1105,10,A
1112,1204,30,H
1125,1359,6,A
1465,1415,10,A
1313,1214,5,H
1374,1270,32,H
1241,1164,10,H
1265,1171,18,N
1413,1319,16,H
1130,1357,8,H
1364,1170,17,H
1299,1148,12,H
1416,1104,6,H
1122,1407,5,A
1254,1107,3,N
1316,1197,19,H
1365,1238,11,H
1447,1110,6,A
1138,1454,19,N
1378,1159,10,H
1458,1234,6,A
1384,1310,4,H
1297,1420,18,H
1347,1400,3,A
1436,1406,6,A
1395,1141,27,H
1174,1271,9,A
1338,1182,21,N
1277,1353,11,A
1187,1111,2,H
1362,1372,18,N
1376,1157,6,H
1280,1173,7,A
1278,1329,7,N
1171,1107,14,N
1265,1254,17,N
1103,1178,12,H
1122,1105,12,A
1113,1411,12,H
1453,1125,8,H
1126,1194,2,H
1213,1129,2,H
1216,1132,13,H
1136,1306,10,H
1137,1284,22,H
1388,1143,13,H
1439,1148,54,H
1316,1149,6,A
1158,1150,8,H
1154,1273,10,H
1405,1156,13,H
1393,1165,8,H
1170,1169,20,A
1172,1423,6,A
1180,1352,13,H
1184,1219,1,A
1318,1185,14,H
1206,1456,3,A
1343,1203,21,H
1260,1227,9,A
1231,1321,2,H
1232,1460,6,H
1433,1233,29,H
1240,1466,11,A
1242,1390,6,H
1245,1313,11,H
1257,1371,5,A
1389,1263,4,H
1262,1312,23,H
1403,1272,11,N
1333,1283,24,H
1308,1450,6,H
1392,1346,10,H
1350,1448,10,H
1356,1188,21,A
1402,1427,1,A
1428,1409,5,H
1123,1237,10,A
1135,1298,17,A
1373,1217,3,H
1361,1229,10,A
1437,1247,7,N
1300,1270,1,H
1463,1274,4,N
1294,1461,5,A
1367,1444,5,A
1404,1421,17,H
1429,1414,24,A
1410,1426,11,A
1452,1464,34,H
1334,1102,13,H
1455,1124,8,H
1256,1223,7,H
1266,1243,12,H
1246,1422,17,H
1249,1349,7,A
1325,1267,17,H
1276,1345,19,H
1301,1435,15,N
1305,1425,12,A
1365,1319,7,H
1462,1324,10,H
1344,1348,9,H
1250,1117,12,H
1114,1358,27,H
1387,1139,12,H
1201,1142,9,H
1151,1399,11,H
1181,1391,64,H
1370,1186,20,H
1221,1192,18,H
1202,1441,2,H
1261,1212,21,H
1282,1236,17,A
1330,1241,25,H
1342,1299,5,A
1418,1380,10,H
1396,1386,7,N
1179,1295,7,N
1116,1198,32,H
1307,1133,10,A
1459,1190,17,H
1252,1292,10,A
1443,1398,14,H
1337,1101,15,H
1377,1167,12,H
1222,1332,4,H
1360,1253,4,H
1255,1440,20,H
1293,1341,16,H
1119,1193,3,H
1131,1189,7,A
1153,1424,4,A
1160,1161,6,H
1211,1166,11,A
1200,1264,1,A
1225,1315,13,A
1279,1419,23,H
1431,1322,30,H
1465,1290,36,H
1382,1175,29,H
1430,1176,23,H
1220,1244,26,A
1355,1320,32,N
1368,1408,1,A
1451,1140,10,H
1375,1197,9,H
1205,1366,37,H
1385,1210,3,N
1268,1336,7,H
1259,1291,10,H
1152,1183,8,H
1239,1354,2,H
1251,1209,26,H
1442,1369,7,A
1372,1454,15,N
1138,1362,4,N
1112,1163,4,A
1159,1195,18,A
1174,1162,1,A
1374,1331,12,H
1397,1394,28,H
1357,1248,2,A
1449,1364,4,H
1187,1271,23,H
1304,1228,15,H
1434,1415,9,H
1417,1258,24,H
1281,1416,2,H
1326,1278,20,H
1436,1206,5,A
1208,1411,17,H
1235,1295,22,H
1310,1338,1,A
1458,1353,5,H
1420,1164,11,A
1438,1288,38,H
1277,1234,22,H
1401,1322,21,H
1199,1407,16,H
1207,1251,10,H
1177,1197,15,H
1169,1337,7,A
1110,1384,13,H
1111,1224,14,H
1133,1114,6,A
1388,1126,32,H
1131,1262,19,H
1137,1247,13,A
1141,1464,6,A
1173,1178,39,H
1241,1347,7,H
1242,1459,25,H
1280,1270,13,H
1272,1355,8,H
1335,1274,14,H
1276,1321,2,A
1371,1306,20,H
1412,1466,6,H
1393,1318,23,H
1222,1249,23,H
1281,1426,20,H
1120,1421,26,H
1344,1130,5,A
1231,1336,2,A
1266,1431,7,H
1209,1104,3,A
1117,1191,10,H
1221,1269,4,A
1239,1342,6,A
1328,1323,5,N
1125,1252,2,H
1219,1434,2,A
1308,1307,35,H
1101,1144,15,H
1196,1452,10,N
1312,1119,5,H
1153,1297,13,H
1160,1377,24,H
1172,1457,18,H
1202,1189,21,A
1263,1200,7,H
1256,1341,14,H
1369,1290,20,A
1155,1389,5,H
1403,1115,18,H
1123,1260,6,A
1156,1132,18,H
1139,1135,15,H
1414,1465,3,A
1362,1143,19,A
1145,1352,6,H
1257,1146,45,H
1159,1162,2,A
1405,1178,44,H
1194,1273,4,H
1195,1331,20,A
1211,1449,2,H
1203,1406,4,H
1220,1284,2,H
1450,1225,20,H
1227,1229,19,H
1392,1264,7,A
1283,1443,6,H
1314,1423,28,H
1462,1325,21,H
1409,1329,3,H
1340,1339,9,H
1402,1394,6,A
1433,1400,1,A
1102,1176,8,H
1288,1127,6,H
1350,1164,35,H
1346,1171,5,A
1298,1174,15,A
1180,1259,9,H
1184,1367,2,H
1463,1250,10,H
1275,1460,3,A
1296,1413,9,H
1395,1374,8,A
1461,1376,9,H
1408,1404,13,H
1236,1103,3,H
1163,1248,27,H
1182,1267,11,H
1253,1381,11,H
1385,1291,14,H
1435,1292,28,H
1309,1375,11,H
1382,1373,42,H
1181,1216,30,H
1201,1451,19,H
1278,1304,7,H
1301,1441,33,H
1330,1456,18,H
1386,1343,10,A
1356,1387,5,H
1437,1396,10,H
1439,1440,21,H
1116,1161,24,A
1360,1361,12,A
1258,1168,10,A
1410,1315,14,H
1317,1232,11,A
1140,1429,15,H
1157,1214,9,H
1326,1228,10,N
1391,1442,4,H
1448,1150,24,H
1179,1454,14,A
1234,1235,14,H
1363,1126,2,H
1324,1193,1,A
1415,1337,4,H
1370,1303,19,H
1112,1430,11,H
1345,1268,2,H
1162,1136,22,H
1206,1241,13,H
1281,1331,16,H
1305,1113,6,N
1226,1365,2,A
1256,1372,3,A
1269,1344,1,A
1355,1380,9,H
1388,1307,25,N
1395,1425,35,N
1422,1189,1,A
1224,1110,2,H
1146,1114,3,A
1142,1126,2,H
1132,1453,29,H
1135,1392,2,H
1139,1296,27,H
1141,1381,9,H
1339,1170,9,H
1240,1175,27,A
1420,1180,15,A
1184,1297,2,H
1295,1186,7,H
1204,1273,15,A
1393,1207,1,H
1436,1217,6,H
1402,1223,10,H
1231,1257,1,H
1409,1243,1,H
1245,1460,7,H
1371,1246,1,N
1335,1247,18,A
1250,1291,7,A
1254,1389,16,A
1265,1391,4,A
1272,1412,18,H
1414,1285,9,H
1293,1292,22,A
1312,1383,22,H
1417,1323,3,H
1325,1347,9,H
1356,1369,10,A
1375,1408,21,H
1444,1464,11,A
1111,1300,9,H
1143,1361,6,H
