WTeamID,LTeamID,MOV,WLoc
1104,1317,20,H
1135,1119,6,H
1196,1416,15,H
1204,1240,10,H
1206,1224,6,A
1227,1106,23,H
1238,1270,20,H
1242,1443,13,H
1268,1192,11,H
1280,1410,30,H
1328,1426,18,H
1331,1285,12,A
1334,1363,13,A
1337,1414,4,A
1339,1193,17,H
1344,1436,4,H
1352,1420,18,A
1381,1226,2,H
1384,1313,25,A
1387,1187,12,H
1390,1360,30,H
1418,1433,6,H
1435,1202,47,H
1455,1152,26,H
1458,1229,14,H
1460,1330,12,H
1113,1153,8,A
1130,1194,18,H
1158,1149,27,H
1163,1348,13,H
1171,1119,15,H
1191,1454,18,H
1199,1429,11,H
1203,1110,27,H
1209,1260,15,H
1216,1221,2,H
1217,1306,18,A
1248,1162,5,A
1276,1156,18,H
1279,1256,32,H
1293,1173,7,A
1296,1170,10,A
1304,1442,29,H
1307,1308,1,H
1314,1350,19,A
1326,1245,6,H
1368,1147,11,A
1372,1319,2,H
1397,1421,6,H
1408,1311,1,H
1428,1451,15,A
1438,1456,14,H
1450,1140,29,A
1461,1160,4,A
1462,1405,19,H
1112,1288,62,H
1139,1133,3,H
1179,1152,1,H
1181,1172,35,H
1208,1273,20,H
1231,1412,16,A
1239,1197,22,H
1246,1287,39,H
1333,1169,12,H
1345,1419,27,H
1382,1251,20,A
1416,1270,16,H
1116,1238,26,H
1117,1145,4,N
1120,1379,13,H
1155,1233,30,N
1159,1171,7,H
1193,1135,31,H
1196,1391,10,H
1211,1409,38,N
1220,1137,14,N
1227,1277,12,H
1228,1204,29,H
1242,1424,24,H
1250,1463,10,H
1266,1323,24,H
1274,1150,17,H
1283,1182,21,N
1285,1426,29,H
1307,1411,23,H
1332,1140,7,A
1336,1284,31,H
1337,1313,42,H
1360,1363,40,H
1371,1138,8,H
1376,1154,19,H
1420,1259,10,A
1425,1258,4,A
1435,1272,9,H
1439,1404,16,H
1448,1207,2,N
1104,1278,1,A
1123,1139,12,H
1135,1137,2,N
1145,1411,11,N
1155,1283,4,N
1160,1322,18,H
1162,1221,12,H
1168,1313,26,H
1182,1233,2,N
1186,1361,17,H
1191,1287,30,H
1192,1216,10,H
1193,1220,13,H
1198,1184,22,H
1201,1269,18,H
1208,1149,57,H
1211,1280,2,N
1229,1338,22,H
1232,1183,11,H
1240,1106,6,A
1241,1299,11,H
1243,1253,39,H
1249,1124,12,H
1260,1152,6,H
1263,1251,1,A
1268,1291,28,H
1275,1173,7,A
1279,1396,13,H
1304,1309,15,H
1305,1451,13,A
1307,1117,10,H
1314,1143,24,H
1318,1148,2,A
1319,1410,5,A
1326,1352,18,H
1328,1402,13,H
1329,1166,16,H
1330,1214,12,H
1334,1170,34,H
1335,1349,5,H
1343,1353,12,A
1351,1174,22,H
1373,1321,2,A
1374,1403,7,H
1378,1194,20,A
1384,1271,6,A
1385,1383,10,H
1387,1362,24,H
1393,1422,30,H
1395,1254,10,H
1400,1317,22,A
1401,1372,13,H
1406,1110,3,A
1419,1147,5,H
1421,1187,8,H
1427,1282,1,H
1428,1381,18,H
1433,1404,27,H
1438,1206,15,H
1453,1302,42,H
1454,1442,5,H
1455,1341,15,H
1457,1202,13,A
1462,1103,24,H
1172,1306,19,H
1190,1157,20,H
1211,1155,13,N
1248,1171,12,H
1280,1283,11,N
1320,1235,6,A
1379,1418,13,H
1397,1122,9,H
1409,1182,20,N
1436,1265,3,H
1449,1388,3,H
1104,1240,33,H
1111,1150,6,H
1112,1130,30,N
1138,1165,6,H
1163,1164,22,H
1202,1273,11,A
1210,1457,30,H
1214,1263,3,H
1222,1358,3,A
1228,1227,1,H
1246,1203,15,N
1261,1147,18,H
1274,1184,22,H
1276,1406,3,A
1281,1177,3,N
1292,1151,19,A
1326,1351,11,H
1336,1259,8,A
1337,1458,11,H
1350,1194,31,A
1378,1239,12,A
1401,1282,41,H
1423,1291,3,H
1435,1398,30,H
1448,1251,34,H
1462,1419,57,H
1108,1368,4,H
1112,1246,15,N
1116,1331,6,H
1120,1459,17,H
1123,1460,7,A
1131,1110,2,A
1144,1157,11,A
1154,1149,21,A
1158,1206,12,A
1160,1299,22,H
1181,1281,23,N
1186,1142,18,H
1187,1386,3,A
1197,1407,7,H
1203,1130,12,N
1207,1156,22,H
1208,1204,22,H
1221,1463,5,A
1249,1296,4,A
1260,1179,20,H
1268,1198,47,H
1271,1447,13,H
1275,1453,18,H
1298,1420,12,H
1301,1317,17,H
1304,1161,7,H
1305,1339,8,A
1310,1137,22,H
1313,1253,19,A
1320,1152,43,A
1322,1124,5,A
1323,1318,27,H
1329,1381,21,H
1330,1440,15,H
1343,1284,23,H
1344,1135,34,H
1352,1287,7,A
1353,1162,19,H
1356,1433,3,A
1360,1319,5,A
1362,1363,32,H
1365,1334,1,H
1374,1372,13,H
1382,1245,25,H
1389,1216,16,H
1395,1403,31,A
1416,1126,18,A
1425,1364,14,H
1428,1258,39,A
1431,1308,2,A
1436,1148,32,H
1438,1174,7,A
1441,1122,14,H
1444,1232,16,H
1449,1129,10,H
1461,1183,3,H
1181,1112,8,N
1201,1261,25,H
1203,1177,14,N
1246,1281,22,N
1269,1418,16,N
1345,1412,28,N
1361,1402,22,H
1160,1313,11,H
1173,1335,11,N
1199,1163,7,N
1210,1104,2,N
1228,1455,13,N
1242,1113,2,N
1257,1220,9,N
1280,1399,26,H
1314,1417,41,N
1321,1358,20,H
1349,1191,5,N
1369,1133,8,H
1378,1450,2,N
1400,1251,28,H
1405,1454,35,H
1421,1209,10,H
1435,1404,30,H
1439,1456,2,A
1139,1328,10,N
1144,1149,14,H
1159,1165,4,A
1163,1113,21,N
1171,1265,4,A
1208,1400,18,H
1210,1385,12,N
1211,1114,5,N
1218,1231,17,H
1220,1455,9,N
1226,1221,7,N
1229,1419,13,N
1242,1199,15,N
1257,1228,1,N
1277,1141,28,H
1293,1442,39,H
1314,1371,30,N
1323,1358,19,H
1334,1458,7,N
1335,1450,2,N
1345,1269,13,N
1397,1111,23,H
1412,1418,9,N
1423,1441,12,N
1434,1285,12,N
1447,1224,25,N
1103,1206,29,A
1104,1455,2,N
1106,1407,6,H
1112,1421,28,H
1114,1141,9,N
1116,1201,1,N
1117,1270,14,H
1119,1459,3,H
1124,1186,16,H
1129,1451,23,H
1133,1437,12,H
1138,1310,4,A
1139,1334,6,N
1142,1360,1,H
1145,1382,7,H
1161,1305,3,A
1168,1258,4,H
1169,1337,15,H
1173,1378,11,N
1174,1110,11,N
1180,1284,6,A
1192,1264,4,H
1193,1200,11,H
1196,1157,18,H
1198,1248,15,H
1210,1257,4,N
1217,1250,1,A
1222,1409,4,A
1227,1132,30,H
1232,1123,9,H
1233,1353,8,A
1234,1254,32,H
1235,1426,8,H
1243,1273,29,H
1245,1259,11,H
1246,1155,15,N
1247,1291,24,H
1253,1135,3,N
1260,1183,16,A
1261,1311,20,H
1265,1224,13,H
1267,1347,18,H
1269,1371,13,N
1274,1239,4,A
1277,1211,2,H
1280,1322,11,H
1286,1225,11,H
1292,1299,11,A
1293,1226,47,H
1296,1152,14,A
1304,1427,9,H
1307,1363,29,H
1308,1431,1,A
1314,1345,4,N
1321,1271,14,H
1325,1460,1,A
1329,1317,38,H
1330,1403,16,H
1331,1166,3,H
1333,1170,33,H
1336,1301,4,H
1338,1384,24,A
1339,1364,1,A
1351,1306,17,H
1365,1332,9,A
1373,1463,12,H
1374,1194,8,A
1375,1108,31,H
1379,1238,4,H
1383,1162,26,H
1385,1228,17,N
1387,1356,9,A
1388,1143,3,A
1390,1434,5,N
1391,1202,2,H
1395,1410,66,H
1399,1240,8,A
1401,1126,44,H
1402,1147,2,H
1405,1416,5,A
1408,1368,31,H
1417,1412,14,N
1423,1144,19,A
1425,1361,4,A
1428,1414,38,H
1429,1140,3,A
1435,1326,10,A
1436,1263,26,H
1441,1149,11,N
1442,1221,7,N
1443,1290,5,A
1444,1454,37,A
1447,1171,25,N
1448,1350,4,H
1449,1241,9,H
1452,1349,17,N
1456,1422,13,A
1458,1328,11,N
1461,1381,28,H
1464,1182,6,A
1102,1298,1,A
1130,1344,16,A
1153,1287,30,H
1191,1335,24,N
1198,1253,11,H
1218,1229,21,H
1231,1419,34,N
1248,1135,17,N
1276,1178,1,A
1348,1131,23,A
1378,1349,3,N
1390,1139,13,N
1393,1159,4,H
1434,1334,2,N
1452,1173,22,N
1458,1285,17,N
1113,1175,38,H
1181,1354,58,H
1190,1149,3,A
1192,1447,9,H
1211,1152,46,A
1222,1147,4,H
1232,1260,17,H
1249,1261,6,A
1278,1144,10,H
1291,1420,8,A
1298,1459,16,H
1320,1282,18,H
1347,1325,9,H
1382,1338,6,A
1401,1380,13,H
1406,1288,14,H
1409,1304,17,H
1431,1381,7,H
1439,1251,33,H
1456,1214,15,H
1116,1126,66,H
1137,1102,7,H
1145,1138,13,A
1151,1267,10,H
1156,1245,1,A
1161,1160,23,H
1164,1281,8,A
1197,1239,9,H
1199,1194,38,H
1217,1119,16,H
1227,1296,6,A
1228,1410,28,H
1234,1179,30,H
1240,1106,2,H
1242,1112,3,N
1263,1216,11,H
1264,1200,7,A
1265,1159,4,H
1269,1158,12,H
1272,1238,8,H
1274,1353,8,H
1302,1454,2,H
1321,1407,38,H
1329,1331,7,H
1336,1140,30,A
1337,1168,4,H
1341,1408,5,A
1359,1322,10,H
1360,1169,2,H
1361,1332,12,H
1362,1143,9,H
1365,1363,17,H
1374,1426,24,H
1384,1206,12,H
1388,1356,7,H
1397,1399,14,H
1402,1411,4,A
1424,1425,10,A
1428,1344,6,N
1438,1111,8,H
1462,1141,34,H
1104,1401,17,H
1113,1319,11,H
1124,1117,5,H
1129,1226,17,A
1150,1330,28,H
1153,1108,14,H
1154,1149,10,H
1157,1273,5,A
1163,1452,13,H
1166,1212,16,H
1177,1256,2,A
1178,1132,21,H
1180,1174,2,H
1181,1422,56,H
1192,1464,6,A
1196,1182,33,H
1220,1406,8,A
1221,1171,1,A
1231,1323,11,H
1233,1389,18,H
1241,1288,10,H
1243,1282,21,A
1246,1345,14,N
1258,1364,13,H
1276,1198,9,H
1278,1185,7,H
1306,1436,7,H
1314,1257,9,N
1326,1405,10,H
1335,1250,2,A
1343,1423,13,H
1348,1135,18,A
1354,1299,11,A
1378,1383,15,H
1386,1103,3,A
1387,1435,4,H
1393,1385,7,A
1395,1175,63,H
1400,1110,16,H
1403,1203,23,H
1416,1457,5,A
1421,1190,23,H
1437,1207,4,A
1443,1139,10,H
1444,1152,44,H
1448,1172,5,A
1449,1339,2,A
1456,1202,23,A
1461,1429,6,H
1130,1200,3,H
1155,1268,13,H
1183,1122,11,H
1193,1216,6,N
1222,1170,14,H
1227,1442,18,N
1293,1184,7,H
1301,1210,2,A
1313,1251,2,A
1318,1298,23,H
1333,1414,22,A
1351,1259,8,A
1373,1310,11,A
1391,1126,5,H
1396,1277,2,A
1398,1369,2,A
1404,1287,11,H
1412,1317,6,H
1450,1211,15,H
1463,1148,16,N
1114,1290,9,H
1132,1263,6,N
1138,1302,11,A
1161,1407,24,H
1164,1402,1,N
1186,1162,9,N
1193,1463,11,N
1212,1165,4,N
1216,1148,13,H
1234,1349,29,H
1235,1411,23,H
1264,1233,2,H
1266,1286,24,H
1278,1441,17,H
1279,1254,3,N
1283,1427,36,H
1285,1442,2,H
1304,1423,17,H
1314,1151,30,N
1350,1359,32,N
1362,1284,49,H
1376,1439,1,N
1382,1325,13,N
1422,1299,11,H
1451,1291,8,N
1102,1142,10,H
1104,1131,8,A
1111,1457,14,A
1112,1400,7,A
1116,1281,29,H
1117,1426,8,H
1120,1197,10,H
1123,1279,4,H
1129,1140,16,H
1138,1152,7,A
1139,1232,2,H
1141,1352,3,A
1145,1373,1,A
1150,1440,18,A
1153,1460,25,H
1155,1202,9,H
1158,1154,12,H
1161,1186,9,H
1162,1407,4,N
1166,1461,11,H
1168,1360,6,H
1169,1258,13,H
1173,1185,5,H
1174,1220,2,H
1178,1444,18,H
1180,1406,5,A
1181,1438,44,H
1182,1347,6,H
1183,1398,3,H
1187,1144,12,H
1191,1149,29,H
1198,1103,11,H
1199,1239,30,H
1210,1175,21,H
1211,1225,16,H
1214,1313,7,H
1217,1221,11,A
1218,1408,13,H
1222,1270,11,A
1227,1285,10,A
1229,1179,19,H
1234,1451,25,H
1235,1164,3,H
1243,1157,29,H
1246,1231,3,N
1247,1224,9,A
1249,1170,12,H
1256,1372,25,H
1259,1389,5,A
1265,1310,16,H
1266,1382,7,H
1269,1267,2,H
1274,1207,10,H
1275,1433,10,H
1276,1424,24,H
1277,1156,31,A
1280,1328,2,H
1283,1132,15,H
1286,1325,16,N
1291,1349,3,N
1292,1399,19,A
1293,1287,22,H
1304,1212,37,H
1306,1298,6,H
1314,1439,21,N
1319,1410,49,H
1321,1177,13,H
1323,1338,4,A
1329,1449,15,H
1331,1381,5,A
1332,1305,17,H
1334,1337,13,H
1336,1250,43,H
1343,1248,25,H
1345,1257,18,A
1356,1253,3,N
1358,1454,2,H
1359,1284,6,N
1362,1350,4,H
1365,1333,13,H
1368,1380,1,H
1369,1122,12,H
1374,1245,7,H
1376,1151,12,N
1378,1326,18,A
1379,1114,11,A
1383,1135,1,A
1384,1137,3,H
1386,1330,14,H
1387,1228,6,H
1390,1208,2,N
1393,1130,18,A
1395,1288,59,H
1396,1458,10,A
1402,1411,9,N
1403,1418,9,H
1404,1184,3,H
1409,1455,10,H
1417,1307,11,H
1419,1147,16,A
1423,1165,16,N
1427,1263,28,N
1428,1448,9,A
1429,1361,3,N
1437,1371,15,H
1452,1385,16,H
1453,1320,7,H
1462,1443,33,A
1464,1282,15,A
1163,1353,15,A
1203,1335,4,N
1218,1356,14,H
1253,1408,2,N
1268,1242,3,N
1301,1420,17,H
1351,1264,12,H
1397,1459,29,H
1441,1273,6,H
1112,1124,15,A
1119,1463,9,A
1133,1276,5,H
1147,1322,11,A
1182,1443,10,H
1187,1418,3,A
1203,1268,4,N
1228,1263,19,H
1242,1335,18,N
1287,1267,15,H
1336,1206,39,H
1383,1250,10,H
1401,1358,23,H
1409,1288,37,H
1436,1221,36,A
1106,1407,9,A
1110,1259,7,H
1116,1257,17,A
1154,1457,8,A
1174,1406,5,A
1204,1273,1,A
1208,1160,11,A
1216,1306,7,H
1222,1143,3,H
1231,1191,12,H
1232,1454,12,A
1275,1462,8,H
1286,1111,2,A
1291,1162,27,H
1307,1308,3,A
1320,1234,6,H
1343,1137,12,A
1348,1344,11,H
1353,1175,25,H
1371,1192,2,H
1379,1375,5,A
1385,1159,16,H
1395,1317,39,H
1396,1201,15,H
1397,1386,20,H
1400,1196,3,H
1403,1283,8,A
1427,1410,24,H
1435,1412,11,A
1449,1140,15,A
1453,1434,8,H
1458,1405,5,H
1119,1148,2,H
1123,1444,5,A
1129,1226,35,H
1130,1193,12,H
1131,1217,17,H
1150,1172,15,H
1161,1401,4,A
1163,1438,11,A
1166,1304,11,H
1179,1235,2,H
1181,1437,28,H
1185,1276,6,A
1221,1135,15,H
1233,1220,15,A
1242,1269,2,H
1243,1455,7,A
1245,1325,11,H
1246,1145,27,A
1281,1331,18,H
1310,1247,24,H
1311,1349,8,A
1329,1113,11,N
1363,1170,11,H
1428,1429,16,H
1439,1347,7,H
1450,1225,11,H
1460,1132,9,A
1463,1436,6,H
1200,1194,11,H
1214,1288,2,H
1271,1224,9,H
1334,1388,6,H
1356,1369,19,H
1389,1126,21,H
1124,1256,3,N
1131,1150,2,A
1140,1451,13,H
1211,1285,7,A
1225,1283,3,H
1231,1453,14,H
1274,1209,16,H
1275,1247,5,N
1337,1120,7,N
1345,1404,31,H
1362,1226,29,N
1375,1108,10,N
1393,1411,12,H
1395,1290,23,H
1112,1164,17,H
1117,1147,4,N
1120,1451,5,N
1123,1458,12,H
1129,1450,7,H
1139,1191,17,H
1140,1337,1,H
1145,1310,10,H
1154,1391,13,H
1159,1265,11,H
1161,1156,7,H
1170,1142,3,H
1173,1460,31,H
1178,1277,3,A
1198,1104,2,A
1203,1330,2,A
1208,1187,1,A
1214,1224,2,H
1218,1254,19,H
1220,1194,9,H
1226,1404,13,N
1227,1434,21,H
1228,1155,10,N
1229,1166,9,A
1231,1375,8,H
1234,1235,1,A
1240,1204,12,H
1241,1182,3,A
1242,1292,35,H
1246,1210,14,H
1247,1411,6,N
1249,1311,8,H
1256,1290,18,N
1259,1406,2,H
1268,1420,38,H
1272,1328,2,A
1276,1181,8,H
1279,1455,23,A
1281,1369,1,H
1288,1271,17,A
1304,1278,4,A
1306,1171,13,H
1308,1368,3,H
1309,1437,13,A
1314,1343,8,H
1318,1217,2,A
1321,1371,7,H
1332,1258,5,H
1333,1302,32,H
1334,1201,11,H
1345,1362,25,H
1348,1424,18,H
1351,1284,21,A
1353,1378,12,A
1359,1184,3,H
1360,1381,25,A
1361,1414,3,A
1365,1364,15,A
1382,1138,4,H
1387,1282,9,A
1393,1275,19,H
1395,1124,24,H
1396,1177,31,H
1403,1341,23,H
1417,1168,29,H
1419,1212,7,H
1431,1427,9,H
1438,1433,6,N
1439,1190,29,H
1442,1183,8,H
1447,1313,12,H
1452,1325,26,H
1453,1108,18,H
1462,1153,20,H
1117,1218,4,A
1172,1459,28,H
1192,1389,8,A
1197,1175,20,A
1199,1196,2,N
1211,1186,22,H
1233,1200,15,H
1243,1114,16,H
1254,1147,20,N
1261,1238,8,H
1266,1454,13,H
1269,1130,8,N
1320,1398,2,H
1323,1180,8,H
1409,1331,5,A
1440,1336,3,H
1447,1383,5,H
1103,1260,29,H
1270,1313,8,H
1309,1380,16,H
1326,1169,8,H
1339,1372,15,H
1431,1368,14,H
1120,1240,28,H
1149,1202,10,H
1164,1197,25,H
1178,1141,24,H
1212,1322,3,A
1217,1171,25,H
1227,1229,8,H
1280,1241,4,A
1314,1214,23,H
1375,1282,27,A
1388,1201,8,A
1390,1361,21,A
1412,1151,2,A
1437,1396,11,H
1452,1352,49,H
1153,1278,10,H
1155,1376,5,H
1156,1103,11,H
1199,1421,17,H
1210,1157,37,H
1257,1287,30,H
1267,1448,7,H
1277,1460,43,H
1321,1459,17,H
1325,1169,2,H
1365,1186,18,H
1374,1341,36,H
1378,1318,9,H
1380,1142,12,H
1385,1264,24,A
1387,1204,22,H
1400,1261,6,H
1402,1249,13,H
1418,1326,4,H
1424,1152,37,H
1433,1313,11,H
1461,1302,32,H
1464,1260,12,H
1108,1368,11,A
1116,1147,13,H
1144,1457,16,H
1173,1419,10,H
1178,1209,10,A
1190,1149,17,H
1200,1239,8,H
1207,1126,44,H
1232,1398,32,H
1240,1399,11,A
1242,1337,13,H
1256,1322,14,H
1280,1330,5,A
1301,1358,29,H
1332,1372,24,H
1338,1298,2,H
1363,1388,4,H
1393,1138,12,H
1414,1339,6,H
1417,1319,22,H
1427,1410,29,A
1435,1422,18,H
1443,1290,9,H
1113,1401,2,H
1117,1142,24,H
1155,1371,3,A
1206,1296,7,N
1218,1411,17,H
1309,1359,5,H
1343,1448,5,N
1365,1222,21,N
1390,1334,6,H
1103,1325,14,A
1110,1224,36,H
1122,1204,15,H
1130,1221,15,H
1153,1184,53,H
1157,1190,6,H
1163,1423,38,H
1166,1380,22,H
1168,1339,11,H
1178,1212,22,N
1180,1247,5,H
1182,1384,9,A
1185,1405,1,A
1203,1150,10,H
1210,1257,8,N
1218,1365,9,H
1225,1286,6,H
1227,1256,14,H
1228,1400,25,H
1229,1453,2,A
1232,1191,10,H
1233,1251,16,H
1239,1284,3,A
1241,1406,14,H
1242,1395,16,N
1243,1433,6,H
1246,1409,21,H
1249,1270,15,A
1259,1291,2,A
1265,1165,12,H
1267,1245,5,H
1269,1160,11,N
1276,1151,34,H
1277,1378,15,A
1278,1201,20,H
1279,1341,47,H
1280,1404,20,N
1281,1358,23,H
1283,1455,30,H
1285,1381,24,A
1296,1359,8,N
1301,1354,1,H
1305,1124,13,H
1307,1403,19,H
1308,1461,15,H
1309,1206,9,H
1314,1199,8,A
1317,1114,2,A
1323,1198,14,H
1326,1425,6,H
1328,1194,26,H
1329,1238,2,H
1336,1137,16,H
1337,1129,4,H
1344,1145,2,A
1345,1462,2,N
1350,1144,22,A
1351,1318,17,H
1352,1287,5,H
1353,1396,9,A
1356,1179,2,A
1362,1364,11,H
1374,1172,16,H
1376,1386,12,H
1383,1253,9,A
1385,1177,4,H
1389,1148,11,H
1393,1424,7,A
1397,1272,2,A
1408,1104,5,N
1411,1222,16,N
1412,1120,6,H
1417,1387,6,H
1421,1187,4,A
1428,1333,8,N
1429,1254,16,H
1434,1282,12,A
1449,1330,18,H
1452,1208,5,N
1458,1164,8,H
1460,1141,7,H
1464,1310,3,A
1111,1398,20,H
1135,1258,5,H
1138,1302,15,H
1147,1349,6,A
1178,1235,11,A
1181,1273,62,H
1250,1436,1,A
1266,1173,18,H
1293,1443,11,A
1319,1414,32,H
1320,1152,37,H
1331,1399,44,N
1379,1260,13,N
1382,1202,12,N
1401,1271,45,H
1431,1108,5,H
1442,1133,6,H
1104,1106,24,H
1113,1451,9,H
1131,1264,1,A
1132,1453,14,H
1143,1140,4,H
1155,1149,23,H
1156,1409,4,H
1161,1363,17,A
1166,1406,9,A
1183,1191,4,A
1186,1450,1,N
1192,1454,14,H
1196,1270,42,H
1200,1388,12,N
1231,1362,13,N
1232,1184,17,A
1234,1379,24,N
1254,1169,16,N
1268,1421,58,H
1274,1272,8,A
1278,1170,44,H
1279,1257,4,A
1298,1217,15,A
1301,1214,25,H
1309,1408,5,N
1323,1171,25,H
1326,1151,9,H
1328,1317,23,H
1338,1248,1,H
1345,1197,41,H
1348,1325,13,H
1353,1447,29,H
1360,1383,8,H
1371,1159,5,H
1373,1221,36,H
1375,1449,17,H
1378,1311,13,H
1382,1331,3,N
1390,1364,33,H
1399,1202,4,N
1402,1359,18,H
1417,1129,6,H
1418,1290,6,H
1419,1123,9,H
1423,1157,23,A
1426,1102,7,H
1435,1332,11,H
1437,1198,30,H
1438,1440,37,H
1444,1460,14,H
1448,1347,32,H
1452,1439,3,A
1455,1179,25,H
1464,1384,6,H
1130,1321,1,H
1139,1241,9,H
1159,1388,5,N
1163,1269,17,H
1173,1177,13,A
1182,1288,7,H
1199,1112,5,H
1201,1254,18,H
1208,1210,6,H
1225,1226,20,N
1234,1382,14,N
1242,1425,5,A
1246,1110,23,H
1260,1399,10,N
1261,1352,5,H
1266,1416,27,H
1281,1228,6,N
1308,1108,11,H
1329,1117,16,H
1344,1258,15,H
1361,1253,3,A
1371,1200,6,H
1376,1354,5,H
1379,1331,11,N
1389,1284,16,H
1424,1414,22,H
1458,1305,9,H
1461,1286,1,H
1276,1293,23,N
1393,1387,3,N
1395,1235,39,N
1235,1387,5,N
1293,1116,11,N
1393,1395,4,N
1116,1387,8,N
1276,1393,32,N
1293,1235,8,N
1310,1385,23,A
1343,1180,2,N
1104,1358,19,N
1113,1247,33,H
1141,1296,5,H
1153,1269,8,N
1173,1321,8,H
1178,1411,15,A
1185,1131,3,N
1203,1119,32,H
1206,1318,6,H
1210,1274,8,A
1218,1140,20,H
1231,1283,12,N
1249,1443,1,H
1253,1425,10,H
1256,1410,18,A
1257,1246,3,A
1268,1423,38,H
1272,1408,5,H
1277,1183,12,H
1285,1363,30,A
1291,1264,27,H
1304,1438,15,N
1309,1239,3,H
1313,1122,2,N
1314,1208,2,A
1328,1164,11,N
1338,1271,37,H
1343,1310,9,N
1345,1344,2,H
1364,1388,21,H
1379,1290,33,N
1385,1180,29,H
1386,1280,7,N
1390,1250,53,H
1400,1222,18,H
1403,1305,5,A
1412,1196,7,N
1417,1424,8,A
1418,1114,13,H
1428,1454,15,A
1429,1451,6,H
1431,1336,19,H
1437,1220,12,H
1444,1150,16,N
1452,1182,12,H
1453,1168,10,H
1458,1201,4,A
1460,1341,4,H
1461,1311,15,N
1462,1177,17,H
1112,1241,24,H
1113,1185,12,H
1117,1375,16,A
1122,1311,14,N
1129,1245,10,N
1131,1247,12,N
1138,1411,19,N
1143,1306,8,H
1145,1159,9,A
1148,1162,20,N
1150,1283,14,N
1155,1354,24,H
1163,1216,31,H
1191,1133,2,H
1198,1200,13,H
1203,1206,13,A
1217,1426,17,A
1218,1304,25,H
1231,1444,7,N
1233,1447,40,H
1234,1137,39,H
1242,1326,13,N
1243,1172,7,N
1260,1389,7,H
1261,1380,11,H
1266,1227,6,A
1278,1194,50,H
1280,1336,1,N
1318,1119,22,N
1328,1104,18,N
1332,1356,1,H
1351,1158,7,A
1358,1164,5,N
1372,1339,1,H
1374,1391,31,H
1386,1431,11,N
1409,1402,12,H
1433,1165,3,N
1435,1308,7,N
1455,1456,2,H
1461,1313,7,N
1103,1267,16,H
1112,1243,38,H
1114,1410,5,A
1123,1141,41,H
1132,1275,13,H
1142,1282,1,H
1143,1433,9,H
1158,1162,22,H
1160,1147,23,H
1172,1241,18,N
1173,1341,58,H
1199,1418,9,A
1226,1399,19,H
1235,1309,2,A
1242,1435,7,N
1248,1398,12,N
1257,1369,22,H
1272,1225,14,H
1286,1290,41,H
1306,1165,5,N
1307,1221,51,H
1308,1326,27,N
1314,1126,51,A
1333,1129,11,N
1344,1156,12,H
1349,1391,20,H
1350,1421,16,N
1351,1148,8,N
1360,1284,1,N
1365,1335,13,N
1390,1348,1,N
1405,1157,16,H
1422,1151,8,A
1438,1140,18,N
1453,1171,11,H
1455,1138,10,H
1456,1411,7,N
1463,1179,14,N
1464,1407,21,N
1120,1298,16,H
1124,1334,1,A
1140,1326,7,N
1151,1421,2,H
1153,1457,43,H
1155,1443,19,A
1161,1270,16,A
1163,1193,27,H
1166,1320,8,A
1178,1126,14,A
1184,1209,9,A
1192,1263,21,A
1202,1302,3,H
1212,1368,9,H
1218,1242,11,H
