WTeamID,LTeamID,MOV,WLoc
1219,1144,24,A
1227,1237,5,H
1231,1323,17,H
1265,1217,5,A
1268,1234,18,H
1274,1126,27,H
1278,1438,12,H
1284,1180,12,H
1308,1361,17,H
1319,1429,12,H
1325,1203,18,H
1332,1339,12,H
1344,1131,15,H
1362,1249,26,H
1376,1149,20,H
1379,1309,10,H
1388,1168,27,H
1395,1322,36,H
1406,1254,18,H
1408,1433,41,A
1418,1176,13,A
1426,1282,4,H
1447,1250,3,A
1448,1458,19,H
1460,1375,2,H
1112,1140,24,H
1113,1161,15,H
1120,1125,9,H
1132,1229,20,H
1133,1442,4,A
1137,1384,5,A
1139,1232,22,H
1147,1380,4,H
1150,1172,19,H
1166,1209,4,A
1173,1420,23,H
1177,1152,47,H
1179,1392,7,A
1187,1330,2,H
1189,1299,12,H
1199,1321,14,A
1208,1398,6,H
1211,1129,16,H
1243,1387,1,H
1248,1224,9,A
1271,1175,2,A
1272,1238,5,H
1276,1210,3,A
1277,1314,10,A
1279,1106,12,A
1280,1368,14,H
1281,1374,3,H
1301,1345,2,A
1329,1455,12,H
1333,1225,17,H
1336,1155,10,H
1338,1313,24,H
1348,1135,7,A
1350,1241,10,H
1365,1363,8,N
1385,1164,23,H
1397,1275,19,H
1401,1372,5,H
1403,1317,30,H
1407,1239,8,H
1409,1427,17,H
1412,1410,21,H
1414,1258,10,A
1417,1288,61,H
1422,1157,2,A
1423,1456,10,H
1425,1364,21,H
1431,1307,15,H
1441,1421,8,H
1451,1428,12,H
1148,1463,14,N
1174,1159,9,H
1183,1292,4,A
1189,1144,3,A
1190,1439,15,H
1193,1233,16,H
1216,1346,9,H
1242,1337,15,H
1251,1406,8,H
1264,1389,18,A
1269,1131,19,H
1293,1122,10,A
1296,1227,6,H
1298,1318,10,A
1310,1145,10,H
1320,1453,1,H
1331,1434,6,H
1349,1322,3,H
1359,1104,12,A
1369,1399,5,A
1373,1351,12,A
1423,1449,9,H
1436,1107,11,A
1457,1204,8,A
1464,1381,4,H
1111,1405,3,N
1123,1165,8,H
1148,1216,3,N
1162,1284,16,N
1170,1154,13,N
1185,1260,4,N
1234,1411,22,H
1235,1290,42,H
1265,1259,16,H
1266,1444,7,H
1277,1224,30,H
1283,1442,22,H
1314,1158,18,N
1332,1340,4,A
1335,1119,15,H
1346,1463,18,N
1358,1286,3,N
1362,1237,31,H
1374,1271,38,N
1378,1416,24,A
1386,1253,3,N
1393,1350,14,H
1424,1343,10,N
1441,1304,2,A
1454,1407,19,N
1458,1348,23,H
1107,1251,16,A
1110,1447,7,H
1112,1400,7,A
1113,1288,18,H
1116,1238,38,H
1122,1232,14,H
1123,1454,13,H
1129,1451,25,H
1132,1156,5,A
1133,1209,16,H
1135,1306,34,H
1137,1291,2,A
1139,1191,28,H
1140,1176,23,A
1142,1169,9,H
1153,1211,7,N
1155,1149,18,H
1160,1143,18,H
1161,1333,5,A
1163,1421,30,H
1164,1354,15,A
1166,1124,1,A
1168,1258,11,H
1173,1457,27,H
1174,1175,13,A
1180,1192,1,H
1181,1177,1,H
1184,1287,1,A
1196,1197,52,H
1200,1254,25,H
1201,1319,6,H
1203,1371,9,N
1206,1157,6,A
1218,1341,18,H
1220,1125,10,A
1222,1411,4,N
1227,1384,4,H
1229,1141,9,H
1231,1246,8,N
1234,1325,20,H
1235,1358,15,H
1237,1154,10,N
1239,1359,2,H
1240,1391,5,A
1241,1187,3,H
1243,1309,15,H
1245,1464,19,N
1247,1321,18,A
1257,1256,12,H
1260,1224,24,N
1263,1357,6,A
1266,1111,6,H
1267,1347,13,H
1268,1228,2,H
1269,1130,7,A
1272,1274,10,H
1273,1194,19,A
1276,1151,11,H
1277,1185,17,H
1278,1434,13,H
1280,1443,12,H
1282,1114,26,H
1286,1290,34,N
1293,1178,9,H
1298,1217,2,A
1301,1344,4,H
1304,1284,16,H
1308,1431,25,H
1314,1424,24,N
1320,1460,26,A
1324,1381,13,H
1326,1182,32,H
1328,1279,8,H
1329,1427,21,H
1334,1398,4,N
1336,1335,3,A
1337,1455,5,A
1339,1363,8,H
1343,1158,18,N
1345,1103,9,H
1350,1253,11,N
1353,1420,17,H
1360,1361,28,H
1362,1170,35,H
1365,1356,1,A
1372,1349,6,H
1373,1389,8,H
1374,1283,10,A
1376,1202,7,H
1379,1375,15,A
1382,1425,13,H
1385,1438,22,H
1387,1402,24,H
1393,1386,22,H
1395,1117,8,A
1397,1338,26,A
1399,1183,10,H
1403,1418,13,H
1405,1444,12,N
1407,1165,3,N
1408,1147,16,H
1409,1412,15,H
1414,1388,8,H
1435,1323,2,A
1436,1250,12,H
1439,1150,8,H
1441,1162,2,N
1442,1271,2,N
1448,1396,5,H
1449,1330,8,A
1450,1380,3,H
1452,1270,9,H
1453,1275,9,H
1456,1214,2,H
1461,1305,19,H
1462,1190,25,H
1120,1199,1,H
1145,1193,3,H
1203,1268,5,N
1218,1334,30,H
1225,1285,2,N
1228,1371,11,N
1233,1265,20,H
1242,1292,20,H
1259,1351,14,H
1264,1310,2,H
1325,1222,8,N
1341,1398,5,N
1401,1433,16,H
1117,1238,11,A
1164,1299,3,A
1166,1212,39,H
1169,1331,13,H
1177,1284,7,H
1190,1125,8,A
1207,1224,41,H
1208,1202,4,A
1254,1159,4,A
1263,1407,1,H
1269,1437,1,H
1298,1176,15,H
1318,1306,12,H
1359,1144,32,H
1391,1273,3,A
1395,1427,20,H
1399,1204,32,H
1406,1248,2,A
1418,1317,15,A
1422,1313,6,H
1431,1410,41,H
1439,1440,19,A
1463,1119,6,H
1103,1156,7,A
1130,1221,7,N
1131,1217,1,H
1132,1324,12,A
1140,1113,11,H
1143,1363,15,H
1150,1274,10,A
1152,1227,8,H
1163,1112,9,N
1173,1266,3,A
1182,1145,10,H
1183,1139,9,H
1222,1349,13,H
1231,1281,5,A
1232,1442,2,H
1234,1320,8,A
1240,1209,2,H
1246,1421,45,H
1247,1335,7,H
1251,1350,3,A
1265,1110,9,H
1268,1457,11,H
1277,1242,12,N
1279,1433,13,H
1280,1354,30,H
1287,1460,2,H
1290,1115,20,H
1314,1138,24,A
1328,1116,14,A
1337,1168,33,H
1343,1137,2,A
1344,1348,13,A
1345,1229,11,A
1358,1124,17,A
1393,1107,40,H
1409,1283,9,A
1412,1375,5,H
1419,1379,14,H
1428,1429,35,H
1435,1220,28,H
1443,1293,22,H
1450,1339,3,H
1458,1400,16,H
1461,1291,14,H
1111,1187,9,H
1133,1203,10,H
1135,1176,8,H
1147,1114,14,A
1149,1202,1,H
1153,1314,9,N
1161,1160,22,H
1170,1305,3,H
1178,1141,3,A
1185,1325,10,H
1189,1172,5,H
1204,1273,5,H
1207,1126,7,H
1208,1210,2,H
1228,1410,37,H
1235,1454,14,H
1238,1256,3,H
1243,1272,1,H
1253,1102,1,A
1264,1200,1,A
1275,1462,9,H
1276,1245,2,H
1282,1175,3,A
1308,1307,9,H
1310,1384,2,A
1313,1214,1,A
1323,1434,23,H
1330,1440,9,A
1336,1206,13,H
1338,1352,33,H
1346,1357,13,H
1353,1386,3,A
1356,1191,31,H
1362,1201,10,A
1373,1159,11,H
1385,1383,22,H
1389,1318,2,A
1391,1154,10,A
1392,1162,13,H
1396,1211,16,N
1397,1452,40,H
1403,1372,24,A
1408,1401,4,H
1425,1218,29,H
1438,1259,31,H
1458,1453,21,H
1166,1304,17,H
1177,1311,24,H
1179,1115,22,H
1221,1463,7,A
1241,1190,2,A
1263,1131,22,A
1265,1119,14,A
1343,1395,5,H
1345,1442,35,H
1347,1439,2,A
1378,1182,19,H
1381,1226,1,H
1405,1324,14,A
1406,1216,14,H
1429,1319,22,H
1105,1238,22,N
1225,1352,20,N
1231,1138,51,H
1232,1317,14,N
1233,1200,3,H
1285,1369,12,H
1397,1292,1,H
1419,1212,3,H
1420,1180,14,H
1438,1214,46,A
1103,1296,23,H
1110,1239,2,H
1112,1277,11,H
1120,1335,7,N
1122,1404,11,H
1123,1139,10,H
1124,1266,4,H
1129,1319,10,H
1130,1383,6,H
1131,1306,10,A
1140,1411,15,H
1142,1237,5,A
1150,1348,23,H
1153,1290,26,H
1156,1357,16,A
1159,1217,27,A
1162,1250,2,H
1168,1363,24,H
1169,1332,2,A
1173,1157,25,H
1174,1436,8,H
1178,1269,4,H
1180,1288,13,A
1181,1276,7,A
1183,1442,16,A
1191,1187,5,H
1193,1148,3,A
1196,1126,16,H
1208,1448,1,N
1211,1417,16,A
1222,1434,18,H
1225,1285,1,A
1226,1339,12,A
1228,1243,33,H
1232,1231,3,A
1235,1234,13,H
1245,1453,18,H
1248,1389,12,H
1251,1439,1,A
1256,1270,33,H
1257,1104,15,H
1260,1179,4,H
1261,1108,7,H
1268,1246,6,H
1271,1282,2,H
1274,1216,36,H
1275,1323,16,H
1278,1263,14,H
1279,1272,10,H
1280,1147,22,H
1283,1395,9,A
1284,1107,12,H
1293,1106,18,H
1304,1338,12,H
1307,1381,5,H
1317,1138,11,N
1320,1132,8,H
1321,1311,7,H
1325,1452,11,A
1326,1197,52,H
1328,1114,24,H
1330,1309,5,H
1331,1409,1,H
1333,1176,7,H
1337,1364,4,A
1340,1102,1,A
1345,1164,21,H
1346,1171,13,H
1347,1241,2,H
1351,1206,9,N
1354,1155,3,A
1356,1227,7,A
1359,1125,16,A
1368,1407,1,A
1369,1352,11,N
1371,1199,23,N
1373,1203,3,A
1374,1392,17,H
1375,1372,1,A
1378,1458,3,H
1379,1418,18,A
1382,1145,28,A
1384,1259,5,H
1385,1310,15,A
1388,1170,9,H
1390,1210,3,A
1400,1360,10,H
1401,1349,3,N
1408,1249,6,A
1412,1201,4,H
1425,1258,41,A
1428,1450,12,A
1435,1459,31,H
1437,1336,12,H
1443,1433,17,H
1444,1324,2,A
1454,1192,17,H
1461,1286,6,N
1462,1141,19,A
1140,1451,13,H
1163,1200,19,H
1166,1229,39,H
1206,1420,1,A
1207,1265,10,H
1301,1421,22,H
1314,1399,26,H
1329,1361,34,H
1343,1353,6,A
1351,1288,19,A
1387,1281,3,H
1112,1237,29,H
1120,1164,28,H
1211,1449,10,A
1264,1250,39,H
1325,1416,20,H
1326,1157,8,H
1371,1162,2,H
1378,1194,29,A
1388,1460,32,H
1426,1392,30,H
1102,1354,18,H
1156,1341,58,H
1177,1385,6,H
1198,1383,19,H
1201,1365,28,H
1261,1404,28,H
1296,1458,4,H
1310,1464,5,A
1321,1239,8,H
1322,1380,16,H
1332,1176,48,H
1362,1348,6,H
1418,1249,2,H
1454,1126,8,H
1114,1212,7,H
1116,1410,14,H
1217,1171,7,H
1257,1416,20,H
1279,1368,31,H
1329,1108,26,H
1333,1186,16,H
1396,1437,3,H
1411,1402,7,A
1419,1222,1,H
1424,1122,21,H
1431,1258,26,H
1448,1422,9,H
1117,1272,12,H
1120,1133,14,N
1144,1457,4,H
1153,1387,15,A
1155,1376,3,H
1191,1404,36,H
1198,1227,7,H
1201,1194,18,H
1202,1157,22,H
1240,1398,12,A
1242,1326,13,H
1253,1425,10,H
1256,1311,23,H
1293,1375,5,A
1361,1354,15,H
1374,1350,1,H
1390,1305,29,H
1418,1270,13,A
1460,1341,30,H
1260,1339,7,H
1285,1464,20,H
1301,1251,35,H
1308,1403,9,H
1448,1219,44,H
1449,1455,14,H
1103,1348,2,A
1104,1151,24,N
1105,1212,11,A
1112,1304,21,N
1113,1361,14,H
1114,1115,22,H
1116,1273,25,H
1123,1345,20,N
1124,1239,11,H
1139,1125,44,H
1140,1354,33,H
1143,1414,27,H
1148,1306,22,H
1149,1391,3,H
1155,1457,5,H
1156,1173,15,H
1158,1392,14,A
1160,1186,18,H
1161,1176,34,A
1191,1422,29,H
1201,1334,6,A
1206,1110,5,H
1207,1222,8,H
1209,1141,8,H
1210,1287,6,H
1220,1233,21,H
1226,1365,15,H
1228,1242,14,N
1231,1461,19,H
1238,1106,6,H
1240,1187,16,A
1241,1254,31,H
1246,1257,30,H
1247,1180,16,N
1249,1401,7,H
1253,1258,31,H
1256,1147,2,H
1261,1358,18,H
1267,1208,10,H
1269,1199,9,N
1275,1460,11,H
1277,1324,35,H
1281,1234,11,H
1283,1356,7,H
1284,1351,6,H
1288,1164,1,H
1291,1259,17,H
1296,1138,31,A
1309,1311,4,N
1314,1274,10,N
1318,1217,9,A
1319,1142,29,H
1321,1441,24,H
1323,1440,13,H
1325,1405,9,H
1328,1204,39,H
1329,1424,14,A
1332,1278,7,H
1338,1111,3,H
1343,1412,23,H
1350,1270,12,A
1353,1189,11,H
1360,1171,16,H
1363,1388,9,H
1369,1117,3,H
1374,1368,31,H
1376,1144,22,H
1382,1198,8,A
1390,1170,22,H
1397,1272,5,A
1400,1459,32,H
1407,1427,14,H
1409,1175,20,H
1417,1177,18,H
1420,1406,8,A
1421,1190,4,H
1423,1330,11,A
1428,1152,26,H
1431,1307,7,A
1433,1347,14,H
1435,1443,24,H
1447,1389,7,A
1451,1381,10,H
1452,1132,46,H
1453,1402,11,H
1462,1153,2,H
1130,1276,18,H
1179,1133,12,H
1181,1299,41,H
1192,1264,4,A
1196,1219,49,H
1211,1285,18,H
1232,1183,11,H
1235,1320,32,H
1260,1243,5,H
1279,1419,16,H
1310,1271,10,H
1326,1184,32,H
1336,1137,4,H
1387,1282,2,H
1395,1426,7,H
1436,1221,9,A
1456,1459,15,H
1106,1212,1,A
1108,1341,19,A
1111,1352,12,A
1156,1324,14,H
1157,1144,12,H
1166,1442,4,N
1169,1331,2,A
1202,1126,12,H
1209,1380,10,A
1218,1194,27,H
1257,1398,39,H
1266,1214,15,H
1267,1444,1,A
1287,1240,7,A
1333,1461,6,H
1337,1178,22,N
1338,1182,18,H
1354,1149,17,H
1358,1309,4,A
1362,1304,4,A
1371,1119,21,H
1374,1151,1,A
1383,1463,15,H
1405,1464,6,A
1418,1274,6,N
1425,1361,33,A
1435,1391,32,H
1439,1229,8,N
1448,1116,6,A
1450,1340,6,A
1452,1187,11,A
1103,1138,22,H
1104,1105,23,H
1113,1365,19,H
1120,1439,10,N
1124,1317,17,H
1129,1381,13,A
1143,1211,8,N
1148,1344,4,A
1150,1227,26,N
1160,1308,23,H
1161,1197,44,N
1165,1313,3,N
1166,1194,20,N
1171,1258,22,A
1173,1401,13,H
1174,1224,45,H
1181,1172,44,H
1191,1288,24,H
1196,1353,20,N
1200,1346,37,H
1201,1447,22,H
1206,1180,25,H
1208,1114,2,H
1217,1357,13,A
1218,1442,14,H
1222,1170,2,H
1231,1314,9,N
1235,1226,40,H
1239,1219,15,H
1245,1382,13,A
1256,1372,10,A
1261,1147,28,N
1272,1419,15,H
1274,1178,4,N
1281,1228,6,N
1296,1460,12,A
1307,1112,2,A
1329,1449,12,H
1337,1418,46,N
1356,1269,2,N
1360,1186,3,H
1375,1140,1,H
1378,1154,26,N
1379,1407,15,H
1386,1376,7,H
1390,1280,20,N
1395,1185,6,H
1403,1402,9,H
1409,1130,14,N
1412,1404,7,H
1417,1263,21,N
1422,1457,5,A
1423,1416,14,A
1424,1142,22,H
1433,1440,15,H
1438,1350,4,A
1441,1273,7,A
1451,1429,13,H
1455,1392,31,H
1462,1388,44,H
1108,1411,3,A
1120,1337,11,N
1130,1227,5,N
1139,1305,21,H
1153,1328,15,A
1161,1417,1,N
1184,1110,10,H
1199,1435,5,H
1201,1165,19,H
1203,1155,19,A
1210,1459,10,H
1214,1152,11,A
1218,1166,20,H
1221,1318,11,H
1229,1274,9,N
1232,1398,27,H
1242,1343,15,H
1243,1330,4,H
1249,1349,11,A
1260,1145,14,H
1263,1197,10,N
1270,1238,9,H
1282,1283,5,H
1304,1331,15,H
1323,1351,13,H
1326,1405,3,H
1332,1319,37,H
1339,1325,2,H
1345,1141,31,H
1359,1226,19,N
1361,1364,3,H
1363,1378,8,N
1369,1133,5,A
1380,1341,12,A
1384,1464,3,A
1385,1220,12,H
1389,1284,6,H
1391,1125,10,A
1393,1247,16,H
1396,1336,15,H
1397,1356,13,N
1408,1301,11,H
1409,1150,15,N
1410,1334,12,H
1428,1400,6,H
1431,1169,11,H
1437,1354,6,H
1439,1418,3,N
1442,1194,20,N
1444,1265,23,H
1447,1313,19,N
1456,1144,19,H
1461,1176,18,A
1130,1269,24,N
1140,1198,8,A
1151,1386,3,H
1154,1197,8,N
1159,1264,8,A
1161,1363,4,N
1163,1193,24,H
1177,1296,21,H
1179,1290,20,H
1183,1117,20,H
1185,1237,6,A
1196,1423,27,H
1208,1273,34,H
1246,1277,2,H
1256,1395,19,A
1257,1314,17,H
1261,1311,17,H
1272,1212,39,H
1276,1182,12,H
1278,1202,15,H
1308,1307,3,A
1344,1116,6,H
1356,1150,1,N
1371,1392,20,H
1374,1298,9,H
1383,1233,2,H
1387,1173,9,A
1409,1397,20,N
1416,1292,11,H
1417,1378,5,N
1433,1338,4,A
1449,1129,15,H
1453,1111,17,H
1458,1266,12,H
1460,1388,8,H
1123,1361,17,A
1139,1395,8,A
1153,1454,33,H
1160,1437,23,N
1161,1170,16,A
1198,1103,2,H
1200,1373,8,N
1218,1133,4,H
1220,1353,6,N
1221,1412,9,N
1231,1145,42,N
1261,1224,26,H
1268,1206,3,H
1274,1194,37,H
1326,1324,26,H
1344,1254,16,H
1345,1365,15,A
1379,1238,8,H
1396,1156,13,A
1462,1343,4,H
1112,1423,15,H
1113,1137,25,H
1116,1108,43,H
1124,1380,15,H
1143,1131,31,H
1148,1102,20,H
1158,1214,18,H
1169,1383,9,H
1174,1104,10,N
1177,1272,6,A
1178,1152,11,H
1182,1349,15,H
1196,1440,45,H
1204,1197,32,A
1210,1422,24,H
1211,1325,28,N
1218,1160,2,H
1220,1200,25,N
1228,1126,50,H
1231,1221,35,N
1234,1179,7,H
1235,1271,29,H
1237,1142,4,A
1241,1389,19,H
1245,1293,6,N
1249,1419,2,H
1267,1421,36,H
1276,1406,14,H
1277,1290,33,H
1278,1208,1,A
1301,1463,27,H
1322,1270,3,A
